Iterations;Error Pos;Error Rot;Error;Time [us];Time/Iteration [us];Iterations Min;Error Pos Min;Error Rot Min;Error Min;Time [us] Min;Time/Iteration [us] Min;Iterations Max;Error Pos Max;Error Rot Max;Error Max;Time [us] Max;Time/Iteration [us] Max;Reached [%];Stucked [%]
7.26913;0.0988158;0.030415;0.103391;226.438;36.4526;1;7.14765e-06;2.26663e-05;2.37666e-05;39;23;100;0.298582;0.152963;0.335484;2640;137;0.181034;0.818427
