Iterations;Error Pos;Error Rot;Error;Time [us];Time/Iteration [us];Iterations Min;Error Pos Min;Error Rot Min;Error Min;Time [us] Min;Time/Iteration [us] Min;Iterations Max;Error Pos Max;Error Rot Max;Error Max;Time [us] Max;Time/Iteration [us] Max;Reached [%];Stucked [%]
13.3201;0.170794;0.0241803;0.172497;542.371;40.0015;1;0.00187868;0.000297798;0.00190214;29;25;190;0.475007;0.0983974;0.485091;7951;173;0.11311;0.885671
