tag time posX posY posZ rotX rotY rotZ rotW
head 141.119 -0.00936969 0.00800864 0.999924 0.681247 -0.011286 0.000387979 -0.011286
hip 141.119 -0.0180684 0.113572 0.993365 0.552091 -0.00517957 -0.0179978 -0.00517957
lHand 141.119 0.346281 -0.0712331 0.935422 0.122088 0.379932 -0.899533 0.379932
rHand 141.119 -0.328824 -0.0717728 0.94166 -0.258621 0.425619 -0.838647 0.425619
lFoot 141.119 0.794407 0.438347 0.420439 -0.986691 -0.0316103 -0.0640927 -0.0316103
rFoot 141.119 -0.741393 0.553007 0.380158 -0.983464 0.0743993 0.0448525 0.0743993
head 141.13 -0.00943772 0.00783487 0.999925 0.681253 -0.0111634 0.000552192 -0.0111634
hip 141.13 -0.0181377 0.113631 0.993357 0.552421 -0.0050586 -0.0176839 -0.0050586
lHand 141.13 0.346263 -0.0723415 0.935344 0.123173 0.378943 -0.899227 0.378943
rHand 141.13 -0.328663 -0.0711916 0.94176 -0.259355 0.427331 -0.837412 0.427331
lFoot 141.13 0.794419 0.438103 0.420671 -0.986695 -0.031534 -0.0641744 -0.031534
rFoot 141.13 -0.741227 0.553015 0.380469 -0.983437 0.0745927 0.0447173 0.0745927
head 141.142 -0.00947864 0.00769129 0.999925 0.681266 -0.0110258 0.000576905 -0.0110258
hip 141.142 -0.0181759 0.113371 0.993386 0.552535 -0.00493374 -0.0173606 -0.00493374
lHand 141.142 0.34632 -0.0733708 0.935243 0.123747 0.377961 -0.899055 0.377961
rHand 141.142 -0.329259 -0.0716025 0.941521 -0.260198 0.428836 -0.836283 0.428836
lFoot 141.142 0.794646 0.437988 0.420362 -0.986698 -0.0318965 -0.0641658 -0.0318965
rFoot 141.142 -0.741145 0.553197 0.380364 -0.983462 0.0744081 0.0445552 0.0744081
head 141.153 -0.00954767 0.00751745 0.999926 0.681389 -0.0108877 0.000618171 -0.0108877
hip 141.153 -0.0182645 0.113308 0.993392 0.552427 -0.00479307 -0.0171448 -0.00479307
lHand 141.153 0.346104 -0.0741055 0.935265 0.124384 0.377124 -0.898874 0.377124
rHand 141.153 -0.329535 -0.0706911 0.941493 -0.261545 0.429786 -0.835281 0.429786
lFoot 141.153 0.794141 0.438635 0.420641 -0.986696 -0.0323776 -0.0640828 -0.0323776
rFoot 141.153 -0.741533 0.552867 0.380088 -0.983464 0.0744927 0.044366 0.0744927
head 141.164 -0.00960755 0.00733347 0.999927 0.681621 -0.0106074 0.000680247 -0.0106074
hip 141.164 -0.0185483 0.1132 0.993399 0.552341 -0.00469844 -0.0169407 -0.00469844
lHand 141.164 0.346057 -0.0750127 0.93521 0.12462 0.376347 -0.898726 0.376347
rHand 141.164 -0.329122 -0.0702508 0.94167 -0.262602 0.430471 -0.834653 0.430471
lFoot 141.164 0.794103 0.438476 0.420879 -0.986685 -0.0326076 -0.0642013 -0.0326076
rFoot 141.164 -0.741416 0.552749 0.380487 -0.983433 0.0746391 0.0442545 0.0746391
head 141.177 -0.0096585 0.00724994 0.999927 0.681766 -0.0103413 0.000753678 -0.0103413
hip 141.177 -0.0186537 0.113123 0.993406 0.552417 -0.00456337 -0.0168026 -0.00456337
lHand 141.177 0.345913 -0.0754147 0.935231 0.124679 0.375776 -0.898623 0.375776
rHand 141.177 -0.329814 -0.0699681 0.941449 -0.262234 0.430718 -0.835154 0.430718
lFoot 141.177 0.794006 0.438759 0.420767 -0.986685 -0.033025 -0.06416 -0.033025
rFoot 141.177 -0.741381 0.552822 0.380451 -0.983454 0.0744592 0.0441874 0.0744592
head 141.186 -0.00968145 0.00710109 0.999928 0.682046 -0.0101844 0.000775542 -0.0101844
hip 141.186 -0.0188417 0.113159 0.993398 0.552492 -0.00437117 -0.0166868 -0.00437117
lHand 141.186 0.345682 -0.0758835 0.935278 0.124701 0.375298 -0.898529 0.375298
rHand 141.186 -0.330316 -0.068768 0.941362 -0.260986 0.431208 -0.835697 0.431208
lFoot 141.186 0.794002 0.438781 0.420751 -0.986695 -0.0331215 -0.0641247 -0.0331215
rFoot 141.186 -0.741141 0.553091 0.380525 -0.983467 0.0742244 0.0441732 0.0742244
head 141.197 -0.00976006 0.00696304 0.999928 0.682317 -0.00995852 0.000926576 -0.00995852
hip 141.197 -0.0188402 0.113182 0.993396 0.552507 -0.00416636 -0.0165189 -0.00416636
lHand 141.197 0.345571 -0.0761188 0.9353 0.124058 0.375073 -0.898638 0.375073
rHand 141.197 -0.330025 -0.0681937 0.941506 -0.259363 0.43186 -0.836096 0.43186
lFoot 141.197 0.79391 0.438873 0.42083 -0.986687 -0.0334475 -0.0641875 -0.0334475
rFoot 141.197 -0.741145 0.553159 0.380419 -0.983461 0.0742924 0.0440411 0.0742924
head 141.208 -0.00980631 0.00670099 0.999929 0.682578 -0.00982348 0.00101482 -0.00982348
hip 141.208 -0.0189506 0.1131 0.993403 0.55252 -0.00400428 -0.0164048 -0.00400428
lHand 141.208 0.345449 -0.0761118 0.935346 0.123136 0.374949 -0.898879 0.374949
rHand 141.208 -0.330964 -0.0681241 0.941181 -0.257071 0.432125 -0.836716 0.432125
lFoot 141.208 0.79386 0.438856 0.420942 -0.986647 -0.0337213 -0.0643442 -0.0337213
rFoot 141.208 -0.740978 0.553382 0.380421 -0.983429 0.0745517 0.0439489 0.0745517
head 141.22 -0.00987879 0.00650345 0.99993 0.682825 -0.0096713 0.00116671 -0.0096713
hip 141.22 -0.0190938 0.113113 0.993399 0.552493 -0.00396088 -0.0162345 -0.00396088
lHand 141.22 0.345306 -0.0766341 0.935356 0.122709 0.374802 -0.898995 0.374802
rHand 141.22 -0.331086 -0.067536 0.941181 -0.255454 0.432125 -0.837263 0.432125
lFoot 141.22 0.793747 0.439032 0.420972 -0.986654 -0.0335867 -0.064365 -0.0335867
rFoot 141.22 -0.741305 0.553147 0.380124 -0.983397 0.0747598 0.0437979 0.0747598
head 141.231 -0.0099313 0.00637583 0.99993 0.683081 -0.00953298 0.00128207 -0.00953298
hip 141.231 -0.0193942 0.113001 0.993406 0.552451 -0.00390833 -0.0161202 -0.00390833
lHand 141.231 0.345158 -0.0764238 0.935428 0.122607 0.374575 -0.899337 0.374575
rHand 141.231 -0.33073 -0.0672657 0.941325 -0.253858 0.432557 -0.837329 0.432557
lFoot 141.231 0.79359 0.439189 0.421103 -0.986639 -0.0335434 -0.0643485 -0.0335434
rFoot 141.231 -0.741246 0.553259 0.380078 -0.983387 0.0749208 0.0436656 0.0749208
head 141.242 -0.00995067 0.00631029 0.999931 0.683342 -0.00932943 0.0013438 -0.00932943
hip 141.242 -0.0195744 0.113071 0.993394 0.552375 -0.00380639 -0.0158956 -0.00380639
lHand 141.242 0.345025 -0.0763378 0.935484 0.123003 0.374422 -0.899484 0.374422
rHand 141.242 -0.331099 -0.0672875 0.941194 -0.25261 0.433183 -0.837013 0.433183
lFoot 141.242 0.793753 0.439583 0.420384 -0.986642 -0.0335406 -0.064454 -0.0335406
rFoot 141.242 -0.740824 0.553781 0.380139 -0.983383 0.0749158 0.0436538 0.0749158
head 141.253 -0.00994312 0.00618338 0.999931 0.683768 -0.0090628 0.00148958 -0.0090628
hip 141.253 -0.0197383 0.113072 0.993391 0.552322 -0.00371767 -0.0157407 -0.00371767
lHand 141.253 0.345121 -0.0760426 0.935473 0.123354 0.374107 -0.899632 0.374107
rHand 141.253 -0.330835 -0.0665634 0.941338 -0.252163 0.433976 -0.836653 0.433976
lFoot 141.253 0.793372 0.440024 0.420642 -0.986641 -0.0334823 -0.0644318 -0.0334823
rFoot 141.253 -0.740421 0.554217 0.380291 -0.983381 0.0749329 0.0437299 0.0749329
head 141.265 -0.00995529 0.00602442 0.999932 0.68404 -0.00894124 0.00158416 -0.00894124
hip 141.265 -0.0196456 0.113311 0.993365 0.552348 -0.00363355 -0.0156191 -0.00363355
lHand 141.265 0.345049 -0.0759785 0.935504 0.124125 0.374046 -0.899631 0.374046
rHand 141.265 -0.330442 -0.0664564 0.941484 -0.253001 0.435071 -0.835711 0.435071
lFoot 141.265 0.79337 0.439772 0.420909 -0.986635 -0.0335238 -0.0644914 -0.0335238
rFoot 141.265 -0.740281 0.554064 0.380786 -0.983377 0.0750353 0.0435773 0.0750353
head 141.276 -0.010011 0.00584429 0.999933 0.684299 -0.00870749 0.00173309 -0.00870749
hip 141.276 -0.0197452 0.113341 0.99336 0.55245 -0.00356978 -0.0155496 -0.00356978
lHand 141.276 0.344959 -0.0759222 0.935542 0.124842 0.373761 -0.899723 0.373761
rHand 141.276 -0.331016 -0.066899 0.941251 -0.2546 0.436192 -0.834635 0.436192
