Iterations;Error Pos;Error Rot;Error;Time [us];Time/Iteration [us];Iterations Min;Error Pos Min;Error Rot Min;Error Min;Time [us] Min;Time/Iteration [us] Min;Iterations Max;Error Pos Max;Error Rot Max;Error Max;Time [us] Max;Time/Iteration [us] Max;Reached [%];Stucked [%]
8.24382;0.0513621;0.0655262;0.0832572;328.974;41.504;1;0.00028127;9.60829e-05;0.000297228;26;25;90;0.2482;0.617612;0.665619;4088;174;0.275031;0.722806
