tag time posX posY posZ rotX rotY rotZ rotW
head 2609.62 0.0413109 0.135353 0.989936 0.665675 0.0212368 0.00781121 0.0212368
hip 2609.62 0.0927313 0.298488 0.949898 0.613025 -0.00572076 0.021231 -0.00572076
lHand 2609.62 0.316599 0.317552 0.893826 0.437314 0.491025 -0.717551 0.491025
rHand 2609.62 -0.162566 0.284886 0.944676 0.468179 -0.508188 0.721788 -0.508188
lFoot 2609.62 0.527745 0.814107 0.242313 -0.988992 0.00914679 -0.0330863 0.00914679
rFoot 2609.62 0.101006 0.978945 0.177383 -0.982047 -0.0681495 0.0329376 -0.0681495
head 2609.64 0.041094 0.1355 0.989925 0.665319 0.0213411 0.00745513 0.0213411
hip 2609.64 0.0924068 0.298608 0.949892 0.612928 -0.00579461 0.0212162 -0.00579461
lHand 2609.64 0.316537 0.317404 0.893901 0.43796 0.489769 -0.717718 0.489769
rHand 2609.64 -0.164106 0.28501 0.944372 0.472069 -0.509026 0.718729 -0.509026
lFoot 2609.64 0.528 0.813982 0.242174 -0.988989 0.00888656 -0.0331489 0.00888656
rFoot 2609.64 0.101475 0.978914 0.177286 -0.982073 -0.0682373 0.0327112 -0.0682373
head 2609.65 0.0408498 0.135723 0.989904 0.664981 0.0213398 0.00711353 0.0213398
hip 2609.65 0.0920423 0.298782 0.949872 0.612656 -0.00574574 0.0212774 -0.00574574
lHand 2609.65 0.31625 0.317149 0.894093 0.438381 0.48865 -0.71811 0.48865
rHand 2609.65 -0.166063 0.285306 0.94394 0.475428 -0.510555 0.715552 -0.510555
lFoot 2609.65 0.527992 0.814022 0.242062 -0.988984 0.00888921 -0.0332604 0.00888921
rFoot 2609.65 0.101641 0.978902 0.17726 -0.982087 -0.0684196 0.0325703 -0.0684196
head 2609.66 0.040669 0.135954 0.98988 0.664764 0.0211186 0.00685712 0.0211186
hip 2609.66 0.0916741 0.298816 0.949897 0.612376 -0.00576473 0.0212068 -0.00576473
lHand 2609.66 0.316077 0.316851 0.89426 0.43843 0.487822 -0.718561 0.487822
rHand 2609.66 -0.16771 0.284715 0.943828 0.474478 -0.511946 0.7154 -0.511946
lFoot 2609.66 0.527697 0.814234 0.241989 -0.988972 0.00916381 -0.0335973 0.00916381
rFoot 2609.66 0.101686 0.978882 0.177342 -0.982112 -0.0685005 0.032376 -0.0685005
head 2609.67 0.0404156 0.136353 0.989836 0.664635 0.0207091 0.00652108 0.0207091
hip 2609.67 0.0913487 0.298907 0.9499 0.612163 -0.00577739 0.0212199 -0.00577739
lHand 2609.67 0.315698 0.316988 0.894345 0.438878 0.486908 -0.718805 0.486908
rHand 2609.67 -0.169238 0.284254 0.943694 0.4729 -0.512723 0.71606 -0.512723
lFoot 2609.67 0.527483 0.814474 0.241651 -0.988971 0.00933967 -0.0337632 0.00933967
rFoot 2609.67 0.101618 0.978938 0.177069 -0.982131 -0.0687083 0.0321974 -0.0687083
head 2609.68 0.0401797 0.136641 0.989805 0.66449 0.0206199 0.00602809 0.0206199
hip 2609.68 0.0909253 0.299061 0.949892 0.611987 -0.00582116 0.0212312 -0.00582116
lHand 2609.68 0.315474 0.316961 0.894434 0.439401 0.486252 -0.718676 0.486252
rHand 2609.68 -0.170815 0.283925 0.943509 0.47128 -0.512719 0.717259 -0.512719
lFoot 2609.68 0.5274 0.814553 0.241565 -0.988976 0.00931594 -0.0338825 0.00931594
rFoot 2609.68 0.101674 0.978928 0.177093 -0.982159 -0.0686869 0.031925 -0.0686869
