tag time posX posY posZ rotX rotY rotZ rotW
head 95.1207 -0.0182705 -0.10411 0.994398 0.676778 0.0146797 0.0191064 0.0146797
hip 95.1207 -0.0452704 -0.0731154 0.996295 0.563137 0.00860373 0.0154276 0.00860373
lHand 95.1207 0.312584 -0.29024 0.904462 0.119756 0.28854 -0.91461 0.28854
rHand 95.1207 -0.283894 -0.339794 0.896629 -0.33473 0.359294 -0.77674 0.359294
lFoot 95.1207 0.529672 -0.744555 0.406307 -0.988412 -0.0201549 -0.0489405 -0.0201549
rFoot 95.1207 -0.74382 -0.508628 0.433623 -0.98459 0.0776073 0.0207198 0.0776073
head 95.1323 -0.0181614 -0.104147 0.994396 0.676842 0.014428 0.0191424 0.014428
hip 95.1323 -0.0450381 -0.0730475 0.996311 0.563384 0.00863128 0.0153006 0.00863128
lHand 95.1323 0.312689 -0.290367 0.904385 0.119433 0.288282 -0.91467 0.288282
rHand 95.1323 -0.28335 -0.339942 0.896745 -0.336181 0.358043 -0.776177 0.358043
lFoot 95.1323 0.529681 -0.744655 0.406112 -0.98843 -0.0202638 -0.0487496 -0.0202638
rFoot 95.1323 -0.743827 -0.508627 0.433613 -0.984607 0.0774727 0.0207511 0.0774727
head 95.1439 -0.018041 -0.104122 0.994401 0.677006 0.0142619 0.0191719 0.0142619
hip 95.1439 -0.0447931 -0.0728231 0.996338 0.563778 0.00863431 0.0151056 0.00863431
lHand 95.1439 0.312851 -0.290548 0.904271 0.118944 0.287854 -0.91477 0.287854
rHand 95.1439 -0.282538 -0.340142 0.896926 -0.337933 0.356126 -0.775246 0.356126
lFoot 95.1439 0.529563 -0.744827 0.405951 -0.988451 -0.0203969 -0.0485615 -0.0203969
rFoot 95.1439 -0.743718 -0.508914 0.433463 -0.984609 0.0774203 0.0207537 0.0774203
head 95.1546 -0.0179536 -0.104126 0.994402 0.677156 0.0141931 0.0191094 0.0141931
hip 95.1546 -0.0445777 -0.0725419 0.996369 0.564165 0.0087346 0.0148277 0.0087346
lHand 95.1546 0.31319 -0.290672 0.904114 0.118601 0.287478 -0.91482 0.287478
rHand 95.1546 -0.281831 -0.340292 0.897091 -0.339152 0.354397 -0.774289 0.354397
lFoot 95.1546 0.529158 -0.745188 0.405817 -0.988465 -0.0203595 -0.048433 -0.0203595
rFoot 95.1546 -0.74377 -0.508809 0.433496 -0.984608 0.0774955 0.0209205 0.0774955
head 95.1662 -0.017853 -0.104138 0.994403 0.677384 0.0140659 0.0191237 0.0140659
hip 95.1662 -0.044454 -0.072309 0.996391 0.564142 0.00870235 0.0144334 0.00870235
lHand 95.1662 0.313426 -0.290881 0.903965 0.118795 0.286951 -0.91482 0.286951
rHand 95.1662 -0.281322 -0.340389 0.897214 -0.338987 0.353303 -0.773965 0.353303
lFoot 95.1662 0.528816 -0.745708 0.405305 -0.9885 -0.0202852 -0.0483114 -0.0202852
rFoot 95.1662 -0.74386 -0.508691 0.433481 -0.984607 0.0774521 0.0211142 0.0774521
head 95.1797 -0.0177427 -0.10409 0.99441 0.677506 0.0139311 0.0189926 0.0139311
hip 95.1797 -0.0442485 -0.072406 0.996393 0.564011 0.00882105 0.0139656 0.00882105
lHand 95.1797 0.313468 -0.290942 0.903931 0.119071 0.286485 -0.914759 0.286485
rHand 95.1797 -0.280781 -0.340278 0.897426 -0.338532 0.352649 -0.773338 0.352649
lFoot 95.1797 0.52853 -0.745917 0.405295 -0.988528 -0.0201692 -0.0481779 -0.0201692
rFoot 95.1797 -0.743897 -0.508703 0.433402 -0.984619 0.0774126 0.0212553 0.0774126
head 95.1881 -0.0176425 -0.104094 0.994411 0.677554 0.0137086 0.0188223 0.0137086
hip 95.1881 -0.0440797 -0.0725186 0.996393 0.563438 0.00878741 0.0135132 0.00878741
lHand 95.1881 0.313705 -0.291139 0.903785 0.119621 0.286126 -0.914618 0.286126
rHand 95.1881 -0.280196 -0.340523 0.897516 -0.336911 0.353794 -0.771577 0.353794
lFoot 95.1881 0.528165 -0.746214 0.405224 -0.988555 -0.0201054 -0.0480175 -0.0201054
rFoot 95.1881 -0.743769 -0.508635 0.433703 -0.984596 0.0777527 0.0212552 0.0777527
head 95.1996 -0.0174927 -0.104094 0.994414 0.677541 0.0134993 0.0185121 0.0134993
hip 95.1996 -0.0438181 -0.0725467 0.996402 0.563373 0.00871619 0.013187 0.00871619
lHand 95.1996 0.313573 -0.290914 0.903903 0.12041 0.285849 -0.914425 0.285849
rHand 95.1996 -0.279449 -0.340412 0.89779 -0.336255 0.354962 -0.76924 0.354962
lFoot 95.1996 0.528125 -0.746349 0.405027 -0.98858 -0.0201561 -0.0479921 -0.0201561
rFoot 95.1996 -0.743768 -0.508499 0.433865 -0.984587 0.0780175 0.0212109 0.0780175
head 95.2106 -0.0173329 -0.104094 0.994417 0.677555 0.0130181 0.0182743 0.0130181
hip 95.2106 -0.0435854 -0.0723914 0.996423 0.563431 0.00849951 0.0128136 0.00849951
lHand 95.2106 0.313826 -0.291021 0.903781 0.121106 0.28574 -0.914255 0.28574
