tag time posX posY posZ rotX rotY rotZ rotW
head 1213.41 -0.00111603 -0.0822028 0.996615 0.718008 -0.0081971 0.00116177 -0.0081971
hip 1213.41 -0.0184664 -0.0677509 0.997531 0.582397 0.0192041 0.0118489 0.0192041
lHand 1213.41 0.34955 -0.0891353 0.932668 0.326785 0.65351 -0.680854 0.65351
rHand 1213.41 -0.415624 -0.167387 0.894001 0.376022 -0.582994 0.715273 -0.582994
lFoot 1213.41 0.695029 -0.703747 0.147222 0.992025 0.0768703 0.0695115 0.0768703
rFoot 1213.41 -0.830406 -0.406612 0.380911 -0.985358 0.0024876 0.0689695 0.0024876
head 1213.42 -0.00104139 -0.0821869 0.996616 0.718091 -0.00833601 0.000923287 -0.00833601
hip 1213.42 -0.0185387 -0.0679476 0.997517 0.582155 0.0191974 0.0118527 0.0191974
lHand 1213.42 0.349636 -0.0892509 0.932625 0.326801 0.653225 -0.681115 0.653225
rHand 1213.42 -0.415573 -0.167566 0.893991 0.376813 -0.58295 0.714904 -0.58295
lFoot 1213.42 0.695113 -0.703637 0.147354 0.992025 0.0769243 0.0695712 0.0769243
rFoot 1213.42 -0.830318 -0.406583 0.381132 -0.98535 0.00253762 0.0688664 0.00253762
head 1213.44 -0.00100365 -0.0821874 0.996616 0.718056 -0.00841332 0.000788028 -0.00841332
hip 1213.44 -0.0183918 -0.0678975 0.997523 0.581935 0.0191216 0.0119823 0.0191216
lHand 1213.44 0.349781 -0.0894497 0.932551 0.32697 0.652976 -0.681278 0.652976
rHand 1213.44 -0.415344 -0.167721 0.894069 0.377371 -0.583197 0.71442 -0.583197
lFoot 1213.44 0.695118 -0.703582 0.147588 0.992027 0.0770026 0.0695301 0.0770026
rFoot 1213.44 -0.830158 -0.406655 0.381404 -0.985331 0.00249913 0.0689263 0.00249913
head 1213.45 -0.000965996 -0.0821445 0.99662 0.717991 -0.00845747 0.000592615 -0.00845747
hip 1213.45 -0.0185597 -0.0680662 0.997508 0.581665 0.0193847 0.0120583 0.0193847
lHand 1213.45 0.349757 -0.0896721 0.932539 0.327068 0.652781 -0.681427 0.652781
rHand 1213.45 -0.415273 -0.167584 0.894128 0.377661 -0.583314 0.714218 -0.583314
lFoot 1213.45 0.695233 -0.703473 0.147571 0.992023 0.0770715 0.0695289 0.0770715
rFoot 1213.45 -0.830066 -0.406615 0.381648 -0.98531 0.00244363 0.0689096 0.00244363
head 1213.46 -0.000879787 -0.0821883 0.996616 0.718008 -0.00860737 0.000465252 -0.00860737
hip 1213.46 -0.018732 -0.0684346 0.99748 0.581075 0.0197308 0.0121753 0.0197308
lHand 1213.46 0.349913 -0.0899293 0.932456 0.327286 0.652464 -0.681634 0.652464
rHand 1213.46 -0.415161 -0.167365 0.89422 0.377215 -0.583596 0.714358 -0.583596
lFoot 1213.46 0.69529 -0.703411 0.1476 0.992008 0.0772374 0.0696445 0.0772374
rFoot 1213.46 -0.829967 -0.40673 0.38174 -0.985295 0.00239624 0.068914 0.00239624
head 1213.47 -0.000895212 -0.0821413 0.99662 0.717974 -0.00873726 0.000436084 -0.00873726
