rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW
0.0751722;0.784134;1.71078;0.0327549;-0.930107;-0.25422;0.263061
0.163014;0.974358;1.25348;-0.323416;-0.149537;-0.93434;0.00706955
0.198451;0.167356;1.34025;-0.144766;0.753211;0.184915;0.614429
0.0934677;0.802281;1.72757;0.0329472;-0.934944;-0.237087;0.261886
0.164673;0.973695;1.25686;-0.320207;-0.146276;-0.935943;0.00906778
0.1984;0.166806;1.34032;-0.143321;0.752795;0.185943;0.614966
0.0957384;0.805319;1.7299;0.0340954;-0.93583;-0.232698;0.26251
0.167503;0.973141;1.25933;-0.318779;-0.146763;-0.936339;0.0104888
0.198525;0.166834;1.34037;-0.142688;0.752589;0.185664;0.615451
0.0978367;0.807523;1.73088;0.034126;-0.936175;-0.230751;0.262993
0.167023;0.973886;1.25775;-0.31803;-0.146368;-0.936651;0.0109067
0.198644;0.166886;1.34032;-0.142239;0.752942;0.185527;0.615164
0.099926;0.809682;1.73188;0.0344893;-0.936488;-0.229014;0.263352
0.169468;0.973473;1.2599;-0.316797;-0.145139;-0.937255;0.0112451
0.198684;0.166855;1.34039;-0.141959;0.752946;0.1853;0.615291
0.0977421;0.808619;1.73212;0.0355237;-0.936833;-0.227843;0.263002
0.170039;0.973979;1.25959;-0.31553;-0.143849;-0.937878;0.0115381
0.198721;0.166846;1.34031;-0.141976;0.752663;0.18493;0.615746
0.0995059;0.810449;1.73264;0.0361734;-0.936955;-0.227577;0.26271
0.169704;0.97497;1.25791;-0.314186;-0.142572;-0.938521;0.0117315
0.198806;0.166858;1.34023;-0.141939;0.75248;0.184701;0.616046
0.101272;0.812249;1.73321;0.0366601;-0.937069;-0.227185;0.262574
0.171438;0.974798;1.25917;-0.313209;-0.140999;-0.939083;0.0119248
0.198825;0.166849;1.34032;-0.141953;0.752531;0.184432;0.616061
0.0989838;0.810851;1.73341;0.0373609;-0.937216;-0.226379;0.262646
0.171967;0.975266;1.25892;-0.312615;-0.139455;-0.939514;0.011772
0.198753;0.166889;1.34023;-0.142006;0.752655;0.184235;0.615956
0.100536;0.81226;1.7334;0.0375159;-0.937112;-0.226341;0.263029
0.171776;0.975926;1.25834;-0.312494;-0.137498;-0.939848;0.0112966
0.198395;0.166879;1.34028;-0.142198;0.752499;0.18397;0.616182
0.102078;0.813772;1.73361;0.0374217;-0.93718;-0.225684;0.263362
0.17326;0.975459;1.2593;-0.312777;-0.13596;-0.939984;0.0107858
0.1982;0.166505;1.34004;-0.142419;0.75248;0.183665;0.616245
0.102626;0.814445;1.73324;0.0373022;-0.937447;-0.224398;0.263528
0.173831;0.975722;1.25908;-0.312826;-0.134907;-0.940121;0.0105617
0.198339;0.166361;1.34004;-0.142456;0.752611;0.183155;0.616228
0.101214;0.813137;1.73306;0.0367294;-0.937505;-0.223502;0.264164
0.173975;0.976169;1.25781;-0.312841;-0.134934;-0.940111;0.0106775
0.198608;0.166397;1.33987;-0.142413;0.752479;0.182481;0.616599
0.102458;0.814314;1.73282;0.0363091;-0.937668;-0.22285;0.264194
0.176653;0.975661;1.26;-0.31301;-0.13568;-0.939943;0.0110795
0.198802;0.166771;1.33991;-0.142283;0.752511;0.182089;0.616706
0.101864;0.814523;1.73221;0.0366398;-0.937988;-0.221635;0.264034
0.177435;0.97579;1.25964;-0.313407;-0.136848;-0.939638;0.011344
0.198847;0.166857;1.33965;-0.14225;0.752508;0.181401;0.61692
0.102854;0.815602;1.73172;0.0367474;-0.93827;-0.221289;0.263306
0.17751;0.976301;1.25821;-0.313748;-0.13755;-0.939421;0.0113683
0.198771;0.166911;1.33965;-0.142116;0.752512;0.181025;0.617056
0.103226;0.816213;1.7311;0.0374314;-0.938749;-0.220921;0.261809
0.181177;0.975418;1.26109;-0.313654;-0.137338;-0.939487;0.0111185
0.198937;0.167274;1.3395;-0.141653;0.752678;0.180374;0.617152
0.102514;0.816028;1.73042;0.037841;-0.939097;-0.22106;0.26038
0.182354;0.97567;1.26058;-0.313209;-0.136818;-0.939718;0.0105207
0.199114;0.167301;1.33945;-0.141253;0.752714;0.179689;0.617399
0.103233;0.816664;1.72972;0.0379087;-0.939532;-0.221582;0.258349
0.18251;0.976443;1.25834;-0.312603;-0.136577;-0.93996;0.0100654
0.199314;0.16742;1.33932;-0.141015;0.752576;0.178948;0.617836
0.103374;0.816898;1.72901;0.0380673;-0.940095;-0.22153;0.256313
0.185565;0.975927;1.25983;-0.311772;-0.135888;-0.940337;0.0099403
0.199417;0.167464;1.33919;-0.14034;0.752449;0.178126;0.618382
0.10233;0.816194;1.7281;0.0375951;-0.940556;-0.22225;0.254057
