rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW
0.597214;0.558711;1.47425;-0.0106005;-0.910374;0.1207;0.395649
-0.459064;0.761611;2.23362;0.0728602;-0.772008;0.0916229;0.62474
-0.123291;0.938384;1.30258;0.206709;-0.142025;0.966621;0.0523793
0.0570817;0.12958;1.25258;-0.148323;-0.538216;-0.131728;0.819128
-0.258389;0.131331;1.3634;-0.148529;0.637739;0.20662;0.727005
0.597264;0.558727;1.47446;-0.0106292;-0.910367;0.120706;0.395662
-0.458964;0.761611;2.23375;0.0728246;-0.772009;0.0915618;0.624752
-0.120564;0.939031;1.30463;0.206102;-0.143019;0.966526;0.0538091
0.0574274;0.129427;1.25279;-0.148216;-0.538216;-0.133872;0.8188
-0.25942;0.131495;1.36064;-0.163424;0.636491;0.199626;0.726857
0.597115;0.558835;1.47433;-0.0106719;-0.910357;0.120716;0.395682
-0.457989;0.762243;2.23375;0.0727755;-0.772055;0.0915289;0.624706
-0.120176;0.939087;1.30479;0.205658;-0.143399;0.966559;0.0538982
0.0573835;0.129429;1.25275;-0.14839;-0.538244;-0.133997;0.81873
-0.25964;0.131658;1.36028;-0.16515;0.636126;0.198671;0.727048
0.597045;0.558854;1.47432;-0.0106397;-0.910365;0.120719;0.395663
-0.459066;0.761707;2.23381;0.0729296;-0.772049;0.0915437;0.624693
-0.120168;0.939329;1.30437;0.204986;-0.14401;0.966616;0.0538132
0.0574372;0.129524;1.25283;-0.148547;-0.538132;-0.134009;0.818773
-0.259612;0.13174;1.35996;-0.166407;0.635427;0.197712;0.727634
0.597107;0.55902;1.47439;-0.0106935;-0.91038;0.120663;0.395645
-0.45805;0.76234;2.23357;0.0727667;-0.772002;0.0915903;0.624763
-0.119218;0.939358;1.30525;0.204318;-0.144517;0.966687;0.0537104
0.0575032;0.129505;1.25277;-0.148654;-0.53818;-0.134056;0.818714
-0.259686;0.131861;1.35981;-0.167625;0.634763;0.196824;0.728175
0.597336;0.558981;1.4743;-0.0107595;-0.910341;0.120696;0.395722
-0.458948;0.761739;2.2336;0.0728458;-0.771991;0.0916003;0.624766
-0.118827;0.939383;1.30523;0.203619;-0.14465;0.966824;0.0535449
0.0575118;0.129504;1.25273;-0.148786;-0.538224;-0.134065;0.81866
-0.25982;0.131954;1.35967;-0.168259;0.634248;0.196053;0.728685
0.597344;0.558968;1.47426;-0.0106432;-0.910366;0.120592;0.395698
-0.458987;0.761722;2.23356;0.0728137;-0.771953;0.0916202;0.624814
-0.119152;0.939807;1.3039;0.202767;-0.144574;0.967026;0.0533273
0.0575652;0.129502;1.25272;-0.149048;-0.538403;-0.134107;0.818488
-0.259719;0.131914;1.35957;-0.168625;0.634;0.195803;0.728883
0.597261;0.559026;1.47444;-0.0105927;-0.91036;0.120648;0.395697
-0.458069;0.762344;2.23367;0.0727798;-0.772016;0.0915123;0.624756
-0.118199;0.939375;1.30468;0.201867;-0.144519;0.967227;0.0532639
0.0576053;0.129498;1.25268;-0.149239;-0.538613;-0.134069;0.818321
-0.259713;0.13192;1.35957;-0.168785;0.634232;0.195855;0.72863
0.597246;0.558998;1.47443;-0.0106285;-0.910389;0.120676;0.395622
-0.458991;0.761781;2.23375;0.0729084;-0.772059;0.091506;0.624689
-0.117892;0.939378;1.30446;0.200895;-0.144543;0.967428;0.0532172
0.0576465;0.129491;1.25264;-0.149323;-0.538774;-0.133996;0.818212
-0.259655;0.131942;1.35963;-0.168449;0.634295;0.195909;0.728638
0.597299;0.559035;1.47442;-0.0106803;-0.910374;0.120655;0.395661
-0.45902;0.761776;2.23374;0.0728788;-0.772054;0.0915797;0.624688
-0.118112;0.939732;1.30332;0.199769;-0.144502;0.96767;0.0531596
0.0577052;0.129483;1.25257;-0.149661;-0.538821;-0.133913;0.818133
-0.259438;0.131964;1.35966;-0.167886;0.633932;0.195766;0.729123
0.597207;0.558884;1.47439;-0.0106418;-0.910385;0.120664;0.395634
-0.459049;0.761771;2.23373;0.0728653;-0.772024;0.0915959;0.624723
-0.117417;0.939355;1.30368;0.198534;-0.144771;0.967876;0.0533074
0.0577347;0.129485;1.25256;-0.149795;-0.539126;-0.133797;0.817926
-0.259249;0.13194;1.35986;-0.166619;0.633472;0.195875;0.729783
0.597355;0.558725;1.47447;-0.0107892;-0.910389;0.120529;0.395661
-0.459085;0.761768;2.23375;0.0729206;-0.772045;0.0915841;0.624693
-0.117213;0.939407;1.30335;0.197446;-0.145157;0.968032;0.0534641
0.0577712;0.129467;1.25254;-0.149942;-0.539269;-0.133581;0.81784
-0.259044;0.131947;1.36013;-0.165288;0.633294;0.196061;0.730191
0.597383;0.558771;1.47446;-0.0107269;-0.910381;0.120543;0.395678
-0.458026;0.762456;2.23375;0.0728291;-0.772081;0.091474;0.624675
-0.117807;0.9399;1.30188;0.196585;-0.145346;0.968176;0.0535096
0.05778;0.129483;1.2525;-0.150173;-0.539118;-0.13339;0.817928
-0.258847;0.131959;1.36048;-0.163022;0.634;0.197179;0.729786
0.597288;0.558569;1.47443;-0.0106803;-0.910352;0.120607;0.395727
-0.458024;0.762475;2.23375;0.0728428;-0.772092;0.091511;0.624655
-0.117543;0.939512;1.30181;0.195776;-0.145478;0.968323;0.0534725
0.057538;0.129165;1.25239;-0.150377;-0.539162;-0.133082;0.817912
-0.258794;0.131609;1.36089;-0.161064;0.634466;0.198129;0.729559
0.597212;0.558556;1.47435;-0.0106928;-0.910377;0.120618;0.395664
-0.458829;0.761702;2.23383;0.0728277;-0.772092;0.0914659;0.624663
-0.117393;0.939578;1.30154;0.19494;-0.145578;0.968466;0.0536517
0.0574899;0.129161;1.25233;-0.150443;-0.539206;-0.132831;0.817912
-0.258651;0.131631;1.36117;-0.159526;0.63463;0.198807;0.729569
