rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW
-0.0639241;1.413;1.26055;0.740309;0.257472;0.292828;0.547634
0.358073;1.12953;1.16611;0.267263;0.364842;-0.81776;0.355991
0.139832;0.998491;1.45001;-0.993688;0.0139641;-0.0415724;0.103255
0.305732;0.197161;1.51235;-0.0794479;-0.89222;-0.0835347;0.436639
-0.06435;1.41267;1.26195;0.738432;0.257778;0.295713;0.548472
0.357475;1.12797;1.16871;0.267336;0.364605;-0.817882;0.355898
0.139864;0.998668;1.45029;-0.993423;0.0125513;-0.0425751;0.105551
0.306086;0.19769;1.51306;-0.0763013;-0.895027;-0.0823409;0.431654
-0.0646551;1.41253;1.26214;0.738053;0.258425;0.295757;0.548655
0.357519;1.12742;1.16904;0.267808;0.363652;-0.818213;0.355758
0.140456;0.999007;1.45053;-0.993399;0.0125738;-0.0427396;0.105706
0.306257;0.197731;1.51313;-0.0769473;-0.894984;-0.0827078;0.431559
-0.0648149;1.4124;1.2622;0.737545;0.259322;0.295622;0.548988
0.357456;1.12692;1.16924;0.268002;0.36272;-0.818497;0.355909
0.140414;0.999062;1.45069;-0.993399;0.0125257;-0.0428522;0.105664
0.306293;0.197662;1.51313;-0.0768912;-0.894929;-0.0832556;0.431576
-0.0649065;1.41232;1.26251;0.737276;0.260115;0.295547;0.549013
0.357499;1.12648;1.16966;0.26827;0.361485;-0.818866;0.356114
0.14206;1.00006;1.45144;-0.993379;0.0125886;-0.0430368;0.105774
0.306241;0.197628;1.51326;-0.077121;-0.895077;-0.0833406;0.431213
-0.0651016;1.41211;1.26273;0.737084;0.260562;0.295489;0.549091
0.357581;1.12584;1.17004;0.268484;0.360551;-0.819291;0.355923
0.142078;1.00013;1.45165;-0.993374;0.0125537;-0.0431535;0.10578
0.306306;0.197708;1.51326;-0.0768995;-0.89525;-0.0831142;0.430935
-0.0652558;1.41188;1.26282;0.736829;0.260338;0.295359;0.549609
0.3576;1.12526;1.17036;0.268918;0.359647;-0.819562;0.355888
0.142243;1.00025;1.45177;-0.993364;0.012524;-0.0432842;0.105815
0.306275;0.197678;1.51324;-0.0770393;-0.895385;-0.0830831;0.430636
