tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.111232 1.65697 -0.0215082 -0.0834275 -0.677749 -0.00808848 0.7305 1
hip -0.0787375 1.16047 -0.0268302 0.448798 0.52917 0.468984 0.546456 1
lHand -0.0577655 1.42153 -0.779695 0.162026 -0.0620389 -0.663972 0.727351 1
lForeArm -0.0764866 1.41497 -0.428298 -0.71264 -0.348392 -0.608753 0.0136994 1
rHand 0.00141168 1.41936 0.77129 -0.701769 -0.684209 0.174198 0.0950433 1
rForeArm -0.0586357 1.43027 0.429104 -0.600987 0.231672 -0.605771 0.467101 1
lFoot -0.0603657 0.235892 -0.136572 -0.0681715 -0.0318105 -0.738769 0.669747 1
rFoot -0.0482774 0.23148 0.132178 -0.807738 -0.586674 -0.0516846 0.0264834 1
lKnee 0.0429888 0.587452 -0.0993227 0.208476 -0.692473 -0.378108 0.577974 1
rKnee 0.0492091 0.597719 0.079448 -0.374874 -0.60618 0.26237 0.65052 1
head 0.111354 1.65694 -0.0214932 -0.0833984 -0.677747 -0.00841666 0.730502 1
hip -0.0787137 1.16047 -0.0268257 0.449068 0.529384 0.468804 0.546181 1
lHand -0.0575414 1.42148 -0.77978 0.161452 -0.062009 -0.665023 0.726521 1
lForeArm -0.0763378 1.41491 -0.428308 -0.712431 -0.348101 -0.609167 0.0135578 1
rHand 0.00147986 1.42015 0.771236 -0.702292 -0.683358 0.177102 0.091883 1
rForeArm -0.0586307 1.4302 0.429133 -0.600575 0.232042 -0.605716 0.467519 1
lFoot -0.0603464 0.235891 -0.136599 -0.068348 -0.0317976 -0.738738 0.669764 1
rFoot -0.0483046 0.231495 0.132176 -0.807782 -0.586618 -0.0516898 0.0263807 1
lKnee 0.0432262 0.587493 -0.0994759 0.208572 -0.692533 -0.377955 0.577967 1
rKnee 0.0491889 0.597791 0.0794523 -0.374588 -0.606313 0.262785 0.650394 1
head 0.11149 1.65688 -0.0214465 -0.0834204 -0.677655 -0.00870045 0.730581 1
hip -0.0787761 1.16047 -0.0268173 0.449111 0.529584 0.468817 0.54594 1
lHand -0.0573287 1.42145 -0.779744 0.161539 -0.0621152 -0.665192 0.726337 1
lForeArm -0.0761459 1.41486 -0.428427 -0.712302 -0.348214 -0.60925 0.0136492 1
rHand 0.00162196 1.42095 0.771108 -0.702821 -0.682541 0.179547 0.0891318 1
rForeArm -0.0583825 1.42996 0.428973 -0.600558 0.232143 -0.60558 0.467668 1
lFoot -0.0604146 0.235966 -0.136605 -0.0684449 -0.031703 -0.738746 0.66975 1
rFoot -0.048269 0.231451 0.132391 -0.807745 -0.586667 -0.0516988 0.0264028 1
lKnee 0.0433779 0.587592 -0.0995526 0.20858 -0.69247 -0.377942 0.578048 1
rKnee 0.0492206 0.597741 0.0794615 -0.374351 -0.606498 0.263019 0.650263 1
head 0.111622 1.65686 -0.0214015 -0.0833946 -0.67762 -0.00887385 0.730614 1
hip -0.0787899 1.16046 -0.0268507 0.448845 0.529832 0.468949 0.545805 1
lHand -0.0570185 1.42147 -0.779781 0.162019 -0.061943 -0.665792 0.725696 1
lForeArm -0.0759327 1.41491 -0.428407 -0.712481 -0.348334 -0.608976 0.0134933 1
rHand 0.00179815 1.42173 0.770543 -0.703022 -0.681754 0.182629 0.0872811 1
rForeArm -0.0584655 1.42983 0.428997 -0.60099 0.231844 -0.605413 0.467476 1
lFoot -0.0603986 0.235962 -0.136625 -0.0683528 -0.0317364 -0.738766 0.669736 1
rFoot -0.0483959 0.231557 0.132396 -0.807693 -0.586729 -0.0518583 0.0262786 1
lKnee 0.0435195 0.587712 -0.0996299 0.208553 -0.692419 -0.378044 0.578052 1
rKnee 0.0492022 0.597725 0.0794582 -0.374343 -0.606632 0.262957 0.650169 1
head 0.111773 1.65679 -0.021383 -0.0835213 -0.677558 -0.00903733 0.730656 1
hip -0.0786998 1.16038 -0.0270543 0.448477 0.529788 0.469177 0.545954 1
lHand -0.0569234 1.42162 -0.779684 0.162333 -0.0616599 -0.665728 0.725709 1
lForeArm -0.075736 1.41494 -0.4285 -0.712582 -0.348429 -0.608803 0.0135096 1
rHand 0.0011034 1.42262 0.770983 -0.70489 -0.680767 0.181511 0.082102 1
rForeArm -0.0583973 1.42965 0.428898 -0.601329 0.231377 -0.605846 0.466711 1
lFoot -0.0604432 0.235899 -0.136561 -0.0682282 -0.0318334 -0.738796 0.669711 1
rFoot -0.0482759 0.231552 0.132272 -0.807665 -0.58677 -0.051911 0.0261373 1
lKnee 0.0431886 0.587448 -0.0994959 0.208721 -0.692635 -0.377816 0.577882 1
rKnee 0.0490136 0.597687 0.0795286 -0.374428 -0.606413 0.262736 0.650413 1
head 0.111893 1.65678 -0.0213517 -0.0837055 -0.677456 -0.00917275 0.730727 1
hip -0.0786917 1.16036 -0.0270798 0.447999 0.529704 0.469508 0.546144 1
lHand -0.0567193 1.4217 -0.779727 0.162383 -0.0613438 -0.665644 0.7258 1
lForeArm -0.0755737 1.41497 -0.428584 -0.712501 -0.348289 -0.608986 0.0131782 1
rHand 0.00289679 1.42236 0.770054 -0.703564 -0.6802 0.185344 0.0892944 1
rForeArm -0.0585058 1.42957 0.428892 -0.601761 0.230965 -0.606055 0.466085 1
lFoot -0.0604591 0.235905 -0.136586 -0.0683437 -0.0319204 -0.738814 0.669674 1
rFoot -0.0483015 0.231576 0.132267 -0.80765 -0.586788 -0.0520452 0.0259347 1
lKnee 0.0432668 0.587395 -0.0995265 0.208708 -0.692849 -0.37762 0.577758 1
rKnee 0.0490756 0.597641 0.0795436 -0.374853 -0.606218 0.262378 0.650494 1
head 0.112202 1.6567 -0.0213591 -0.0839104 -0.677321 -0.00942672 0.730826 1
