rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;scale
0.206902;0.930086;-0.0629165;0.175828;0.029918;0.0114478;-0.9839;1.14557
0.330757;1.57169;0.79363;-0.267804;0.629109;0.436412;-0.584849
0.00412329;1.55379;0.781275;-0.249903;-0.677309;-0.49766;-0.480766
0.39247;0.0829224;-0.122033;0.839803;0.0822001;0.0437565;0.534846
0.0924552;0.104515;-0.101709;-0.824226;0.10358;-0.0330251;-0.555727
0.206901;0.930089;-0.062882;0.176044;0.0301186;0.0114651;-0.983855
0.329692;1.57271;0.791897;-0.266906;0.632373;0.434975;-0.582805
0.00377777;1.55414;0.781112;-0.249434;-0.677451;-0.49736;-0.481119
0.39224;0.0829335;-0.122169;0.839913;0.0824474;0.0431945;0.53468
0.0923863;0.10452;-0.101734;-0.824192;0.10359;-0.0329614;-0.555779
0.206817;0.930074;-0.0628485;0.176256;0.0301862;0.0115927;-0.983813
0.328718;1.57385;0.788529;-0.267474;0.637483;0.432867;-0.578533
0.00361517;1.55443;0.781188;-0.249122;-0.677409;-0.496977;-0.481735
0.392286;0.0830657;-0.122181;0.840007;0.0825556;0.0431791;0.534516
0.0922134;0.104625;-0.101721;-0.82419;0.103492;-0.0329905;-0.555799
0.20694;0.930021;-0.0628839;0.176255;0.030209;0.011579;-0.983813
0.327055;1.57463;0.786175;-0.268849;0.642729;0.429948;-0.574251
0.00347805;1.5547;0.781125;-0.248715;-0.677599;-0.496479;-0.482192
0.392378;0.0830948;-0.122192;0.840058;0.0824556;0.043606;0.534418
0.0923785;0.104522;-0.101667;-0.824186;0.103428;-0.0328861;-0.555822
0.206901;0.929993;-0.0629437;0.176313;0.0300688;0.0115802;-0.983807
0.326229;1.57407;0.785132;-0.270616;0.643893;0.426756;-0.574498
0.00336628;1.55512;0.780986;-0.247953;-0.678304;-0.495681;-0.482414
0.392571;0.0830002;-0.122133;0.84001;0.0821329;0.0441953;0.534494
0.0923356;0.104551;-0.101715;-0.824236;0.10318;-0.0327086;-0.555805
0.206876;0.929963;-0.0630226;0.176348;0.0300958;0.0115214;-0.9838
0.326142;1.57372;0.785095;-0.270359;0.644129;0.424367;-0.576122
0.00328979;1.55547;0.780792;-0.247326;-0.678856;-0.495149;-0.482506
