tag;rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;scale
hip;0.018688;0.997583;-0.0585392;0.225436;-0.117719;0.119302;0.959733;0.971508
lhc;0.764818;1.39547;0.0491278;0.52623;-0.546636;-0.477299;0.443235;0.971508
rhc;-0.802039;1.3734;0.0105153;0.461236;0.545078;0.500673;0.489364;0.971508
lft;0.14649;0.150024;-0.0954449;-0.0193423;-0.420085;-0.118616;0.899491;0.971508
rft;-0.150646;0.136189;-0.0731702;0.563176;0.156507;0.806863;0.0854954;0.971508
hip;0.0186555;0.99756;-0.0585251;0.225326;-0.117775;0.119339;0.959747;0.971508
lhc;0.764866;1.39533;0.0489645;0.526258;-0.546618;-0.477607;0.442891;0.971508
rhc;-0.801881;1.37339;0.0105072;0.461639;0.544939;0.500348;0.489471;0.971508
lft;0.146497;0.150015;-0.0954363;-0.019296;-0.419975;-0.118656;0.899538;0.971508
rft;-0.150638;0.136237;-0.0731775;0.563202;0.156528;0.806827;0.0856298;0.971508
hip;0.0186225;0.997553;-0.0585051;0.22514;-0.11777;0.119344;0.959791;0.971508
lhc;0.764924;1.39537;0.0487802;0.526595;-0.546171;-0.47789;0.442737;0.971508
rhc;-0.802;1.37356;0.0106765;0.462225;0.544999;0.499836;0.489375;0.971508
lft;0.146434;0.150005;-0.0953906;-0.0192295;-0.419954;-0.118586;0.899559;0.971508
rft;-0.150617;0.136261;-0.0731847;0.563118;0.15652;0.806894;0.0855672;0.971508
hip;0.0185007;0.997558;-0.0586734;0.22501;-0.117679;0.119279;0.959841;0.971508
lhc;0.764729;1.3953;0.0487357;0.526506;-0.54605;-0.477805;0.443083;0.971508
rhc;-0.80203;1.37372;0.0106982;0.462619;0.545244;0.499273;0.489305;0.971508
lft;0.146304;0.150012;-0.0955327;-0.0191767;-0.419992;-0.118543;0.899548;0.971508
rft;-0.150754;0.136199;-0.0732622;0.563102;0.156486;0.806917;0.0855149;0.971508
hip;0.0184464;0.997536;-0.0586624;0.22507;-0.117667;0.119351;0.95982;0.971508
lhc;0.764715;1.39546;0.0486335;0.526391;-0.546022;-0.477613;0.443462;0.971508
rhc;-0.802115;1.37391;0.0108644;0.462965;0.545578;0.498781;0.489108;0.971508
lft;0.146326;0.149995;-0.0955534;-0.0191098;-0.419976;-0.118625;0.899546;0.971508
rft;-0.150731;0.136204;-0.0732982;0.563108;0.156436;0.806909;0.0856464;0.971508
hip;0.0184469;0.997513;-0.0586084;0.224988;-0.117704;0.119305;0.95984;0.971508
lhc;0.764632;1.39551;0.0487103;0.526373;-0.54584;-0.477768;0.44354;0.971508
rhc;-0.801839;1.37407;0.0110791;0.463116;0.54591;0.498146;0.489241;0.971508
lft;0.146314;0.149995;-0.0955691;-0.0190863;-0.419918;-0.118601;0.899577;0.971508
rft;-0.150633;0.136207;-0.0732487;0.563114;0.156493;0.806896;0.0856253;0.971508
hip;0.0185033;0.997529;-0.0585767;0.224922;-0.117669;0.119244;0.959867;0.971508
lhc;0.764639;1.39574;0.0484638;0.526562;-0.545624;-0.477915;0.443423;0.971508
rhc;-0.801721;1.3744;0.0109619;0.463096;0.545997;0.497739;0.489577;0.971508
lft;0.14634;0.149974;-0.0954752;-0.0190171;-0.419896;-0.118664;0.89958;0.971508
rft;-0.150663;0.136158;-0.0731949;0.563112;0.156427;0.806922;0.0855141;0.971508
hip;0.0184445;0.997499;-0.0585618;0.225002;-0.117826;0.119186;0.959836;0.971508
lhc;0.764692;1.39573;0.048243;0.526896;-0.545359;-0.477985;0.443277;0.971508
rhc;-0.801555;1.37437;0.0108774;0.463376;0.545741;0.497752;0.489584;0.971508
