tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.140509 1.63778 -0.00849152 -0.0744369 -0.701698 -0.0360779 0.707656 1.02051
hip -0.0417738 1.14244 0.000176549 0.558282 0.401346 0.605412 0.400899 1.02051
lHand 0.0235457 1.36621 -0.77734 0.115138 -0.144221 -0.774375 0.605216 1.02051
lForeArm -0.0117831 1.44625 -0.450268 -0.372477 0.572917 -0.70905 0.173995 1.02051
rHand -0.00383759 1.39468 0.765755 -0.809865 -0.560908 0.126456 0.11623 1.02051
rForeArm -0.0182054 1.47052 0.438478 0.280798 0.675756 -0.536892 0.419825 1.02051
lFoot -0.0343773 0.200993 -0.112466 0.0934398 0.227978 0.697825 0.672559 1.02051
rFoot -0.0355568 0.201361 0.155364 -0.364314 0.922169 0.0807353 0.101788 1.02051
lKnee 0.0814242 0.584582 -0.0809619 0.511791 -0.454609 -0.630936 0.365131 1.02051
rKnee 0.0756111 0.601665 0.0899264 -0.0936687 -0.625451 -0.0437315 0.773385 1.02051
head 0.140458 1.63785 -0.00840783 -0.0740925 -0.701863 -0.0359796 0.707534 1.02051
hip -0.0417891 1.14231 4.41074e-05 0.557989 0.401557 0.605638 0.400753 1.02051
lHand 0.0234966 1.36619 -0.777376 0.11477 -0.144015 -0.773902 0.60594 1.02051
lForeArm -0.0117707 1.44627 -0.450361 -0.372441 0.572744 -0.709194 0.174058 1.02051
rHand -0.00365448 1.39496 0.765723 -0.809545 -0.561207 0.127855 0.115488 1.02051
rForeArm -0.0181389 1.47041 0.438476 0.28036 0.675925 -0.536479 0.420375 1.02051
lFoot -0.0338743 0.20147 -0.112745 0.093454 0.227992 0.697811 0.672567 1.02051
rFoot -0.0355449 0.201364 0.15536 -0.364284 0.922193 0.0807738 0.101651 1.02051
lKnee 0.0814593 0.584562 -0.0809324 0.511794 -0.454651 -0.630983 0.364993 1.02051
rKnee 0.0756083 0.601649 0.0899553 -0.0936117 -0.625515 -0.0437882 0.773337 1.02051
head 0.14048 1.63793 -0.00835228 -0.0736941 -0.701977 -0.0357948 0.707471 1.02051
hip -0.0417802 1.14228 6.53267e-05 0.557788 0.401669 0.605803 0.400672 1.02051
lHand 0.0234425 1.36608 -0.777318 0.11409 -0.144455 -0.773867 0.606009 1.02051
lForeArm -0.0117455 1.44621 -0.450361 -0.372516 0.572515 -0.709271 0.174337 1.02051
rHand -0.00348496 1.39539 0.765865 -0.809626 -0.560847 0.129701 0.114607 1.02051
rForeArm -0.0181477 1.47037 0.438619 0.280693 0.676018 -0.535972 0.420649 1.02051
lFoot -0.0338545 0.201511 -0.112757 0.0934912 0.228037 0.697699 0.672662 1.02051
rFoot -0.0356219 0.201518 0.155553 -0.364282 0.922189 0.080782 0.101689 1.02051
lKnee 0.081162 0.584352 -0.0806022 0.511879 -0.454444 -0.631014 0.365078 1.02051
rKnee 0.0755308 0.60147 0.0900077 -0.0935121 -0.625482 -0.0438047 0.773375 1.02051
head 0.140478 1.638 -0.00828981 -0.073392 -0.702113 -0.0356052 0.707377 1.02051
hip -0.0415282 1.14218 -4.42266e-05 0.55783 0.40196 0.605695 0.400485 1.02051
lHand 0.0234916 1.36597 -0.777318 0.113678 -0.144954 -0.773884 0.605945 1.02051
lForeArm -0.0117087 1.44619 -0.450348 -0.372629 0.572471 -0.709198 0.174533 1.02051
rHand -0.00328016 1.39575 0.765838 -0.810073 -0.559841 0.131886 0.113869 1.02051
rForeArm -0.0181885 1.47014 0.438813 0.281145 0.676208 -0.5356 0.420515 1.02051
lFoot -0.034138 0.201271 -0.112634 0.0934513 0.22796 0.697693 0.6727 1.02051
rFoot -0.0355921 0.201534 0.155595 -0.36423 0.9222 0.0807708 0.10178 1.02051
lKnee 0.081172 0.584376 -0.0805577 0.512147 -0.454299 -0.630824 0.365211 1.02051
rKnee 0.0755134 0.601447 0.090019 -0.093497 -0.625396 -0.0439211 0.77344 1.02051
head 0.140476 1.63806 -0.0082345 -0.0730389 -0.702304 -0.0354456 0.707233 1.02051
hip -0.0415301 1.14217 4.88758e-06 0.557853 0.402204 0.605707 0.400189 1.02051
lHand 0.0235448 1.36581 -0.777238 0.113475 -0.145793 -0.773976 0.605664 1.02051
lForeArm -0.0117431 1.44616 -0.450288 -0.372905 0.572525 -0.708965 0.174716 1.02051
rHand -0.00234389 1.39617 0.765768 -0.81087 -0.557739 0.134345 0.115626 1.02051
rForeArm -0.0182948 1.47004 0.438811 0.28186 0.676039 -0.535992 0.419809 1.02051
lFoot -0.0341244 0.201298 -0.112643 0.0934871 0.227927 0.697705 0.672694 1.02051
rFoot -0.0355663 0.201522 0.155584 -0.36424 0.922189 0.0807505 0.101865 1.02051
lKnee 0.0811241 0.58443 -0.080497 0.512497 -0.454118 -0.63064 0.365262 1.02051
rKnee 0.0756793 0.601632 0.0898898 -0.0934863 -0.6254 -0.0439828 0.773434 1.02051
head 0.140487 1.63812 -0.00815141 -0.0728766 -0.702328 -0.0353188 0.707232 1.02051
hip -0.0413175 1.14198 -0.000224113 0.557788 0.402485 0.605815 0.399832 1.02051
lHand 0.0235958 1.36565 -0.777161 0.113374 -0.146305 -0.774105 0.605394 1.02051
lForeArm -0.0117126 1.44615 -0.45025 -0.372953 0.572636 -0.70886 0.174674 1.02051
rHand -0.00230312 1.39634 0.765822 -0.811262 -0.557191 0.134148 0.115738 1.02051
rForeArm -0.018286 1.47003 0.438618 0.282193 0.675558 -0.536971 0.419108 1.02051
lFoot -0.0339553 0.201443 -0.112612 0.093512 0.227911 0.697678 0.672724 1.02051
rFoot -0.0355289 0.201476 0.155503 -0.364207 0.922206 0.0806135 0.101936 1.02051
lKnee 0.0810592 0.584405 -0.0804656 0.512615 -0.454113 -0.63062 0.365138 1.02051
rKnee 0.0757036 0.601602 0.0898364 -0.0934725 -0.625529 -0.0440166 0.77333 1.02051
head 0.140462 1.6382 -0.00811696 -0.0725566 -0.702433 -0.0352967 0.707162 1.02051
hip -0.0408669 1.14177 -0.000578165 0.557763 0.402655 0.605753 0.39979 1.02051
lHand 0.0237665 1.36557 -0.777154 0.113424 -0.146566 -0.773933 0.605543 1.02051
lForeArm -0.0115976 1.44623 -0.450209 -0.373266 0.572509 -0.708808 0.174636 1.02051
rHand -0.00194645 1.39579 0.765348 -0.810854 -0.557014 0.133621 0.119986 1.02051
rForeArm -0.0182786 1.47005 0.438559 0.282174 0.675268 -0.537637 0.418734 1.02051
lFoot -0.033936 0.201479 -0.11262 0.093542 0.227962 0.697679 0.672702 1.02051
rFoot -0.0355203 0.201554 0.155457 -0.364171 0.922231 0.0806307 0.10182 1.02051
lKnee 0.081017 0.584361 -0.0804213 0.51247 -0.454335 -0.630674 0.364972 1.02051
rKnee 0.0756888 0.601588 0.0898306 -0.0935851 -0.625479 -0.0440067 0.773357 1.02051
head 0.140448 1.63827 -0.00799131 -0.0720282 -0.702478 -0.0355173 0.70716 1.02051
hip -0.0405879 1.14168 -0.000913143 0.557385 0.402928 0.605997 0.399674 1.02051
lHand 0.0236993 1.36567 -0.777206 0.113359 -0.145603 -0.773066 0.606893 1.02051
lForeArm -0.0114803 1.44616 -0.450284 -0.373357 0.57242 -0.708806 0.174737 1.02051
rHand -0.00203586 1.39523 0.765102 -0.809978 -0.558653 0.13015 0.122084 1.02051
rForeArm -0.0184517 1.4701 0.438756 0.281001 0.675184 -0.537731 0.419536 1.02051
lFoot -0.0339625 0.201528 -0.112692 0.0935303 0.227999 0.697713 0.672655 1.02051
rFoot -0.0355186 0.201477 0.155424 -0.364116 0.922248 0.0806548 0.101846 1.02051
lKnee 0.0807149 0.584065 -0.080137 0.512257 -0.454458 -0.630899 0.364728 1.02051
rKnee 0.0758929 0.60175 0.0896881 -0.0936694 -0.625419 -0.0440175 0.773395 1.02051
head 0.140425 1.63826 -0.00793374 -0.0718501 -0.702507 -0.0356338 0.707143 1.02051
hip -0.040519 1.14168 -0.000926256 0.556952 0.40303 0.606296 0.399722 1.02051
lHand 0.0236602 1.36578 -0.777238 0.113253 -0.145013 -0.772387 0.607918 1.02051
