tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
lHand 0.0132444 1.38767 -0.759969 0.145849 -0.11401 -0.768764 0.612154 0.999508
lForeArm -0.0187266 1.44788 -0.542327 0.39069 0.65494 -0.393692 0.513247 0.999508
rHand 0.171536 1.43709 0.782455 -0.692128 -0.644249 0.263903 0.190412 0.999508
rForeArm 0.0978057 1.47973 0.614293 0.279658 -0.567227 0.696082 0.339876 0.999508
lFoot -0.015008 0.168242 -0.111733 -0.118271 -0.0529965 0.106639 0.985815 0.999508
rFoot -0.0174205 0.177192 0.157122 -0.510382 0.837298 0.0178899 0.19525 0.999508
head 0.145531 1.59003 0.0196035 -0.0135797 -0.71162 -0.0183197 0.702194 0.999508
hip -0.0302706 1.07945 0.0432649 0.613721 0.393226 0.585159 0.355401 0.999508
lHand 0.0131576 1.38752 -0.759901 0.145814 -0.114034 -0.76838 0.612639 0.999508
lForeArm -0.0189087 1.4478 -0.542161 0.390696 0.654735 -0.394347 0.513 0.999508
rHand 0.171513 1.43706 0.782698 -0.692041 -0.645082 0.262326 0.190091 0.999508
rForeArm 0.0979669 1.47982 0.614285 0.279204 -0.567422 0.695954 0.340184 0.999508
lFoot -0.0150256 0.168228 -0.111762 -0.118262 -0.0529691 0.106625 0.985819 0.999508
rFoot -0.0174727 0.177246 0.157183 -0.510322 0.837319 0.0179024 0.195312 0.999508
head 0.145632 1.58998 0.0195514 -0.0139412 -0.711574 -0.0183345 0.702234 0.999508
hip -0.0302055 1.07947 0.043287 0.613795 0.392843 0.585 0.355957 0.999508
lHand 0.0130963 1.38741 -0.759853 0.146012 -0.113887 -0.76822 0.612819 0.999508
lForeArm -0.0189602 1.44761 -0.542078 0.390663 0.654712 -0.39451 0.512929 0.999508
rHand 0.17144 1.43678 0.782839 -0.691732 -0.646474 0.259999 0.189681 0.999508
rForeArm 0.0982785 1.47983 0.614382 0.278205 -0.567859 0.695188 0.341835 0.999508
lFoot -0.0150409 0.16819 -0.111758 -0.118276 -0.0529792 0.106613 0.985818 0.999508
rFoot -0.0175247 0.177304 0.157226 -0.510323 0.837328 0.017951 0.195267 0.999508
head 0.145696 1.58996 0.0195434 -0.0142801 -0.711511 -0.0183443 0.702291 0.999508
hip -0.0299251 1.07945 0.0432093 0.61395 0.392826 0.584784 0.356063 0.999508
lHand 0.0130548 1.3872 -0.75982 0.146132 -0.113567 -0.768526 0.612466 0.999508
lForeArm -0.0190799 1.44739 -0.54202 0.389908 0.655096 -0.393965 0.513432 0.999508
rHand 0.171298 1.43667 0.783203 -0.691667 -0.647065 0.258696 0.189685 0.999508
rForeArm 0.0985463 1.47986 0.614389 0.277789 -0.568169 0.69468 0.342692 0.999508
lFoot -0.015039 0.168137 -0.11163 -0.118208 -0.0529909 0.106568 0.985831 0.999508
rFoot -0.0175266 0.177334 0.157173 -0.510229 0.837363 0.0180577 0.195354 0.999508
head 0.145741 1.58991 0.0195168 -0.0146151 -0.711386 -0.0183128 0.702411 0.999508
hip -0.029865 1.07947 0.0432671 0.614109 0.392676 0.58465 0.356173 0.999508
lHand 0.0130029 1.38701 -0.759773 0.146185 -0.113312 -0.768658 0.612336 0.999508
lForeArm -0.0191605 1.44724 -0.54196 0.389321 0.655333 -0.393506 0.513927 0.999508
rHand 0.171348 1.43646 0.783255 -0.692061 -0.646735 0.258085 0.190205 0.999508
rForeArm 0.0987821 1.47987 0.614477 0.276774 -0.568942 0.69429 0.34302 0.999508
lFoot -0.0150363 0.168128 -0.111612 -0.118149 -0.0530293 0.106614 0.985831 0.999508
rFoot -0.0175788 0.177397 0.15723 -0.510201 0.837368 0.0180003 0.195412 0.999508
head 0.145783 1.58987 0.01948 -0.0148846 -0.711262 -0.0184637 0.702527 0.999508
hip -0.0297563 1.07937 0.0431824 0.614267 0.392788 0.584525 0.355984 0.999508
lHand 0.0129545 1.38688 -0.759689 0.146012 -0.113297 -0.768319 0.612805 0.999508
lForeArm -0.0192349 1.44715 -0.541956 0.388605 0.655646 -0.393067 0.514405 0.999508
