tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.0908859 1.65566 0.0151813 -0.0715145 -0.705782 -0.0403827 0.703652 1
hip -0.0903571 1.15811 -0.00237417 0.445776 0.528798 0.478794 0.540751 1
lHand -0.0281398 1.45081 -0.755959 0.212578 -0.0936379 -0.66783 0.707139 1
lForeArm -0.0547915 1.42354 -0.437835 0.704009 0.288803 0.648451 0.0218168 1
rHand 0.00725436 1.46169 0.809057 -0.721456 -0.653941 0.19752 0.113352 1
rForeArm -0.0784731 1.45794 0.465801 -0.608079 0.297078 -0.650945 0.343882 1
lFoot -0.0592339 0.236304 -0.128405 -0.0235365 -0.0536029 -0.738639 0.671554 1
rFoot -0.0612893 0.231086 0.152143 -0.807079 -0.585845 -0.0722947 0.0134682 1
lKnee 0.0408628 0.60896 -0.0736907 0.273694 -0.684168 -0.359669 0.572402 1
rKnee 0.0416036 0.611545 0.103974 -0.348843 -0.61719 0.277103 0.648536 1
head 0.0909698 1.65558 0.0151806 -0.07173 -0.705704 -0.0405372 0.7037 1
hip -0.0906563 1.15832 -0.0019002 0.446112 0.528899 0.478522 0.540617 1
lHand -0.0279899 1.45083 -0.755847 0.213355 -0.0936551 -0.667655 0.707068 1
lForeArm -0.054708 1.42348 -0.437798 0.704156 0.288623 0.648364 0.0220209 1
rHand 0.00749302 1.46247 0.809031 -0.722542 -0.652296 0.200068 0.111426 1
rForeArm -0.0783987 1.45797 0.465829 -0.607336 0.297804 -0.651426 0.343656 1
lFoot -0.0592391 0.236311 -0.128381 -0.0235197 -0.0534431 -0.738682 0.67152 1
rFoot -0.0612974 0.231093 0.152173 -0.807032 -0.5859 -0.0723981 0.0133933 1
lKnee 0.0408616 0.609022 -0.0736711 0.273555 -0.68385 -0.360019 0.572628 1
rKnee 0.0415552 0.61156 0.103992 -0.348575 -0.617437 0.277206 0.648401 1
head 0.0910392 1.65554 0.0152698 -0.0719079 -0.705635 -0.0406685 0.703744 1
hip -0.0903511 1.15822 -0.0020597 0.446284 0.528883 0.478259 0.540722 1
lHand -0.0279288 1.45106 -0.755681 0.213723 -0.0941218 -0.666372 0.708105 1
lForeArm -0.0547781 1.42343 -0.43772 0.704186 0.288305 0.648471 0.0220686 1
rHand 0.00810432 1.46331 0.808465 -0.723484 -0.650232 0.204059 0.110131 1
rForeArm -0.0783639 1.45803 0.465872 -0.606958 0.298729 -0.651673 0.343053 1
lFoot -0.0591879 0.23633 -0.128389 -0.0233703 -0.0534301 -0.73866 0.671551 1
rFoot -0.0612483 0.231063 0.152179 -0.807003 -0.585931 -0.0724661 0.0134016 1
