tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.0996871 1.66117 -0.0110247 -0.0428778 -0.686872 -0.0345877 0.724688 1
hip -0.0881357 1.16243 -0.0241358 0.469193 0.528055 0.452037 0.544682 1
lHand -0.054651 1.39676 -0.773829 0.155188 -0.096427 -0.594568 0.783012 1
lForeArm -0.0869956 1.40324 -0.421266 0.706525 0.365008 0.606272 0.00509488 1
rHand -0.0308466 1.40428 0.770358 -0.673922 -0.719546 0.131599 0.103753 1
rForeArm -0.0860281 1.42736 0.432143 -0.581752 0.280093 -0.63817 0.419347 1
lFoot -0.0742717 0.237921 -0.145435 -0.0667933 -0.0311296 -0.735334 0.673687 1
rFoot -0.0727551 0.228423 0.123635 -0.812595 -0.576779 -0.0837374 0.00158221 1
lKnee 0.0249693 0.586624 -0.10381 0.204408 -0.685219 -0.376831 0.588804 1
rKnee 0.0355349 0.597646 0.0749657 -0.367403 -0.604496 0.253299 0.659878 1
head 0.0997977 1.66114 -0.0109718 -0.0428768 -0.686828 -0.0348464 0.724717 1
hip -0.0879624 1.16234 -0.0243077 0.469297 0.528329 0.452008 0.54435 1
lHand -0.0544596 1.39685 -0.773748 0.155448 -0.0967518 -0.594019 0.783337 1
lForeArm -0.0868478 1.40312 -0.421312 0.706382 0.365369 0.606225 0.00447517 1
rHand -0.0307558 1.40468 0.770363 -0.673676 -0.719795 0.132885 0.101971 1
rForeArm -0.0858622 1.42733 0.432184 -0.581896 0.280135 -0.637811 0.419665 1
lFoot -0.0742264 0.237928 -0.145496 -0.0668069 -0.031116 -0.735362 0.673655 1
rFoot -0.0727806 0.228431 0.123626 -0.81263 -0.576735 -0.0837075 0.00156326 1
lKnee 0.024847 0.586502 -0.10387 0.204395 -0.685048 -0.376758 0.589054 1
rKnee 0.0355382 0.597639 0.0749755 -0.367371 -0.604576 0.253286 0.659828 1
head 0.099894 1.66111 -0.0109265 -0.0429506 -0.68682 -0.0351161 0.724707 1
