rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;scale
0.0483498;0.932852;-0.252776;0.122756;-0.00647773;-0.00566562;-0.9924
0.235553;0.9173;-0.0499117;-0.709745;0.23295;0.509679;-0.426877
-0.176856;0.852089;-0.110446;-0.826367;-0.220577;-0.336083;-0.394349
0.167862;0.073237;-0.20202;0.805448;0.120968;-0.0623138;0.576833
-0.146754;0.0735629;-0.172726;0.786536;-0.159586;0.0689522;0.59257
0.0482911;0.932856;-0.252833;0.122569;-0.00628751;-0.00553436;-0.992425
0.233719;0.918131;-0.0484001;-0.706684;0.236026;0.510885;-0.428819
-0.177179;0.852168;-0.109988;-0.826582;-0.22067;-0.335281;-0.394531
0.16786;0.0732387;-0.201979;0.805444;0.120977;-0.0623276;0.576836
-0.146769;0.0735483;-0.172632;0.78647;-0.159776;0.0691729;0.59258
0.0481384;0.932934;-0.252866;0.122421;-0.00621791;-0.00561138;-0.992443
0.232089;0.918556;-0.0461665;-0.703069;0.240106;0.509806;-0.433753
-0.177295;0.852315;-0.109476;-0.826632;-0.220847;-0.334775;-0.394755
0.167838;0.0732663;-0.201965;0.805504;0.120976;-0.0624895;0.576735
-0.146692;0.0735992;-0.172622;0.786526;-0.159767;0.0693634;0.592486
0.0483427;0.9329;-0.252774;0.12239;-0.00628931;-0.00571425;-0.992446
0.223198;0.925877;-0.0420338;-0.692139;0.2592;0.521222;-0.426716
-0.177233;0.8524;-0.109171;-0.826653;-0.220981;-0.33455;-0.394827
0.167996;0.0732609;-0.202074;0.805525;0.120905;-0.0622299;0.576749
-0.146607;0.0735576;-0.172723;0.786559;-0.159622;0.069016;0.592523
0.0483317;0.932906;-0.25267;0.122434;-0.00603885;-0.00566676;-0.992442
0.213359;0.935122;-0.0418669;-0.685166;0.277901;0.533832;-0.410296
-0.177207;0.852526;-0.108758;-0.826572;-0.221203;-0.334512;-0.394904
0.168006;0.0732737;-0.202043;0.805517;0.120868;-0.0621945;0.576771
