rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;scale
-0.139896;1.01812;-0.168956;-0.061965;-0.0651257;0.00659379;0.995929;1.19589
0.012608;1.0308;0.135806;-0.546172;0.272779;0.773242;-0.17142
-0.041044;0.916592;0.122287;-0.53317;-0.21335;-0.77715;-0.257389
0.131889;0.0732743;-0.0929014;0.816614;0.100859;-0.00836267;0.568242
-0.166556;0.0708837;-0.0775928;-0.808622;0.087064;-0.0063519;-0.581816
-0.139896;1.01812;-0.168956;-0.061965;-0.0651257;0.00659379;0.995929
0.0127477;1.03068;0.127735;-0.553155;0.287183;0.761761;-0.176822
-0.0411733;0.916439;0.122486;-0.533134;-0.213182;-0.777093;-0.257776
0.13194;0.0732932;-0.0929478;0.816648;0.100894;-0.00819344;0.56819
-0.166576;0.0709054;-0.0775008;-0.808627;0.0869585;-0.00629239;-0.581825
-0.139896;1.01812;-0.168956;-0.061965;-0.0651257;0.00659379;0.995929
0.0132494;1.0165;0.118179;-0.580086;0.271524;0.744353;-0.188981
-0.0415406;0.916034;0.122546;-0.53302;-0.212749;-0.777119;-0.25829
0.131867;0.0732023;-0.0929299;0.816604;0.100961;-0.00822763;0.568241
-0.166623;0.0708381;-0.0774675;-0.808616;0.0868212;-0.00623215;-0.581863
-0.139896;1.01812;-0.168956;-0.061965;-0.0651257;0.00659379;0.995929
0.0137833;1.01092;0.118273;-0.587307;0.258574;0.741241;-0.196906
-0.0417082;0.915936;0.122512;-0.53298;-0.212217;-0.777182;-0.25862
0.131821;0.0732105;-0.0928883;0.816541;0.101071;-0.00859099;0.568306
-0.166626;0.0707945;-0.0774655;-0.808607;0.0866027;-0.00596685;-0.58191
-0.139896;1.01812;-0.168956;-0.061965;-0.0651257;0.00659379;0.995929
0.0137092;1.00974;0.122593;-0.581199;0.25214;0.747209;-0.20078
-0.0418075;0.916005;0.122834;-0.532642;-0.211801;-0.777548;-0.258559
0.13181;0.0731972;-0.0929017;0.816603;0.101207;-0.00878927;0.568189
-0.166639;0.0708008;-0.077333;-0.808529;0.0865721;-0.00596423;-0.582023
-0.139896;1.01812;-0.168956;-0.061965;-0.0651257;0.00659379;0.995929
0.0136342;1.01187;0.12664;-0.574099;0.255222;0.75195;-0.199609
-0.0418929;0.916215;0.123178;-0.532033;-0.211658;-0.778151;-0.258113
0.131788;0.073208;-0.0928884;0.816563;0.101121;-0.00891381;0.56826
-0.166674;0.0707937;-0.0774021;-0.80858;0.0865048;-0.00585056;-0.581963
-0.139896;1.01812;-0.168956;-0.061965;-0.0651257;0.00659379;0.995929
0.0132904;1.01724;0.133971;-0.558823;0.264262;0.761014;-0.196826
-0.0420081;0.916315;0.123386;-0.531838;-0.211484;-0.778386;-0.25795
