rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW
0.568062;0.551801;1.47592;0.0577217;-0.979154;0.106837;0.162827
-0.504963;0.764323;2.2296;0.00277559;-0.770511;0.142749;0.621231
-0.0184268;0.941344;1.40774;0.146269;-0.143858;0.977732;0.0441532
0.151286;0.124609;1.40767;-0.17842;-0.564279;-0.127948;0.795855
-0.145587;0.124499;1.45229;0.0257633;0.613404;0.411117;0.673836
0.567986;0.551769;1.47593;0.0576991;-0.979152;0.106878;0.162818
-0.504651;0.764191;2.22975;0.00259669;-0.770541;0.142827;0.621176
-0.0203226;0.941997;1.40602;0.147079;-0.143841;0.977625;0.0439063
0.151086;0.124764;1.40761;-0.17868;-0.564876;-0.127406;0.79546
-0.145765;0.124479;1.45224;0.025532;0.61368;0.411262;0.673505
0.567957;0.551668;1.47586;0.0577553;-0.979146;0.106874;0.162835
-0.504713;0.764049;2.22972;0.00261242;-0.770523;0.142797;0.621205
-0.0211568;0.942316;1.40496;0.14712;-0.143872;0.977619;0.0437836
0.151078;0.124735;1.40754;-0.17889;-0.564921;-0.127301;0.795398
-0.145809;0.124413;1.4522;0.0255374;0.61373;0.411295;0.673439
0.567832;0.551754;1.47576;0.057776;-0.979144;0.106984;0.162766
-0.504891;0.764196;2.22971;0.00268138;-0.77055;0.142847;0.62116
-0.0211356;0.942281;1.40507;0.147271;-0.14401;0.977579;0.0437313
0.151083;0.124721;1.40754;-0.1789;-0.565094;-0.127327;0.795268
-0.145841;0.124395;1.45218;0.0256685;0.613816;0.411361;0.673315
0.567781;0.55172;1.47577;0.0577181;-0.979138;0.106954;0.162846
-0.505046;0.764115;2.22974;0.00271452;-0.770547;0.142906;0.621151
-0.0215123;0.942398;1.40477;0.147322;-0.14396;0.977583;0.0436351
0.151063;0.124705;1.40754;-0.178935;-0.565197;-0.127278;0.795195
-0.145952;0.124363;1.45218;0.0255993;0.613912;0.411389;0.673213
0.567742;0.55162;1.47566;0.0577711;-0.979132;0.106979;0.162847
-0.505107;0.764051;2.22972;0.00266606;-0.770566;0.142935;0.621121
-0.02211;0.942473;1.404;0.147434;-0.143736;0.977602;0.0435617
0.150959;0.124507;1.40746;-0.179036;-0.565182;-0.127226;0.795191
-0.146097;0.124041;1.45212;0.0256144;0.61382;0.411439;0.673266
0.567734;0.551616;1.47563;0.0577574;-0.979128;0.107008;0.162853
-0.505096;0.764034;2.22953;0.00267999;-0.77051;0.142954;0.621186
-0.0221229;0.942419;1.4041;0.147593;-0.143756;0.977579;0.0434677
0.150928;0.124524;1.40741;-0.179075;-0.565264;-0.127309;0.795111
-0.146135;0.123998;1.4521;0.0256648;0.613927;0.411459;0.673154
0.567672;0.551589;1.47562;0.0577591;-0.979128;0.107011;0.162852
-0.505218;0.764024;2.22953;0.00275538;-0.770555;0.142914;0.621138
-0.0223945;0.942522;1.40378;0.147695;-0.14374;0.97757;0.0433817
0.150919;0.12452;1.4074;-0.179027;-0.565281;-0.127245;0.79512
-0.146191;0.124012;1.45202;0.0256258;0.613982;0.411475;0.673096
0.567644;0.551774;1.47578;0.057836;-0.979133;0.106984;0.162813
-0.505135;0.764152;2.22953;0.00275133;-0.77054;0.142823;0.621178
-0.0224547;0.942761;1.40376;0.14792;-0.143669;0.97755;0.0433064
0.150964;0.124695;1.40756;-0.179043;-0.565274;-0.127278;0.795116
-0.146093;0.124267;1.45229;0.0256627;0.613965;0.411467;0.673115
