tag;rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;scale
hip;0.104387;0.932366;-0.421419;-0.00985222;0.0182755;0.777977;0.62795;0.960975
lhc;0.900495;1.3463;-0.331778;0.479651;-0.629939;-0.41669;0.446634;0.960975
rhc;-0.662873;1.37982;-0.287523;0.520793;0.596629;0.397395;0.463558;0.960975
lft;0.219598;0.133981;-0.320281;-0.129364;0.972692;-0.0733682;0.178192;0.960975
lft;-0.0907214;0.128794;-0.3277;-0.808767;0.0759187;-0.5691;0.127507;0.960975
hip;0.104449;0.932423;-0.421489;-0.00964433;0.0182588;0.777983;0.627946;0.960975
lhc;0.900512;1.34598;-0.331641;0.479332;-0.630412;-0.416161;0.446803;0.960975
rhc;-0.662774;1.38017;-0.28732;0.519924;0.597336;0.395641;0.46512;0.960975
lft;0.219655;0.13408;-0.320336;-0.129351;0.972703;-0.0733146;0.178161;0.960975
lft;-0.090938;0.128974;-0.327523;-0.808734;0.0759943;-0.569143;0.127478;0.960975
hip;0.10445;0.932498;-0.421582;-0.00952305;0.018202;0.778103;0.627801;0.960975
lhc;0.900541;1.34594;-0.331337;0.479047;-0.631129;-0.414856;0.447308;0.960975
rhc;-0.662329;1.38044;-0.287028;0.520946;0.597887;0.394521;0.464221;0.960975
lft;0.21967;0.134078;-0.320353;-0.129328;0.972718;-0.0733561;0.178084;0.960975
lft;-0.0904471;0.128647;-0.328084;-0.808664;0.0758875;-0.569249;0.127511;0.960975
hip;0.104458;0.932526;-0.421589;-0.00957688;0.0180891;0.778093;0.627816;0.960975
lhc;0.900576;1.34584;-0.331184;0.478672;-0.632074;-0.413456;0.447672;0.960975
rhc;-0.660959;1.38047;-0.286289;0.526329;0.595838;0.39562;0.459826;0.960975
lft;0.219675;0.134097;-0.320338;-0.129346;0.972688;-0.0734338;0.178197;0.960975
lft;-0.0906519;0.128831;-0.327936;-0.808679;0.0758454;-0.569232;0.127514;0.960975
hip;0.104455;0.932542;-0.421617;-0.00959553;0.018094;0.778056;0.627861;0.960975
lhc;0.900542;1.34564;-0.330947;0.478267;-0.632896;-0.412591;0.447741;0.960975
rhc;-0.659706;1.38073;-0.285658;0.531388;0.594556;0.395072;0.456122;0.960975
lft;0.219653;0.134106;-0.32034;-0.129337;0.972704;-0.0733951;0.178137;0.960975
lft;-0.0908716;0.129018;-0.327777;-0.80871;0.0758392;-0.569194;0.127494;0.960975
hip;0.104448;0.932629;-0.421744;-0.00933658;0.0182991;0.778387;0.627449;0.960975
lhc;0.900528;1.34551;-0.330865;0.47806;-0.633458;-0.412189;0.447537;0.960975
rhc;-0.658411;1.38075;-0.284941;0.538387;0.592194;0.395813;0.450308;0.960975
lft;0.219641;0.134135;-0.320358;-0.129374;0.972691;-0.0734718;0.178148;0.960975
lft;-0.0905333;0.128719;-0.328039;-0.808733;0.0758913;-0.569164;0.127455;0.960975
hip;0.104429;0.932674;-0.421753;-0.00929179;0.0182788;0.77834;0.627508;0.960975
lhc;0.900473;1.34545;-0.330722;0.478126;-0.633544;-0.412686;0.446887;0.960975
rhc;-0.657918;1.38049;-0.284651;0.541818;0.590552;0.398174;0.446249;0.960975
lft;0.219698;0.134115;-0.320428;-0.129365;0.972682;-0.0735032;0.178191;0.960975
lft;-0.0907429;0.128894;-0.32788;-0.80875;0.0758928;-0.569131;0.127489;0.960975
hip;0.104331;0.932655;-0.421758;-0.00913083;0.0181413;0.778403;0.627437;0.960975
lhc;0.90038;1.34513;-0.330673;0.478427;-0.633084;-0.413798;0.446187;0.960975
rhc;-0.658219;1.38005;-0.284417;0.541001;0.590861;0.399899;0.445288;0.960975
lft;0.219671;0.134089;-0.320423;-0.12936;0.972696;-0.0734441;0.178144;0.960975
