tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.169292 1.58914 -0.0141981 -0.0408713 -0.673053 -0.0289103 0.737898 1.01167
hip -0.0257115 1.0766 -0.0103519 -0.311509 0.652081 -0.284369 0.62999 1.01167
lHand 0.131915 0.777907 -0.280115 -0.0993606 -0.61198 -0.561469 0.548052 1.01167
lForeArm 0.0647192 0.975326 -0.278532 -0.019146 0.235781 -0.956291 0.171895 1.01167
rHand 0.179356 0.765126 0.230729 -0.480879 -0.569193 -0.138203 0.652438 1.01167
rForeArm 0.127341 0.928206 0.251342 0.733112 -0.613221 -0.15728 0.248535 1.01167
lFoot -0.0215147 0.235737 -0.158958 0.196072 0.229631 0.86724 0.395879 1.01167
rFoot 0.0401185 0.204239 0.138522 -0.927977 -0.301089 0.118314 0.184947 1.01167
head 0.169292 1.58914 -0.0141981 -0.0408713 -0.673053 -0.0289103 0.737898 1.01167
hip -0.0257115 1.0766 -0.0103519 -0.311509 0.652081 -0.284369 0.62999 1.01167
lHand 0.131915 0.777907 -0.280115 -0.0993606 -0.61198 -0.561469 0.548052 1.01167
lForeArm 0.0647192 0.975326 -0.278532 -0.019146 0.235781 -0.956291 0.171895 1.01167
rHand 0.179356 0.765126 0.230729 -0.480879 -0.569193 -0.138203 0.652438 1.01167
rForeArm 0.127341 0.928206 0.251342 0.733112 -0.613221 -0.15728 0.248535 1.01167
lFoot -0.0215147 0.235737 -0.158958 0.196072 0.229631 0.86724 0.395879 1.01167
rFoot 0.0401185 0.204239 0.138522 -0.927977 -0.301089 0.118314 0.184947 1.01167
head 0.169292 1.58914 -0.0141981 -0.0408713 -0.673053 -0.0289103 0.737898 1.01167
hip -0.0257115 1.0766 -0.0103519 -0.311509 0.652081 -0.284369 0.62999 1.01167
lHand 0.131915 0.777907 -0.280115 -0.0993606 -0.61198 -0.561469 0.548052 1.01167
lForeArm 0.0647192 0.975326 -0.278532 -0.019146 0.235781 -0.956291 0.171895 1.01167
rHand 0.179356 0.765126 0.230729 -0.480879 -0.569193 -0.138203 0.652438 1.01167
rForeArm 0.127341 0.928206 0.251342 0.733112 -0.613221 -0.15728 0.248535 1.01167
lFoot -0.0215147 0.235737 -0.158958 0.196072 0.229631 0.86724 0.395879 1.01167
rFoot 0.0401185 0.204239 0.138522 -0.927977 -0.301089 0.118314 0.184947 1.01167
