tag;rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;scale
hip;0.0520494;0.99588;-0.0866416;0.209501;-0.113604;0.124704;0.963147;0.974136
lhc;0.807879;1.39473;-0.00768673;0.478402;-0.538739;-0.475052;0.505191;0.974136
rhc;-0.786991;1.34453;-0.0169601;0.461824;0.548968;0.458479;0.524547;0.974136
lft;0.189806;0.149239;-0.0756788;-0.0388287;-0.457677;-0.10931;0.881519;0.974136
rft;-0.117345;0.131725;-0.088861;0.501484;0.145663;0.847108;0.0985059;0.974136
hip;0.0520551;0.995892;-0.0866213;0.209659;-0.113574;0.12457;0.963134;0.974136
lhc;0.807932;1.39461;-0.00743186;0.478143;-0.538825;-0.475291;0.505119;0.974136
rhc;-0.786892;1.34463;-0.0167928;0.462486;0.548349;0.458744;0.52438;0.974136
lft;0.189821;0.149238;-0.0756922;-0.0388671;-0.457729;-0.109274;0.881495;0.974136
rft;-0.117284;0.131803;-0.088881;0.501599;0.145648;0.847043;0.0985028;0.974136
hip;0.0521084;0.995927;-0.0866432;0.209536;-0.11359;0.124509;0.963166;0.974136
lhc;0.807922;1.39446;-0.007303;0.477992;-0.539092;-0.475461;0.504817;0.974136
rhc;-0.786844;1.34469;-0.016544;0.46283;0.548074;0.458942;0.52419;0.974136
lft;0.189855;0.149237;-0.0757203;-0.0388663;-0.457769;-0.109249;0.881477;0.974136
rft;-0.117262;0.131818;-0.0888706;0.50171;0.145685;0.84697;0.0985109;0.974136
hip;0.0522584;0.995737;-0.0867509;0.209505;-0.113706;0.124484;0.963163;0.974136
lhc;0.808115;1.3941;-0.00733852;0.478028;-0.539385;-0.475474;0.504457;0.974136
rhc;-0.786577;1.3446;-0.0164405;0.462958;0.548415;0.45817;0.524395;0.974136
lft;0.190144;0.149154;-0.0758725;-0.0389781;-0.457631;-0.109272;0.881541;0.974136
rft;-0.117085;0.131664;-0.0889843;0.501725;0.145614;0.846958;0.0986418;0.974136
hip;0.0523208;0.995768;-0.0867867;0.209497;-0.113761;0.124411;0.963167;0.974136
lhc;0.808071;1.39383;-0.00718009;0.478311;-0.539459;-0.475535;0.504053;0.974136
rhc;-0.786823;1.34483;-0.0161725;0.462972;0.549225;0.456892;0.524651;0.974136
lft;0.190191;0.149143;-0.0759023;-0.0390177;-0.457636;-0.10931;0.881532;0.974136
rft;-0.117107;0.131631;-0.0890013;0.501578;0.145603;0.847044;0.0986674;0.974136
hip;0.0523456;0.995758;-0.0867691;0.209611;-0.113603;0.12447;0.963154;0.974136
lhc;0.808137;1.39364;-0.00698209;0.478809;-0.539477;-0.475573;0.503525;0.974136
rhc;-0.786865;1.34495;-0.0155582;0.463073;0.549835;0.455652;0.525001;0.974136
lft;0.190253;0.149126;-0.0759308;-0.0389831;-0.457673;-0.109332;0.881511;0.974136
rft;-0.117079;0.131628;-0.0890082;0.501632;0.145587;0.847018;0.0986384;0.974136
hip;0.0522105;0.995892;-0.0866598;0.209696;-0.11348;0.124637;0.963128;0.974136
lhc;0.808073;1.39375;-0.00670683;0.478991;-0.539607;-0.475276;0.503493;0.974136
rhc;-0.786722;1.34551;-0.0150281;0.463494;0.550013;0.454157;0.525738;0.974136
lft;0.190189;0.148973;-0.0758929;-0.0390678;-0.457592;-0.109437;0.881537;0.974136
rft;-0.117246;0.131781;-0.0889004;0.5016;0.145559;0.847032;0.098724;0.974136
hip;0.0522391;0.995923;-0.086676;0.209852;-0.113584;0.124602;0.963086;0.974136
lhc;0.808084;1.39356;-0.00633872;0.478894;-0.539829;-0.475052;0.503559;0.974136
rhc;-0.786249;1.34587;-0.0145588;0.464317;0.550182;0.452897;0.525923;0.974136
lft;0.189875;0.149074;-0.0756259;-0.0390165;-0.457699;-0.109409;0.881487;0.974136
rft;-0.117253;0.131789;-0.0889022;0.501526;0.145542;0.847081;0.0987047;0.974136
hip;0.0522683;0.995941;-0.0866762;0.209883;-0.113718;0.124553;0.96307;0.974136
lhc;0.807941;1.39329;-0.00609541;0.478589;-0.540205;-0.474616;0.503856;0.974136
rhc;-0.786066;1.346;-0.0144742;0.464829;0.55054;0.452449;0.525481;0.974136
lft;0.189898;0.149078;-0.0756439;-0.0389942;-0.457685;-0.109344;0.881503;0.974136
rft;-0.117301;0.131748;-0.0888828;0.501612;0.145654;0.847017;0.0986559;0.974136
hip;0.0522257;0.995971;-0.0866864;0.209906;-0.11365;0.124452;0.963086;0.974136
lhc;0.807942;1.39321;-0.00589609;0.478501;-0.540454;-0.474284;0.503986;0.974136
rhc;-0.786117;1.34602;-0.014099;0.465405;0.551135;0.452813;0.524031;0.974136
lft;0.18994;0.149158;-0.0757964;-0.0390375;-0.457632;-0.109389;0.881523;0.974136
rft;-0.117331;0.131813;-0.0887903;0.501686;0.145643;0.846978;0.0986291;0.974136
hip;0.0522466;0.995988;-0.0867014;0.209878;-0.113539;0.124427;0.963109;0.974136
lhc;0.807952;1.39299;-0.00561452;0.478474;-0.540566;-0.474174;0.503995;0.974136
rhc;-0.785663;1.346;-0.0135196;0.466711;0.551594;0.452867;0.522338;0.974136
lft;0.189834;0.14925;-0.0757132;-0.0390261;-0.457681;-0.109408;0.881496;0.974136
rft;-0.117344;0.131816;-0.0887716;0.501741;0.145554;0.846964;0.0986047;0.974136
hip;0.0522625;0.996006;-0.0867167;0.209796;-0.11355;0.124369;0.963133;0.974136
lhc;0.808044;1.39271;-0.00538456;0.478354;-0.540753;-0.474328;0.503762;0.974136
rhc;-0.78543;1.34618;-0.0128659;0.467747;0.552269;0.452192;0.52128;0.974136
lft;0.189852;0.14925;-0.0757265;-0.0390108;-0.457619;-0.109392;0.881531;0.974136
rft;-0.11733;0.131838;-0.0887393;0.50174;0.14553;0.846972;0.0985679;0.974136
hip;0.0523467;0.995977;-0.0867391;0.209937;-0.11357;0.124323;0.963105;0.974136
lhc;0.808058;1.39243;-0.0052731;0.477954;-0.541226;-0.474527;0.503447;0.974136
rhc;-0.785106;1.3461;-0.0122554;0.46832;0.553836;0.450807;0.520303;0.974136
lft;0.189871;0.149255;-0.0757152;-0.0389882;-0.457615;-0.109431;0.881529;0.974136
rft;-0.11732;0.131831;-0.0887351;0.501784;0.145504;0.846939;0.0986689;0.974136
hip;0.0523566;0.995953;-0.08672;0.210014;-0.113505;0.124373;0.96309;0.974136
lhc;0.807996;1.39206;-0.00516415;0.477412;-0.541977;-0.474591;0.503093;0.974136
rhc;-0.785226;1.34591;-0.0115777;0.468347;0.555142;0.449661;0.519879;0.974136
lft;0.189858;0.149287;-0.0757097;-0.0389819;-0.457697;-0.109416;0.881488;0.974136
rft;-0.117349;0.131828;-0.0887263;0.501669;0.145467;0.847009;0.0987107;0.974136
hip;0.0524009;0.995965;-0.0867233;0.20981;-0.113416;0.12435;0.963148;0.974136
lhc;0.807964;1.39177;-0.00497866;0.476961;-0.542604;-0.474772;0.502673;0.974136
rhc;-0.785182;1.34595;-0.011161;0.46858;0.555711;0.448783;0.519819;0.974136
lft;0.189873;0.14929;-0.0757302;-0.0390554;-0.45767;-0.109445;0.881496;0.974136
rft;-0.117347;0.13184;-0.0887169;0.501709;0.145446;0.846986;0.0987381;0.974136
hip;0.0524838;0.995957;-0.0866998;0.209702;-0.113582;0.124276;0.963161;0.974136
lhc;0.808043;1.39145;-0.00493801;0.476562;-0.543079;-0.475076;0.502252;0.974136
rhc;-0.785063;1.34582;-0.0109512;0.468645;0.555523;0.448394;0.520298;0.974136
lft;0.189812;0.149198;-0.075647;-0.039117;-0.457561;-0.109489;0.881544;0.974136
rft;-0.117311;0.13182;-0.0887191;0.5017;0.145467;0.846972;0.0988726;0.974136
hip;0.0524045;0.995878;-0.0865972;0.209727;-0.113716;0.124292;0.963138;0.974136
lhc;0.807966;1.39105;-0.00476408;0.47658;-0.543115;-0.475214;0.502065;0.974136
rhc;-0.78525;1.34572;-0.0106298;0.468493;0.555462;0.448117;0.520737;0.974136
lft;0.189823;0.149215;-0.0756652;-0.0391267;-0.457679;-0.109463;0.881486;0.974136
rft;-0.117486;0.131623;-0.088621;0.50165;0.145469;0.847003;0.0988537;0.974136
hip;0.0524259;0.995891;-0.0865773;0.209788;-0.113552;0.124291;0.963144;0.974136
lhc;0.808207;1.39088;-0.00457752;0.47682;-0.542904;-0.475316;0.501968;0.974136
rhc;-0.78538;1.34568;-0.0104355;0.467223;0.555121;0.448495;0.521916;0.974136
lft;0.189855;0.149225;-0.0756658;-0.0392171;-0.457603;-0.109482;0.881519;0.974136
rft;-0.117481;0.131568;-0.0886269;0.501761;0.145533;0.846912;0.0989768;0.974136
hip;0.0524216;0.995898;-0.0865757;0.209698;-0.11349;0.124436;0.963152;0.974136
lhc;0.808298;1.39081;-0.00450397;0.476907;-0.542756;-0.475286;0.502074;0.974136
rhc;-0.785308;1.34552;-0.0102863;0.466549;0.555406;0.447981;0.522656;0.974136
lft;0.189861;0.149221;-0.0756735;-0.0392193;-0.457544;-0.10956;0.881539;0.974136
rft;-0.117519;0.131564;-0.0886555;0.501618;0.145582;0.846985;0.0990062;0.974136
hip;0.0525362;0.995974;-0.0866554;0.209719;-0.11358;0.124424;0.963139;0.974136
lhc;0.80849;1.39075;-0.00455928;0.476878;-0.542862;-0.475191;0.502077;0.974136
rhc;-0.785239;1.34577;-0.0103183;0.465682;0.555938;0.447443;0.523323;0.974136
lft;0.189899;0.149225;-0.0757154;-0.0391437;-0.457647;-0.109486;0.881499;0.974136
rft;-0.117374;0.131738;-0.0887856;0.501542;0.145586;0.847021;0.0990755;0.974136
hip;0.0525831;0.995986;-0.086669;0.209819;-0.113746;0.12435;0.963107;0.974136
lhc;0.808479;1.39063;-0.00443983;0.476928;-0.542989;-0.474842;0.502224;0.974136
rhc;-0.785543;1.34575;-0.0102894;0.465183;0.556023;0.446886;0.524153;0.974136
lft;0.189924;0.149223;-0.0757315;-0.0391791;-0.457613;-0.109505;0.881512;0.974136
rft;-0.117394;0.131747;-0.0888082;0.501609;0.145735;0.846954;0.0990929;0.974136
hip;0.0526427;0.995934;-0.0867605;0.209844;-0.113811;0.12434;0.963095;0.974136
lhc;0.808594;1.39057;-0.00433338;0.47682;-0.543355;-0.474239;0.502499;0.974136
rhc;-0.785654;1.34564;-0.0102923;0.46517;0.55562;0.446042;0.525309;0.974136
lft;0.189902;0.14916;-0.0757327;-0.0392717;-0.457656;-0.109514;0.881485;0.974136
rft;-0.117388;0.131724;-0.0888282;0.50158;0.145684;0.846973;0.099146;0.974136
hip;0.0527288;0.995967;-0.0868244;0.209833;-0.113738;0.124387;0.9631;0.974136
lhc;0.80859;1.39035;-0.00412059;0.476966;-0.543578;-0.47403;0.502317;0.974136
rhc;-0.785945;1.34579;-0.0101475;0.465113;0.555133;0.445322;0.526484;0.974136
lft;0.189924;0.149165;-0.0757593;-0.0393152;-0.457705;-0.109608;0.881446;0.974136
rft;-0.117382;0.13175;-0.0888538;0.501686;0.145603;0.846928;0.0991131;0.974136
hip;0.0527835;0.995967;-0.0868757;0.209682;-0.113778;0.124353;0.963133;0.974136
lhc;0.808823;1.39017;-0.00389171;0.477332;-0.543527;-0.474317;0.501754;0.974136
rhc;-0.786114;1.34602;-0.00978994;0.465265;0.55392;0.444862;0.528015;0.974136
lft;0.189893;0.149068;-0.0756726;-0.0393311;-0.457613;-0.109596;0.881494;0.974136
rft;-0.117357;0.131763;-0.0888444;0.501697;0.145665;0.84691;0.0991236;0.974136
hip;0.0528036;0.995978;-0.0868604;0.209668;-0.113898;0.124335;0.963124;0.974136
lhc;0.808861;1.39002;-0.00378728;0.477597;-0.543526;-0.474501;0.501327;0.974136
rhc;-0.785882;1.34604;-0.00974441;0.465178;0.553005;0.444869;0.529043;0.974136
lft;0.189861;0.149059;-0.0756636;-0.0392494;-0.457679;-0.109581;0.881466;0.974136
rft;-0.117359;0.131748;-0.0888788;0.501635;0.145653;0.846933;0.0992613;0.974136
hip;0.0528841;0.996013;-0.086941;0.209786;-0.113781;0.124364;0.963108;0.974136
lhc;0.808865;1.38984;-0.00361657;0.477688;-0.543721;-0.474369;0.501155;0.974136
rhc;-0.785687;1.3461;-0.00968814;0.465269;0.552517;0.445211;0.529185;0.974136
lft;0.189875;0.149053;-0.0756816;-0.0393364;-0.457707;-0.109632;0.881441;0.974136
rft;-0.117359;0.131744;-0.0888963;0.501639;0.145582;0.846945;0.0992427;0.974136
hip;0.0529258;0.996018;-0.0869685;0.209872;-0.113693;0.124398;0.963095;0.974136
lhc;0.808758;1.38983;-0.00348794;0.477398;-0.544048;-0.474187;0.501248;0.974136
rhc;-0.785632;1.34555;-0.00956929;0.464686;0.552736;0.447019;0.527943;0.974136
lft;0.189871;0.149046;-0.0756916;-0.039393;-0.45768;-0.109626;0.881453;0.974136
rft;-0.117361;0.131762;-0.0888697;0.501631;0.145587;0.846938;0.099334;0.974136
hip;0.0528992;0.996044;-0.0870174;0.209822;-0.113722;0.124374;0.963106;0.974136
lhc;0.808816;1.38967;-0.0034852;0.476551;-0.544554;-0.474264;0.501431;0.974136
rhc;-0.785943;1.34482;-0.00955272;0.463513;0.553492;0.448965;0.526529;0.974136
lft;0.189701;0.148962;-0.0755817;-0.0393707;-0.457663;-0.109611;0.881465;0.974136
rft;-0.117367;0.131767;-0.0888869;0.501709;0.145644;0.846885;0.0993016;0.974136
hip;0.0529742;0.996088;-0.087063;0.209623;-0.113761;0.124401;0.963141;0.974136
lhc;0.808855;1.3895;-0.00336254;0.475656;-0.544937;-0.474725;0.501429;0.974136
rhc;-0.786026;1.34409;-0.00944865;0.460808;0.554789;0.450025;0.526634;0.974136
lft;0.189703;0.148957;-0.0755917;-0.039397;-0.457641;-0.109674;0.881467;0.974136
rft;-0.11733;0.131786;-0.0888661;0.50163;0.145578;0.846935;0.0993739;0.974136
hip;0.0529975;0.996111;-0.0870587;0.209486;-0.113682;0.12436;0.963186;0.974136
lhc;0.808862;1.38935;-0.00332665;0.475022;-0.545246;-0.475125;0.501315;0.974136
rhc;-0.786046;1.34375;-0.00937819;0.459353;0.555073;0.450454;0.527238;0.974136
lft;0.189646;0.148851;-0.0754535;-0.039511;-0.457618;-0.109747;0.881465;0.974136
rft;-0.117283;0.131802;-0.0888096;0.501693;0.145558;0.846908;0.0993185;0.974136
hip;0.0530899;0.996084;-0.0870259;0.209654;-0.11373;0.124306;0.96315;0.974136
lhc;0.808889;1.38925;-0.00325692;0.474579;-0.545423;-0.47525;0.501424;0.974136
rhc;-0.785775;1.3434;-0.00950193;0.458106;0.555314;0.450412;0.528104;0.974136
lft;0.189634;0.148846;-0.0754511;-0.0394591;-0.45766;-0.109723;0.881449;0.974136
rft;-0.117257;0.131792;-0.088816;0.50174;0.145558;0.846871;0.0993959;0.974136
hip;0.0530989;0.996079;-0.0870174;0.209798;-0.113735;0.124324;0.963116;0.974136
lhc;0.808731;1.38908;-0.00288439;0.474614;-0.545465;-0.474951;0.501629;0.974136
rhc;-0.785937;1.34286;-0.00929415;0.456757;0.55582;0.450664;0.528525;0.974136
lft;0.189638;0.148837;-0.0754523;-0.0395436;-0.457687;-0.109692;0.881434;0.974136
rft;-0.117293;0.131719;-0.0887764;0.501643;0.145457;0.846938;0.0994561;0.974136
hip;0.0531375;0.996096;-0.0870303;0.209863;-0.113682;0.124354;0.963104;0.974136
lhc;0.808753;1.38914;-0.00276423;0.47508;-0.545313;-0.474642;0.501645;0.974136
rhc;-0.785936;1.34251;-0.00933635;0.455714;0.555947;0.451168;0.528863;0.974136
lft;0.189643;0.148823;-0.075438;-0.0395745;-0.45767;-0.10973;0.881437;0.974136
rft;-0.117282;0.13172;-0.0887845;0.501552;0.145506;0.846982;0.0994721;0.974136
hip;0.0531847;0.996109;-0.0869966;0.20989;-0.11368;0.124353;0.963099;0.974136
lhc;0.808824;1.38915;-0.00266194;0.475508;-0.54524;-0.47458;0.501378;0.974136
rhc;-0.785968;1.34203;-0.00943065;0.455058;0.555907;0.452156;0.528625;0.974136
lft;0.189685;0.148813;-0.075464;-0.0396285;-0.457704;-0.109781;0.88141;0.974136
rft;-0.117288;0.131701;-0.0888014;0.501569;0.145568;0.846951;0.099563;0.974136
hip;0.0532233;0.996117;-0.0870091;0.209859;-0.113754;0.124331;0.9631;0.974136
lhc;0.808817;1.38914;-0.00257993;0.476091;-0.545289;-0.474374;0.500965;0.974136
rhc;-0.785862;1.34162;-0.00952947;0.454695;0.555806;0.453447;0.527937;0.974136
lft;0.18969;0.148811;-0.0754595;-0.0396535;-0.457653;-0.109829;0.88143;0.974136
rft;-0.117326;0.131653;-0.0887789;0.501609;0.145517;0.846937;0.0995537;0.974136
hip;0.0532743;0.996131;-0.0870062;0.209712;-0.113787;0.124326;0.963129;0.974136
lhc;0.808783;1.38936;-0.00236249;0.476515;-0.545472;-0.474008;0.500709;0.974136
rhc;-0.785876;1.34126;-0.00945711;0.454141;0.556105;0.454409;0.527272;0.974136
lft;0.189627;0.148703;-0.0753822;-0.0396516;-0.457613;-0.109828;0.881451;0.974136
rft;-0.117343;0.131649;-0.0887864;0.501614;0.145584;0.846923;0.0995501;0.974136
hip;0.0532687;0.996131;-0.0870048;0.209877;-0.113726;0.124328;0.963099;0.974136
lhc;0.808795;1.38948;-0.00228107;0.476798;-0.545433;-0.473867;0.500616;0.974136
