tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.127859 1.64046 -0.0161986 -0.0665485 -0.702404 -0.0324294 0.707918 1
hip -0.0482032 1.14663 0.000761747 0.590845 0.406732 0.573222 0.396091 1
lHand -0.0357459 1.34585 -0.768125 0.177079 -0.0736885 -0.680981 0.706738 1
lForeArm -0.0651534 1.4145 -0.447543 -0.48993 0.51418 -0.663901 0.234142 1
rHand 0.0540504 1.38305 0.757284 -0.774006 -0.586874 0.193008 0.138715 1
rForeArm -0.00736403 1.45524 0.434695 0.221936 0.714587 -0.521108 0.410555 1
lFoot -0.034107 0.202244 -0.119879 0.0957484 0.23175 0.710412 0.657601 1
rFoot -0.021291 0.218144 0.144905 -0.340083 0.935195 0.0663346 0.073165 1
lKnee 0.0751889 0.589093 -0.0909623 0.502481 -0.439649 -0.639431 0.381248 1
rKnee 0.0764537 0.604499 0.0830462 -0.0978718 -0.611503 -0.0399 0.784151 1
head 0.127873 1.64051 -0.0162308 -0.0664216 -0.702371 -0.0322274 0.707972 1
hip -0.0480897 1.14655 0.000652552 0.590941 0.40656 0.573046 0.396378 1
lHand -0.0346687 1.34472 -0.769048 0.178495 -0.0765114 -0.685117 0.702068 1
lForeArm -0.0651536 1.41458 -0.447571 -0.489129 0.514526 -0.66521 0.231325 1
rHand 0.0539248 1.38284 0.757385 -0.774624 -0.586415 0.191526 0.139258 1
rForeArm -0.00719762 1.45539 0.434799 0.222127 0.714392 -0.521443 0.410366 1
lFoot -0.0341434 0.202244 -0.119851 0.0957318 0.231653 0.710491 0.657552 1
rFoot -0.0212801 0.218174 0.144859 -0.340139 0.935177 0.0663372 0.0731388 1
lKnee 0.0751998 0.5891 -0.0909343 0.502434 -0.439751 -0.639475 0.381119 1
rKnee 0.0764604 0.604485 0.0830635 -0.0978376 -0.611488 -0.0398546 0.78417 1
head 0.127922 1.64053 -0.0162752 -0.0663931 -0.702335 -0.0321022 0.708016 1
hip -0.0481267 1.14659 0.000668287 0.590699 0.406378 0.573268 0.396605 1
lHand -0.0338025 1.34444 -0.76913 0.181109 -0.0787715 -0.683648 0.702581 1
lForeArm -0.0651653 1.41476 -0.447585 -0.489147 0.515413 -0.664733 0.230682 1
rHand 0.0538921 1.38272 0.757359 -0.774475 -0.586687 0.190682 0.140096 1
rForeArm -0.00706911 1.45547 0.434851 0.222552 0.714233 -0.521721 0.410059 1
lFoot -0.034143 0.202257 -0.119904 0.0958956 0.231662 0.710502 0.657513 1
rFoot -0.0212929 0.218204 0.144865 -0.34011 0.935184 0.0663839 0.0731384 1
lKnee 0.0753448 0.589248 -0.0910642 0.502263 -0.439895 -0.639568 0.381021 1
rKnee 0.0762594 0.604458 0.083154 -0.0977362 -0.611414 -0.0398299 0.784241 1
head 0.12789 1.64055 -0.0162809 -0.0664003 -0.702257 -0.0320241 0.708097 1
hip -0.0480216 1.14652 0.000539064 0.590442 0.406306 0.57341 0.396855 1
lHand -0.0332258 1.34472 -0.768513 0.185359 -0.0764968 -0.687851 0.697604 1
lForeArm -0.0652342 1.41458 -0.447477 -0.488631 0.516495 -0.664297 0.230614 1
rHand 0.0539556 1.3827 0.757335 -0.773534 -0.587718 0.190879 0.140703 1
rForeArm -0.00688815 1.45554 0.434861 0.222874 0.71417 -0.522069 0.409552 1
lFoot -0.0341408 0.202257 -0.119913 0.0959137 0.231721 0.710503 0.657489 1
rFoot -0.0213728 0.218142 0.144881 -0.340082 0.935186 0.066441 0.0731971 1
lKnee 0.0753863 0.589268 -0.0910468 0.502283 -0.439877 -0.63959 0.380979 1
rKnee 0.0762553 0.604434 0.0831573 -0.0977862 -0.611198 -0.0400283 0.784393 1
head 0.127956 1.64055 -0.0163217 -0.0664892 -0.702187 -0.0320774 0.708155 1
hip -0.0480356 1.14653 0.000592589 0.590272 0.406203 0.57362 0.396911 1
lHand -0.0324192 1.34452 -0.768706 0.189122 -0.074752 -0.692938 0.691724 1
lForeArm -0.0651526 1.41453 -0.447529 -0.487591 0.516542 -0.664987 0.230719 1
rHand 0.0540452 1.38285 0.757412 -0.773184 -0.588123 0.191137 0.140585 1
rForeArm -0.00676823 1.45561 0.434861 0.223028 0.714126 -0.522157 0.409431 1
lFoot -0.0341341 0.202257 -0.119905 0.0958392 0.231747 0.710481 0.657514 1
rFoot -0.021359 0.218119 0.144919 -0.340123 0.935165 0.0665449 0.0731726 1
lKnee 0.0751951 0.58915 -0.0909131 0.502265 -0.439774 -0.639636 0.381045 1
rKnee 0.0761728 0.604394 0.0832981 -0.0978122 -0.611088 -0.0402267 0.784465 1
head 0.127961 1.64056 -0.0163273 -0.0666862 -0.70209 -0.0321644 0.708229 1
hip -0.0479226 1.1465 0.000677586 0.590407 0.406338 0.573527 0.396706 1
lHand -0.0324988 1.34456 -0.769129 0.196127 -0.0682728 -0.704422 0.678721 1
lForeArm -0.0651467 1.41439 -0.447561 -0.485918 0.516907 -0.665816 0.23104 1
rHand 0.0541799 1.38314 0.757468 -0.773452 -0.587641 0.192415 0.139377 1
rForeArm -0.00672841 1.4556 0.434786 0.222923 0.714112 -0.521812 0.409953 1
lFoot -0.0340986 0.202271 -0.11985 0.09585 0.231608 0.710457 0.657588 1
rFoot -0.0213184 0.218145 0.144911 -0.340147 0.935154 0.0665658 0.0731851 1
lKnee 0.0751719 0.589197 -0.0909109 0.50226 -0.439523 -0.639745 0.381157 1
rKnee 0.0760601 0.604243 0.083443 -0.097883 -0.611167 -0.0403241 0.78439 1
head 0.128016 1.64051 -0.0163771 -0.0668604 -0.701983 -0.032166 0.708318 1
hip -0.0480139 1.14651 0.000733614 0.59085 0.406607 0.573026 0.396494 1
lHand -0.0319753 1.34463 -0.769389 0.201528 -0.0633512 -0.71263 0.668978 1
lForeArm -0.0651374 1.41446 -0.447626 -0.485037 0.517579 -0.665852 0.231284 1
rHand 0.0544574 1.38346 0.75751 -0.773811 -0.587133 0.193101 0.138579 1
rForeArm -0.00662136 1.45558 0.434864 0.222886 0.714195 -0.521667 0.410014 1
lFoot -0.0341306 0.202257 -0.119863 0.0958703 0.231568 0.710508 0.657543 1
rFoot -0.0213017 0.218159 0.144925 -0.340223 0.935134 0.0665506 0.0730972 1
lKnee 0.0749688 0.589054 -0.0907619 0.50235 -0.439347 -0.639734 0.38126 1
rKnee 0.0760238 0.604225 0.083478 -0.0979316 -0.611184 -0.0402687 0.784373 1
head 0.128075 1.64038 -0.0164533 -0.0671973 -0.701744 -0.032559 0.708505 1
hip -0.0478575 1.1465 0.000634074 0.591127 0.406352 0.572707 0.396805 1
lHand -0.0312934 1.34386 -0.769064 0.202665 -0.0527395 -0.726106 0.654917 1
lForeArm -0.0649886 1.41471 -0.447723 -0.482417 0.519481 -0.665901 0.232357 1
rHand 0.0549841 1.38392 0.757565 -0.775061 -0.585064 0.194271 0.138705 1
rForeArm -0.00646162 1.45573 0.43501 0.222674 0.714533 -0.521713 0.409481 1
lFoot -0.0341654 0.202225 -0.119833 0.0959225 0.231612 0.710582 0.657441 1
rFoot -0.0213621 0.218099 0.144935 -0.340114 0.935166 0.0666727 0.0730825 1
lKnee 0.0747228 0.588871 -0.0905735 0.50234 -0.439449 -0.639735 0.381155 1
rKnee 0.075927 0.604151 0.083514 -0.0975012 -0.611104 -0.0400983 0.784498 1
head 0.128095 1.64032 -0.0164986 -0.0672504 -0.701628 -0.0328076 0.708603 1
hip -0.0478628 1.14653 0.000657558 0.59115 0.406123 0.572693 0.397023 1
lHand -0.0314496 1.34353 -0.769259 0.199304 -0.0497626 -0.728203 0.653852 1
lForeArm -0.0649035 1.41475 -0.447781 -0.48117 0.520164 -0.666174 0.232634 1
rHand 0.0553081 1.384 0.757496 -0.774965 -0.584887 0.194477 0.139698 1
rForeArm -0.00641775 1.45576 0.434956 0.222606 0.714403 -0.522175 0.409155 1
lFoot -0.0341535 0.202214 -0.119846 0.095916 0.231595 0.710567 0.657463 1
rFoot -0.0213764 0.218083 0.14492 -0.340068 0.935189 0.0666133 0.0730597 1
lKnee 0.0746999 0.588875 -0.090565 0.502236 -0.439524 -0.63979 0.381112 1
rKnee 0.0759001 0.604115 0.0835187 -0.0974668 -0.611003 -0.0401068 0.784581 1
head 0.12815 1.64024 -0.0165725 -0.0673809 -0.701496 -0.0330028 0.708712 1
hip -0.0475516 1.14641 0.000414371 0.591101 0.405772 0.572678 0.397477 1
lHand -0.0319164 1.34314 -0.769492 0.191727 -0.0493036 -0.72317 0.661691 1
lForeArm -0.0646679 1.41481 -0.447728 -0.481145 0.520562 -0.665748 0.233011 1
