rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW
0.59114;1.10763;1.05524;0.152587;-0.273868;0.0923191;0.945088
0.0875993;0.186767;1.16853;-0.0583168;-0.0163346;-0.157942;0.98559
0.382481;0.200146;1.29427;-0.153191;-0.410115;-0.00173923;0.899075
0.584362;1.10268;1.0565;0.147699;-0.268211;0.084622;0.948202
0.0873215;0.186613;1.16835;-0.0574745;-0.0159688;-0.158071;0.985624
0.38241;0.200287;1.29505;-0.149171;-0.411754;-0.0027049;0.898999
0.583569;1.1014;1.05655;0.145937;-0.26823;0.0828753;0.948624
0.087225;0.186633;1.16823;-0.0572792;-0.0157853;-0.157962;0.985656
0.382385;0.20038;1.29517;-0.147727;-0.412257;-0.00308816;0.899006
0.583154;1.10077;1.05661;0.145175;-0.268253;0.0816904;0.948837
0.0873427;0.186883;1.16835;-0.05719;-0.0157433;-0.157954;0.985663
0.382535;0.200674;1.29539;-0.147032;-0.41235;-0.00335194;0.899076
0.582729;1.10032;1.05698;0.144251;-0.26833;0.0803571;0.94907
0.0873506;0.186859;1.16848;-0.0571054;-0.0156935;-0.157897;0.985678
0.382491;0.200787;1.29584;-0.145925;-0.412671;-0.00374658;0.899108
0.58254;1.09964;1.0571;0.143159;-0.268236;0.0797547;0.949312
0.0873134;0.186898;1.16846;-0.0569966;-0.0157149;-0.157904;0.985683
0.382521;0.200841;1.29604;-0.145032;-0.413178;-0.00394043;0.899018
0.582074;1.09904;1.05704;0.142132;-0.267878;0.0794659;0.949592
0.0873487;0.187007;1.16853;-0.0569315;-0.0157016;-0.157984;0.985674
0.382574;0.200978;1.29631;-0.144052;-0.413693;-0.00403386;0.898938
0.581651;1.09868;1.05723;0.141686;-0.267498;0.0787107;0.949829
0.0873275;0.187004;1.16864;-0.0567917;-0.0155825;-0.157916;0.985695
0.382585;0.201091;1.29666;-0.142752;-0.414557;-0.00422335;0.898747
0.581259;1.09853;1.05713;0.141347;-0.267005;0.0776948;0.950101
0.0873649;0.187033;1.16864;-0.0567208;-0.0154423;-0.157795;0.985721
0.382679;0.201215;1.29687;-0.141752;-0.415022;-0.00449842;0.898689
0.580847;1.09815;1.05712;0.141163;-0.266671;0.0766724;0.950306
0.087348;0.187034;1.16865;-0.0567345;-0.015292;-0.157857;0.985712
0.382657;0.201228;1.29707;-0.140728;-0.415235;-0.00480281;0.89875
0.580612;1.09797;1.05711;0.140772;-0.266442;0.0754302;0.950527
0.0873489;0.187068;1.1687;-0.0565627;-0.015251;-0.157794;0.985733
0.382702;0.20135;1.2974;-0.139716;-0.415428;-0.00520484;0.898817
0.580266;1.09783;1.05714;0.140283;-0.266138;0.074651;0.950746
0.0872486;0.1871;1.16875;-0.0563648;-0.0151981;-0.157787;0.985746
0.382678;0.201487;1.29768;-0.138606;-0.416158;-0.0054687;0.89865
0.580189;1.09791;1.05724;0.139937;-0.265966;0.0738869;0.950905
0.0871794;0.187012;1.16874;-0.0562375;-0.0150533;-0.157684;0.985772
0.382663;0.201522;1.29794;-0.137366;-0.416929;-0.0057204;0.898481
0.580111;1.09796;1.05724;0.139875;-0.266031;0.0725215;0.951001
0.0871718;0.187016;1.16878;-0.0561346;-0.0149056;-0.157608;0.985792
0.382716;0.201669;1.29827;-0.135985;-0.417934;-0.0057386;0.898224
0.580164;1.09797;1.05726;0.139862;-0.266058;0.0713325;0.951085
0.0872359;0.187036;1.16877;-0.0559414;-0.0147897;-0.157561;0.985812
0.382798;0.201801;1.29856;-0.134717;-0.41879;-0.00583517;0.898016
0.579902;1.09784;1.05713;0.13973;-0.266194;0.0711069;0.951084
0.0872085;0.186987;1.16878;-0.0557809;-0.01465;-0.157444;0.985842
0.382869;0.201903;1.29884;-0.133571;-0.419664;-0.00588728;0.897779
0.579592;1.09824;1.05698;0.13995;-0.26624;0.0717404;0.950991
0.0871916;0.186998;1.16882;-0.0556183;-0.0145125;-0.15736;0.985867
0.382934;0.201984;1.29913;-0.132698;-0.420434;-0.00624112;0.897546
0.579696;1.09859;1.05691;0.140653;-0.266489;0.0715289;0.950833
0.0871854;0.187013;1.16884;-0.0554569;-0.0144343;-0.157241;0.985896
0.382996;0.202043;1.29935;-0.131814;-0.421139;-0.00642466;0.897344
0.579896;1.09914;1.05695;0.141707;-0.266761;0.0709214;0.950646
0.0872023;0.187113;1.16876;-0.0554807;-0.0143255;-0.15727;0.985892
0.383097;0.20222;1.29961;-0.131202;-0.421625;-0.00679001;0.897203
0.579983;1.09955;1.05689;0.14229;-0.266968;0.0705435;0.950529
0.0871942;0.187124;1.16877;-0.0552837;-0.0142707;-0.157325;0.985895
0.383183;0.202307;1.29979;-0.130385;-0.422095;-0.00693763;0.897099
0.580149;1.09999;1.05678;0.142719;-0.267193;0.0702094;0.950426
0.0871449;0.187122;1.1688;-0.0551262;-0.0143192;-0.157143;0.985932
0.383191;0.202405;1.29996;-0.129625;-0.422784;-0.00697405;0.896885
0.580194;1.10032;1.05652;0.143191;-0.267366;0.0702235;0.950306
0.0871406;0.187112;1.16896;-0.0550173;-0.0141749;-0.15719;0.985933
0.383202;0.202376;1.30006;-0.129206;-0.423337;-0.00703574;0.896684
0.58035;1.10078;1.05643;0.143566;-0.267569;0.0702279;0.950191
0.0871489;0.187119;1.169;-0.0549023;-0.0141391;-0.157195;0.985939
0.383215;0.202415;1.30026;-0.128668;-0.423722;-0.00721145;0.896578
0.580703;1.1012;1.0563;0.144038;-0.267661;0.0700617;0.950106
0.0871103;0.18711;1.16905;-0.054688;-0.0142273;-0.157258;0.98594
0.3832;0.202391;1.30033;-0.128663;-0.424001;-0.00731709;0.896446
0.581031;1.10181;1.05623;0.144496;-0.267708;0.069713;0.950049
0.0871847;0.18723;1.16911;-0.0548741;-0.0142921;-0.157448;0.985898
0.383249;0.202439;1.30037;-0.128768;-0.424101;-0.00758016;0.896381
0.581264;1.10232;1.05618;0.144903;-0.267615;0.0693925;0.950037
0.0872204;0.187239;1.16914;-0.0547719;-0.01434;-0.157663;0.985869
0.383267;0.202396;1.3003;-0.128907;-0.423881;-0.00763696;0.896465
0.581464;1.10292;1.05598;0.14523;-0.267536;0.0692609;0.950019
0.0872169;0.187261;1.16915;-0.0546684;-0.0143872;-0.157655;0.985875
0.383274;0.202305;1.30023;-0.129222;-0.423598;-0.00765839;0.896553
0.581841;1.10354;1.05591;0.145701;-0.267722;0.0690399;0.94991
0.0872304;0.187075;1.1695;-0.0541962;-0.0137094;-0.157623;0.985916
0.383243;0.202232;1.30017;-0.129549;-0.423364;-0.00769527;0.896616
0.582244;1.10412;1.05572;0.145894;-0.26807;0.0688723;0.949795
0.0872564;0.187085;1.16955;-0.0542194;-0.0137252;-0.157915;0.985867
0.383246;0.202167;1.30001;-0.130176;-0.422936;-0.00774449;0.896727
0.582846;1.10453;1.05576;0.145958;-0.268443;0.0687677;0.949687
0.0874634;0.187106;1.16953;-0.0541972;-0.0138677;-0.158137;0.985831
0.383352;0.202011;1.29992;-0.130922;-0.422832;-0.00802235;0.896665
0.583123;1.105;1.05562;0.146347;-0.26876;0.0686519;0.949546
0.0874155;0.186891;1.16922;-0.0544347;-0.0139101;-0.158223;0.985804
0.383344;0.201921;1.29982;-0.131461;-0.422381;-0.00798232;0.896799
0.583537;1.10565;1.05559;0.146546;-0.269235;0.0684908;0.949392
0.0873682;0.186936;1.16915;-0.0545418;-0.0139117;-0.158464;0.985759
0.383357;0.201854;1.29969;-0.131896;-0.422244;-0.00780105;0.896801
0.583681;1.10642;1.05546;0.146831;-0.269455;0.0690158;0.949248
0.0874567;0.186916;1.16912;-0.054733;-0.0140317;-0.158664;0.985714
0.383345;0.201779;1.29953;-0.13222;-0.422249;-0.00774064;0.896752
0.583962;1.10725;1.05544;0.147281;-0.269361;0.0709991;0.949059
0.0875134;0.18696;1.16896;-0.0549734;-0.0140158;-0.158979;0.985651
0.383444;0.201846;1.29936;-0.132521;-0.421802;-0.007672;0.896918
0.584207;1.10799;1.05532;0.148205;-0.269008;0.0724815;0.948903
0.0875549;0.186942;1.16894;-0.0550541;-0.0141349;-0.159106;0.985624
0.383484;0.201712;1.29927;-0.133134;-0.421158;-0.00768946;0.89713
0.58441;1.10877;1.0553;0.149348;-0.268331;0.0735134;0.948836
0.0875585;0.186931;1.16889;-0.0553113;-0.0143135;-0.159298;0.985576
