rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW
0.66347;0.557688;1.38869;0.018937;-0.949459;0.0235915;0.31243
-0.458313;0.746739;2.29385;0.08868;-0.872006;0.0747214;0.47556
-0.0059073;0.93315;1.38462;0.175517;-0.132998;0.974185;0.0496954
0.16258;0.124947;1.36304;-0.176725;-0.561862;-0.151355;0.793833
-0.147333;0.238036;1.4348;-0.0398771;0.735954;0.188486;0.649041
0.663714;0.557924;1.38858;0.018844;-0.949433;0.0235494;0.312517
-0.458403;0.74669;2.29362;0.0880829;-0.87189;0.0750365;0.475835
-0.0088855;0.934773;1.38354;0.175894;-0.134012;0.973951;0.0502225
0.162328;0.125173;1.36308;-0.176064;-0.562222;-0.150623;0.793865
-0.148105;0.23802;1.43471;-0.0414662;0.73603;0.188648;0.648808
0.663688;0.557985;1.38868;0.01893;-0.949413;0.0234578;0.312579
-0.458342;0.746549;2.29366;0.0881313;-0.87188;0.0749366;0.475861
-0.00912583;0.934814;1.38373;0.176236;-0.133642;0.973939;0.0502295
0.162324;0.125211;1.36305;-0.175974;-0.562293;-0.150507;0.793856
-0.148225;0.238067;1.43462;-0.0417004;0.736351;0.188732;0.648405
0.663707;0.557898;1.38869;0.018855;-0.949452;0.0234804;0.312464
-0.458162;0.746683;2.29365;0.0881391;-0.871947;0.0747935;0.475759
-0.00961804;0.935038;1.38338;0.176641;-0.133385;0.973902;0.0502036
0.162328;0.125211;1.36304;-0.175891;-0.56231;-0.150309;0.7939
-0.148232;0.238036;1.43452;-0.0420011;0.736449;0.188793;0.648256
0.66374;0.557921;1.38869;0.0188696;-0.94944;0.0234785;0.312501
-0.458035;0.746666;2.29368;0.08816;-0.871868;0.074852;0.475889
-0.0101376;0.934875;1.38342;0.177087;-0.133573;0.97379;0.0503143
0.1623;0.125186;1.36308;-0.175843;-0.562208;-0.150194;0.794004
-0.148328;0.238034;1.4345;-0.0421884;0.736375;0.18876;0.648338
0.6638;0.557923;1.38867;0.0189154;-0.949417;0.0234311;0.312572
-0.457734;0.746887;2.29371;0.0881759;-0.872008;0.0747485;0.475646
-0.0104388;0.934923;1.38358;0.1773;-0.133641;0.973734;0.0504741
0.162244;0.125217;1.36304;-0.175879;-0.562237;-0.149985;0.794015
-0.148371;0.238005;1.4345;-0.042159;0.73646;0.188737;0.64825
0.663912;0.557779;1.38874;0.018821;-0.949437;0.0233882;0.312518
-0.457479;0.746683;2.29347;0.0880229;-0.871911;0.0747672;0.475851
-0.011025;0.935199;1.38316;0.177105;-0.13383;0.973726;0.0508011
0.162244;0.125241;1.36304;-0.175893;-0.562124;-0.149774;0.794132
-0.148378;0.23797;1.43449;-0.0423491;0.736215;0.188634;0.648546
0.663942;0.557792;1.38877;0.0188432;-0.949443;0.0233652;0.312502
-0.457595;0.746596;2.29349;0.0880927;-0.871944;0.0747874;0.475773
-0.0118484;0.935277;1.38243;0.177206;-0.134155;0.973658;0.0508954
0.162233;0.125287;1.36311;-0.175778;-0.561943;-0.149594;0.794319
-0.148424;0.237937;1.43453;-0.042572;0.73632;0.188815;0.648359
0.663795;0.557791;1.38896;0.0189606;-0.94942;0.0233633;0.312563
-0.457456;0.74669;2.29362;0.0880531;-0.871925;0.0748319;0.475809
-0.0120435;0.935299;1.38253;0.17717;-0.134733;0.973579;0.0510079
0.162142;0.125399;1.36302;-0.175645;-0.562095;-0.149412;0.794276
-0.148476;0.237966;1.43451;-0.0430394;0.736691;0.189174;0.647801
0.663625;0.557922;1.38881;0.0189779;-0.949439;0.0233754;0.312506
-0.4576;0.746898;2.29362;0.0881255;-0.871929;0.0748674;0.475782
-0.012454;0.935483;1.38216;0.177056;-0.134432;0.973634;0.0511496
0.162187;0.125423;1.36302;-0.175591;-0.562049;-0.149188;0.794362
-0.148503;0.237982;1.4345;-0.0432379;0.736668;0.189224;0.6478
0.663678;0.557957;1.38879;0.0189838;-0.949421;0.023334;0.312561
-0.457595;0.746769;2.2936;0.0881199;-0.872005;0.0747745;0.475658
-0.0123696;0.935492;1.38264;0.176922;-0.134338;0.973668;0.0512069
0.162132;0.125373;1.36308;-0.175452;-0.561897;-0.149069;0.794523
-0.148605;0.237877;1.43444;-0.0432558;0.73657;0.189097;0.647947
0.663686;0.558011;1.38881;0.0189378;-0.949411;0.0233968;0.312591
-0.457517;0.746834;2.29355;0.0880864;-0.871909;0.074923;0.475818
-0.0125281;0.935556;1.38275;0.176745;-0.134512;0.973668;0.051368
0.162067;0.125452;1.36306;-0.175486;-0.562011;-0.149047;0.794439
-0.148706;0.237888;1.43435;-0.0432368;0.736223;0.188827;0.648421
0.663751;0.557836;1.38889;0.0189189;-0.949444;0.0233659;0.312493
-0.457787;0.746664;2.29362;0.0881594;-0.871967;0.0748977;0.475702
-0.0130705;0.935767;1.3825;0.176497;-0.135243;0.973608;0.0514303
0.162038;0.125477;1.36311;-0.175126;-0.562076;-0.148943;0.794492
-0.148837;0.237849;1.43433;-0.0433832;0.735971;0.188741;0.648723
0.663765;0.557861;1.38892;0.0188368;-0.949456;0.0233697;0.312461
-0.457777;0.74656;2.29366;0.088135;-0.871921;0.0749533;0.47578
-0.0135535;0.935706;1.38216;0.176382;-0.135851;0.973542;0.0514785
0.162005;0.125421;1.36315;-0.174905;-0.561872;-0.148805;0.794711
-0.148916;0.237749;1.43439;-0.0437272;0.735962;0.189105;0.648604
0.663691;0.557919;1.38881;0.0188412;-0.949441;0.0234359;0.312501
-0.457888;0.746718;2.29367;0.0882295;-0.871959;0.0749071;0.475701
-0.013926;0.935737;1.38192;0.17607;-0.135793;0.973615;0.0513077
0.161909;0.125478;1.36314;-0.174873;-0.561847;-0.149034;0.794693
-0.149042;0.237747;1.43434;-0.0442004;0.736135;0.18939;0.648292
0.663733;0.557975;1.38885;0.0188681;-0.949425;0.0233942;0.312552
