rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW
0.216065;1.1059;1.26741;-0.541821;0.0852733;-0.820648;0.1603
0.321775;0.216372;1.37733;-0.22663;-0.0433198;-0.0772557;0.969945
0.214652;1.10362;1.27303;-0.559034;0.0970458;-0.814956;0.117936
0.321371;0.216389;1.37778;-0.224154;-0.0441967;-0.0761289;0.97057
0.214217;1.10345;1.27316;-0.561195;0.091579;-0.814429;0.115668
0.321366;0.216339;1.37784;-0.224068;-0.0444549;-0.0760915;0.970581
0.213791;1.10338;1.27325;-0.563527;0.0808027;-0.813812;0.1167
0.321388;0.216312;1.37798;-0.224251;-0.0444809;-0.075955;0.970548
0.213988;1.10321;1.27422;-0.562541;0.0732383;-0.815154;0.117082
0.321314;0.216388;1.378;-0.22428;-0.0446305;-0.0757803;0.970548
0.213491;1.10326;1.2744;-0.564677;0.0724895;-0.814008;0.115219
0.321263;0.216339;1.37805;-0.224018;-0.0447379;-0.0757154;0.970609
0.212476;1.10429;1.27311;-0.56911;0.075737;-0.811397;0.109602
0.321261;0.216346;1.37819;-0.223534;-0.0445639;-0.0755821;0.970739
0.213173;1.10458;1.2742;-0.573598;0.0806747;-0.807978;0.107926
0.321206;0.216378;1.37825;-0.223263;-0.0447574;-0.0754179;0.970805
0.212634;1.10484;1.27446;-0.577572;0.084414;-0.804734;0.108115
0.321128;0.216236;1.37831;-0.22317;-0.0450673;-0.0754134;0.970812
0.211963;1.10493;1.2755;-0.582966;0.0804792;-0.801336;0.107401
0.321147;0.216195;1.37837;-0.223273;-0.0453154;-0.0752485;0.97079
0.212189;1.10494;1.27658;-0.592041;0.077706;-0.795842;0.100427
0.321045;0.216256;1.37839;-0.223393;-0.0457309;-0.0751065;0.970754
0.212542;1.1048;1.27705;-0.598835;0.0873226;-0.790563;0.0937132
0.321009;0.216194;1.37845;-0.223172;-0.0459599;-0.0750236;0.9708
0.212229;1.10498;1.27759;-0.601993;0.0920212;-0.78706;0.098353
0.320999;0.21617;1.37852;-0.222864;-0.0462413;-0.0748879;0.970868
0.211884;1.10499;1.278;-0.606688;0.0936354;-0.783225;0.0985945
0.32094;0.216196;1.37858;-0.222641;-0.0466839;-0.074819;0.970904
0.212163;1.1049;1.27922;-0.609946;0.0962759;-0.779985;0.101588
0.320862;0.215996;1.37863;-0.222636;-0.0469403;-0.0747622;0.970897
0.211757;1.10487;1.27971;-0.607429;0.103638;-0.780141;0.108025
0.320905;0.215959;1.37864;-0.222839;-0.0467276;-0.0746981;0.970865
0.211991;1.10468;1.28081;-0.606766;0.108312;-0.778886;0.115934
0.320804;0.216003;1.37867;-0.222952;-0.0467247;-0.0746615;0.970842
0.211934;1.10475;1.2818;-0.604223;0.113401;-0.778549;0.12616
0.320742;0.215867;1.37869;-0.223085;-0.0462199;-0.0744698;0.970851
0.211775;1.10498;1.28221;-0.605841;0.117987;-0.777237;0.122226
0.320759;0.215882;1.37869;-0.222678;-0.0463009;-0.0743261;0.970951
0.212032;1.10514;1.28265;-0.608751;0.117303;-0.775438;0.119825
0.320622;0.215983;1.37867;-0.2223;-0.0465549;-0.0742512;0.971031
0.211904;1.10512;1.28254;-0.612599;0.11075;-0.773884;0.116445
0.320573;0.21588;1.37866;-0.222162;-0.0469274;-0.0741832;0.97105
0.2112;1.10503;1.28137;-0.6126;0.102752;-0.775231;0.114803
0.320554;0.215844;1.37873;-0.222478;-0.0468947;-0.0739545;0.970997
0.211476;1.10475;1.28183;-0.614043;0.0971897;-0.774986;0.113585
0.32034;0.21588;1.37879;-0.222676;-0.0467556;-0.0736575;0.970981
0.211024;1.10451;1.2812;-0.613467;0.0860709;-0.777015;0.111797
0.32024;0.215761;1.37883;-0.222504;-0.0465274;-0.0735349;0.971041
0.210863;1.10406;1.28087;-0.610709;0.0735486;-0.780349;0.11261
0.320276;0.215769;1.37873;-0.222351;-0.0463345;-0.0734085;0.971094
0.211069;1.10334;1.28073;-0.606925;0.060545;-0.783899;0.116102
