rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;scale
-0.0577123;0.928966;-0.140587;0.140899;0.0207472;-0.00302763;-0.989802
0.00490151;1.30009;0.221073;-0.190853;0.700515;0.630495;-0.274464
0.0291909;1.27466;0.239562;0.377511;0.718141;0.507495;0.290185
-0.0430622;0.167201;-0.507635;0.823157;0.0733755;0.0270659;0.562402
-0.182999;0.0664825;-0.185377;0.823277;-0.0797173;0.0142827;0.561832
-0.0576658;0.928946;-0.140451;0.140978;0.0208319;-0.00303084;-0.989789
0.00513467;1.30057;0.220937;-0.189118;0.701339;0.630232;-0.274162
0.0291324;1.27466;0.239496;0.377685;0.718058;0.507602;0.289979
-0.0430622;0.167201;-0.507635;0.823157;0.0733755;0.0270659;0.562402
-0.183052;0.0665256;-0.185367;0.823281;-0.0797318;0.0142785;0.561825
-0.0576482;0.928929;-0.140413;0.140843;0.0209085;-0.0030437;-0.989807
0.00603911;1.30162;0.220504;-0.185267;0.703259;0.6293;-0.274014
0.0291533;1.27453;0.239626;0.377672;0.718021;0.507774;0.289785
-0.0430622;0.167201;-0.507635;0.823157;0.0733755;0.0270659;0.562402
-0.183036;0.066468;-0.185321;0.823264;-0.0797779;0.014303;0.561842
-0.0576633;0.928927;-0.140353;0.140754;0.020936;-0.00297479;-0.989819
0.00700083;1.30312;0.219235;-0.180269;0.706431;0.627124;-0.274179
0.0290982;1.27444;0.239563;0.377778;0.717937;0.507894;0.289645
-0.0430622;0.167201;-0.507635;0.823157;0.0733755;0.0270659;0.562402
-0.183003;0.0664587;-0.185346;0.823273;-0.0796899;0.0143124;0.561841
-0.0578075;0.928995;-0.140349;0.140632;0.0209756;-0.00304763;-0.989835
0.00777128;1.30465;0.218108;-0.177198;0.709689;0.624211;-0.274414
0.0290775;1.2744;0.239687;0.377992;0.717695;0.507997;0.289785
-0.0430622;0.167201;-0.507635;0.823157;0.0733755;0.0270659;0.562402
-0.18303;0.0664702;-0.185328;0.823239;-0.0797263;0.0143521;0.561885
-0.0576569;0.928909;-0.14026;0.140586;0.0211169;-0.00295246;-0.989839
0.00673622;1.30467;0.21659;-0.179571;0.711283;0.620639;-0.276835
0.0288301;1.27446;0.239649;0.377808;0.717677;0.507987;0.290087
-0.0430622;0.167201;-0.507635;0.823157;0.0733755;0.0270659;0.562402
-0.183074;0.0664853;-0.185352;0.823293;-0.0796255;0.0142952;0.561823
-0.0576998;0.928903;-0.140208;0.140566;0.0212125;-0.00280556;-0.98984
0.00535113;1.30383;0.215422;-0.18488;0.711472;0.617612;-0.279611
0.0285924;1.27446;0.239759;0.377419;0.717627;0.508169;0.290398
-0.0430622;0.167201;-0.507635;0.823157;0.0733755;0.0270659;0.562402
-0.18314;0.0664962;-0.185385;0.823308;-0.0796281;0.0141958;0.561802
-0.0576994;0.928898;-0.140156;0.140562;0.0212441;-0.00281655;-0.98984
0.00323206;1.30214;0.214206;-0.194655;0.71086;0.61476;-0.280817
0.0283964;1.27441;0.239783;0.377254;0.717547;0.50833;0.290529
-0.0430622;0.167201;-0.507635;0.823157;0.0733755;0.0270659;0.562402
-0.183088;0.066545;-0.185415;0.823359;-0.0795673;0.014205;0.561736
-0.0576622;0.928898;-0.140023;0.140691;0.0213672;-0.002772;-0.989819
0.00110161;1.3008;0.213521;-0.201977;0.710092;0.612817;-0.281834
0.0282287;1.27438;0.239697;0.376937;0.717532;0.508547;0.290595
-0.0430622;0.167201;-0.507635;0.823157;0.0733755;0.0270659;0.562402
-0.18304;0.0665367;-0.185411;0.823351;-0.0795256;0.0143058;0.561752
-0.0579361;0.929014;-0.140039;0.140689;0.0215677;-0.00268413;-0.989815
0.000348121;1.29952;0.214655;-0.20436;0.707503;0.612191;-0.287922
0.0280384;1.27429;0.239714;0.376659;0.717435;0.508901;0.290577
-0.0430622;0.167201;-0.507635;0.823157;0.0733755;0.0270659;0.562402
-0.183055;0.0665276;-0.185366;0.823319;-0.0796084;0.0143185;0.561786
-0.0579324;0.929032;-0.140018;0.140539;0.0216686;-0.00266199;-0.989835
