rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW
0.18323;0.792019;2.51614;0.875901;0.0608417;-0.18684;0.440667
0.331958;0.217759;1.34386;-0.247422;-0.0327419;-0.106045;0.962531
0.183239;0.792052;2.51622;0.87593;0.0608595;-0.186803;0.440621
0.331872;0.217882;1.34403;-0.247064;-0.0329866;-0.105579;0.962665
0.183182;0.792007;2.51624;0.875874;0.060935;-0.186831;0.44071
0.331865;0.217887;1.34403;-0.246912;-0.0329872;-0.105635;0.962698
0.183124;0.791976;2.51624;0.875907;0.0609066;-0.186864;0.440634
0.331833;0.217884;1.34405;-0.24671;-0.0332706;-0.105539;0.96275
0.183074;0.791944;2.51612;0.875902;0.0609257;-0.186834;0.440655
0.331761;0.217914;1.34411;-0.24671;-0.0330914;-0.105399;0.962772
0.18311;0.791969;2.5161;0.875881;0.0608714;-0.186884;0.440683
0.331776;0.217957;1.34414;-0.246739;-0.0331715;-0.105359;0.962766
0.183097;0.791972;2.51609;0.875892;0.0608536;-0.186903;0.440655
0.331711;0.21794;1.34412;-0.246726;-0.0333909;-0.105336;0.962765
0.183168;0.791924;2.51617;0.875932;0.0608758;-0.186848;0.440597
0.331722;0.217911;1.34427;-0.246504;-0.0336108;-0.105182;0.962831
0.183254;0.791974;2.51614;0.875881;0.0608862;-0.186924;0.440664
0.331752;0.217942;1.34431;-0.246207;-0.0342398;-0.105319;0.962869
0.183238;0.79195;2.5161;0.875936;0.0608764;-0.186879;0.440575
0.331729;0.217954;1.34435;-0.246016;-0.0347603;-0.105224;0.96291
0.183243;0.791807;2.5159;0.875909;0.0608559;-0.186876;0.440633
0.331801;0.217915;1.34425;-0.246029;-0.0348799;-0.105141;0.962911
0.183181;0.791755;2.51589;0.87586;0.0608979;-0.186842;0.440739
0.331732;0.217912;1.34428;-0.245926;-0.0350378;-0.104966;0.962951
0.183199;0.791832;2.51585;0.87589;0.0609002;-0.186853;0.440674
0.331775;0.218031;1.34436;-0.245685;-0.0353541;-0.104865;0.963012
0.183278;0.791873;2.5161;0.875894;0.0608862;-0.186884;0.440654
0.331662;0.218078;1.34467;-0.245423;-0.0360765;-0.104678;0.963072
0.183343;0.791885;2.51607;0.875896;0.0608695;-0.186865;0.440662
0.331617;0.218137;1.34479;-0.245355;-0.0367052;-0.104406;0.963096
0.183388;0.791928;2.51607;0.875889;0.0608379;-0.186947;0.440645
0.331538;0.21816;1.34489;-0.245099;-0.036967;-0.104027;0.963192
0.183363;0.791995;2.51607;0.875932;0.0608308;-0.186844;0.440605
0.331326;0.218275;1.34505;-0.244778;-0.0369561;-0.103414;0.96334
0.183296;0.791961;2.51612;0.87586;0.0608797;-0.186898;0.440718
0.331202;0.218377;1.34518;-0.244625;-0.0369034;-0.102927;0.963433
0.183294;0.791973;2.5161;0.875958;0.060854;-0.186838;0.440551
0.331022;0.218475;1.34545;-0.244127;-0.0368371;-0.102334;0.963625
0.18326;0.792082;2.51618;0.8759;0.0608793;-0.186867;0.440651
0.330808;0.218614;1.34556;-0.243585;-0.0368505;-0.101652;0.963834
0.183238;0.792109;2.51613;0.875918;0.0608848;-0.186833;0.440629
0.330668;0.218691;1.34571;-0.242998;-0.0372643;-0.101153;0.964018
0.18325;0.792165;2.51615;0.875883;0.0608635;-0.186903;0.440673
0.330498;0.218636;1.34582;-0.242647;-0.0375778;-0.100537;0.964159
0.183261;0.792179;2.51609;0.875858;0.060919;-0.186834;0.440742
0.330354;0.218642;1.34593;-0.242789;-0.0379491;-0.0999286;0.964172
0.183166;0.79214;2.51612;0.875921;0.0608737;-0.186892;0.440599
0.330209;0.218664;1.34604;-0.242756;-0.0379085;-0.099395;0.964237
0.183132;0.792119;2.51614;0.875868;0.0609133;-0.186888;0.440701
0.32998;0.218589;1.34612;-0.242418;-0.0375161;-0.0987265;0.964406
0.183168;0.792094;2.51615;0.875933;0.0608457;-0.18689;0.44058
0.329835;0.218659;1.34621;-0.241568;-0.0374133;-0.0982914;0.964668
0.183116;0.792097;2.51618;0.875942;0.0608676;-0.186863;0.440571
0.329748;0.218716;1.34635;-0.24104;-0.0374314;-0.0979482;0.964834
0.183072;0.792068;2.51617;0.87592;0.0608912;-0.186931;0.440583
0.329612;0.21872;1.34647;-0.240752;-0.037387;-0.0976169;0.964941
0.18316;0.791921;2.51617;0.875873;0.0608761;-0.186866;0.440706
0.329552;0.218705;1.34659;-0.24046;-0.0370754;-0.0971325;0.965075
0.182938;0.791823;2.51625;0.875915;0.0608949;-0.186923;0.440596
0.329378;0.218689;1.34671;-0.240299;-0.03659;-0.096797;0.965167
0.182929;0.791856;2.51625;0.87593;0.0608694;-0.186881;0.440587
0.329345;0.218781;1.34683;-0.239636;-0.0364158;-0.0963943;0.965379
0.182927;0.791752;2.51618;0.875899;0.0609048;-0.186897;0.440638
0.329286;0.218825;1.34695;-0.23914;-0.0368974;-0.0962683;0.965496
0.183007;0.791793;2.51615;0.875896;0.0609219;-0.186899;0.440639
0.329237;0.218864;1.34712;-0.238314;-0.0374565;-0.0961727;0.965689
0.183003;0.791806;2.51615;0.875931;0.0608841;-0.186859;0.440592
0.329148;0.218843;1.34728;-0.237755;-0.0380323;-0.0958554;0.965835
0.183028;0.791823;2.51627;0.875893;0.0609457;-0.186906;0.44064
0.329057;0.218846;1.3476;-0.237278;-0.0382016;-0.0956486;0.965966
0.183138;0.791891;2.51618;0.87593;0.0608535;-0.186937;0.440566
0.329038;0.218913;1.3479;-0.236985;-0.0383967;-0.0953829;0.966057
0.183127;0.791871;2.51618;0.875917;0.0608438;-0.18691;0.440604
0.328945;0.218916;1.34821;-0.236357;-0.0389161;-0.0953707;0.966191
