rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW
-0.0151175;0.781995;0.882214;-0.133205;-0.0473038;-0.201604;0.969213
0.541682;0.798705;0.824786;-0.113288;0.0617338;0.206943;0.969809
0.291859;0.997117;1.15437;-0.993969;-0.0424912;0.0151323;0.0999581
0.43316;0.170554;1.07827;-0.113305;-0.746327;-0.132451;0.642351
-0.0161337;0.790651;0.8631;-0.131511;-0.0217672;-0.170042;0.97638
0.544307;0.803024;0.810223;-0.0924278;0.0759505;0.21786;0.96862
0.301757;0.996602;1.15271;-0.993473;-0.0395933;0.0270991;0.103483
0.433743;0.170339;1.07776;-0.116646;-0.744335;-0.134284;0.643682
-0.017112;0.792984;0.859081;-0.128333;-0.0119286;-0.162769;0.97821
0.544866;0.80288;0.808644;-0.089835;0.0792279;0.220702;0.967958
0.303316;0.996349;1.15217;-0.993318;-0.0396546;0.0294986;0.104291
0.433872;0.170193;1.0778;-0.116992;-0.743676;-0.135189;0.644192
-0.0156639;0.794719;0.858694;-0.120045;-0.00643161;-0.162237;0.979401
0.545518;0.802877;0.807851;-0.0892851;0.0803226;0.222086;0.967602
0.304352;0.996564;1.15208;-0.993246;-0.0397036;0.0304978;0.104672
0.433975;0.170236;1.07786;-0.117037;-0.743431;-0.135473;0.644406
-0.0152254;0.79674;0.85688;-0.111949;-0.00207878;-0.160342;0.98069
0.54593;0.80259;0.807177;-0.0890317;0.0812065;0.223464;0.967235
0.304969;0.996547;1.15185;-0.993253;-0.0396009;0.0312791;0.104409
0.434051;0.170161;1.07789;-0.117047;-0.743578;-0.135726;0.644182
-0.0150181;0.800792;0.853326;-0.0982301;0.00278095;-0.156378;0.982796
0.546505;0.802194;0.806781;-0.0889563;0.0813514;0.223309;0.967265
0.30571;0.996653;1.15166;-0.993263;-0.0396202;0.031985;0.104091
0.434039;0.170092;1.07791;-0.117199;-0.743448;-0.135996;0.644247
-0.00993443;0.804595;0.855704;-0.0799696;0.00969364;-0.145686;0.986046
0.547161;0.802154;0.80629;-0.0888534;0.0811311;0.222586;0.96746
0.306297;0.996829;1.15145;-0.993368;-0.0396278;0.0322882;0.102986
0.43409;0.170063;1.07792;-0.117364;-0.743314;-0.13625;0.644318
-0.00873566;0.809765;0.854043;-0.0622257;0.0167036;-0.131272;0.989251
0.548154;0.801749;0.805839;-0.0890647;0.0794697;0.220142;0.968137
0.306804;0.997001;1.15123;-0.993478;-0.0394187;0.0321886;0.102035
0.434266;0.169923;1.07786;-0.117632;-0.743018;-0.136581;0.644541
-0.00980663;0.818235;0.850278;-0.0375397;0.024408;-0.104816;0.993483
0.549017;0.801603;0.805285;-0.088918;0.0763929;0.216208;0.969284
0.307183;0.997077;1.15097;-0.993592;-0.0391107;0.0320125;0.101098
0.43428;0.169843;1.07792;-0.117618;-0.742965;-0.136864;0.644545
-0.00708413;0.823915;0.852921;-0.0157589;0.0292485;-0.0735883;0.996735
0.550174;0.801851;0.804686;-0.0874979;0.0706627;0.209755;0.971264
0.307731;0.997286;1.15085;-0.99366;-0.0389695;0.0319719;0.100494
0.434366;0.169821;1.07801;-0.117679;-0.743059;-0.137065;0.644382
-0.00643623;0.828178;0.852753;-0.00439792;0.0291301;-0.0491116;0.998359
0.551443;0.802458;0.80411;-0.0845686;0.0629883;0.202703;0.973546
0.30795;0.997427;1.15051;-0.993726;-0.0390367;0.0319552;0.0998206
0.434421;0.169785;1.07804;-0.117755;-0.743421;-0.137393;0.64388
-0.00839841;0.832636;0.849145;0.0023129;0.0273808;-0.0307963;0.999148
0.552775;0.802942;0.803625;-0.0819429;0.0559816;0.197386;0.97529
0.308443;0.997578;1.15029;-0.993789;-0.0390007;0.0320643;0.0991718
0.434482;0.169752;1.07806;-0.117864;-0.743519;-0.137811;0.643658
-0.00617802;0.83202;0.84984;-0.00192624;0.02061;-0.021418;0.999556
0.554046;0.802947;0.80298;-0.0776989;0.0478676;0.203288;0.974857
0.308904;0.997692;1.15004;-0.993842;-0.0391393;0.0321462;0.0985513
0.434522;0.169735;1.07812;-0.11803;-0.743328;-0.13794;0.643821
-0.00528383;0.831277;0.848208;-0.0118175;0.0147448;-0.0222393;0.999574
0.55582;0.803272;0.802216;-0.0737141;0.0361074;0.202494;0.975837
0.309381;0.997862;1.14996;-0.99387;-0.0393612;0.0320569;0.0982117
0.434554;0.169746;1.0781;-0.118185;-0.743292;-0.138036;0.643813
-0.00567091;0.830706;0.845818;-0.0229687;0.0122046;-0.0244683;0.999362
0.55788;0.804183;0.801613;-0.0699396;0.0242788;0.196492;0.977706
0.30968;0.99788;1.14965;-0.993894;-0.039676;0.0320731;0.0978388
0.43459;0.169736;1.07808;-0.118296;-0.743357;-0.137982;0.643729
-0.00523365;0.827866;0.845579;-0.0309881;0.0148856;-0.0195777;0.999217
0.560022;0.805236;0.801003;-0.065588;0.0121237;0.187578;0.979983
0.310162;0.997987;1.14943;-0.993894;-0.0400195;0.032175;0.097663
0.4345;0.169691;1.07814;-0.118301;-0.74342;-0.137988;0.643654
-0.0059005;0.827789;0.844435;-0.0321233;0.021492;-0.00806958;0.99922
0.562316;0.806806;0.800723;-0.0603983;-0;0.176669;0.982415
0.310648;0.998109;1.14922;-0.993876;-0.0405749;0.0323542;0.0975537
0.434494;0.16966;1.07808;-0.118575;-0.743619;-0.137952;0.643382
-0.00850904;0.828488;0.843484;-0.0303732;0.0319717;0.00968826;0.99898
0.564701;0.808211;0.800574;-0.0559868;-0.0125144;0.163269;0.984912
0.310996;0.998079;1.14895;-0.993893;-0.0409895;0.032545;0.0971509
0.434388;0.169682;1.07803;-0.11878;-0.743342;-0.137666;0.643725
-0.0101893;0.828392;0.842442;-0.0305156;0.0413817;0.0264912;0.998326
0.567279;0.809834;0.800452;-0.0513125;-0.0248316;0.151137;0.986868
0.311428;0.998207;1.14882;-0.993915;-0.0415565;0.0324879;0.0966986
0.434245;0.169695;1.0781;-0.118684;-0.743252;-0.137496;0.643884
-0.011857;0.828787;0.841914;-0.0332235;0.0523256;0.0398413;0.997282
0.569445;0.81076;0.800668;-0.0467974;-0.0366203;0.145365;0.987592
0.311679;0.998217;1.14856;-0.993977;-0.0422471;0.0322328;0.0958484
0.434166;0.169704;1.07815;-0.118581;-0.743727;-0.137361;0.643382
-0.0146408;0.828996;0.841005;-0.0393362;0.0616004;0.0402447;0.996513
0.571722;0.811801;0.800529;-0.0423457;-0.0491942;0.139771;0.988054
0.312047;0.998283;1.14834;-0.994016;-0.0428628;0.0320127;0.0952404
0.434155;0.169728;1.07818;-0.118436;-0.744371;-0.137394;0.642656
-0.0158974;0.828315;0.840832;-0.0463486;0.0696279;0.0357249;0.995855
0.574208;0.813169;0.80088;-0.0373998;-0.0620454;0.133482;0.9884
0.312429;0.998319;1.14805;-0.994038;-0.0434788;0.031865;0.094773
0.43415;0.169743;1.07819;-0.118397;-0.744748;-0.137193;0.64227
-0.0173116;0.826591;0.840907;-0.057801;0.0760019;0.0192391;0.995245
0.576463;0.814268;0.800965;-0.032062;-0.0748149;0.128049;0.988422
