tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.196765 1.58453 -0.00290751 -0.0478726 -0.671845 -0.0416342 0.737969 1.00329
hip -0.020458 1.07728 -0.00591838 -0.304507 0.657034 -0.279757 0.630332 1.00329
lHand 0.158333 0.790094 -0.299536 -0.12534 -0.573702 -0.522495 0.618187 1.00329
lForeArm 0.0704038 0.984341 -0.284695 -0.0858725 0.258488 -0.939062 0.209697 1.00329
rHand 0.188788 0.760391 0.230067 -0.484569 -0.546001 -0.113387 0.673957 1.00329
rForeArm 0.13736 0.921835 0.252334 0.725869 -0.60324 -0.18295 0.275218 1.00329
lFoot 0.00683236 0.234996 -0.158195 0.169892 0.222529 0.874707 0.395608 1.00329
rFoot 0.05844 0.201967 0.103899 -0.914573 -0.251244 0.204645 0.241979 1.00329
head 0.196765 1.58453 -0.00290751 -0.0478726 -0.671845 -0.0416342 0.737969 1.00329
hip -0.020458 1.07728 -0.00591838 -0.304507 0.657034 -0.279757 0.630332 1.00329
lHand 0.158333 0.790094 -0.299536 -0.12534 -0.573702 -0.522495 0.618187 1.00329
lForeArm 0.0704038 0.984341 -0.284695 -0.0858725 0.258488 -0.939062 0.209697 1.00329
rHand 0.188788 0.760391 0.230067 -0.484569 -0.546001 -0.113387 0.673957 1.00329
rForeArm 0.13736 0.921835 0.252334 0.725869 -0.60324 -0.18295 0.275218 1.00329
lFoot 0.00683236 0.234996 -0.158195 0.169892 0.222529 0.874707 0.395608 1.00329
rFoot 0.05844 0.201967 0.103899 -0.914573 -0.251244 0.204645 0.241979 1.00329
head 0.196765 1.58453 -0.00290751 -0.0478726 -0.671845 -0.0416342 0.737969 1.00329
hip -0.020458 1.07728 -0.00591838 -0.304507 0.657034 -0.279757 0.630332 1.00329
lHand 0.158333 0.790094 -0.299536 -0.12534 -0.573702 -0.522495 0.618187 1.00329
lForeArm 0.0704038 0.984341 -0.284695 -0.0858725 0.258488 -0.939062 0.209697 1.00329
