rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW
0.298075;1.3502;1.14371;0.718327;-0.161416;0.107872;0.668068
-0.077603;1.35398;1.11812;0.662657;0.118644;-0.202742;0.71113
0.298054;1.35003;1.1435;0.718543;-0.159702;0.111157;0.667709
-0.0772253;1.35369;1.11794;0.662291;0.116283;-0.20617;0.710874
0.298003;1.34981;1.14324;0.718895;-0.157149;0.114555;0.667362
-0.0766882;1.35341;1.11769;0.662127;0.114592;-0.209626;0.710291
0.297896;1.34962;1.14298;0.719293;-0.154037;0.118506;0.666968
-0.076193;1.35303;1.11758;0.662077;0.112929;-0.213419;0.709474
0.297711;1.34932;1.14264;0.71952;-0.151293;0.122716;0.66659
-0.07575;1.35285;1.11746;0.662835;0.111216;-0.217441;0.707813
0.297555;1.34904;1.1423;0.719765;-0.148751;0.126757;0.666141
-0.0750823;1.35263;1.11721;0.663763;0.109138;-0.221409;0.706035
0.297338;1.34881;1.14179;0.720127;-0.146168;0.131178;0.665466
-0.0742881;1.35224;1.11694;0.664494;0.10574;-0.227686;0.703865
0.297202;1.34849;1.14125;0.719796;-0.144364;0.136276;0.665193
-0.0734397;1.35186;1.11642;0.663885;0.103043;-0.237522;0.701585
0.297013;1.34808;1.14063;0.719332;-0.142977;0.141197;0.664968
-0.0725558;1.35151;1.1158;0.662818;0.100414;-0.246188;0.699986
0.2968;1.34769;1.1398;0.718772;-0.142212;0.146416;0.664608
-0.0717338;1.35108;1.11503;0.66087;0.0971715;-0.256705;0.698506
0.296652;1.34717;1.13885;0.718432;-0.141704;0.151488;0.663948
-0.0709617;1.35055;1.11414;0.658874;0.0942794;-0.266968;0.696939
0.296381;1.34656;1.13767;0.718302;-0.141572;0.157006;0.662834
-0.0701171;1.34999;1.11308;0.65685;0.0917389;-0.277368;0.695125
0.296016;1.34595;1.1365;0.71743;-0.14119;0.163594;0.662267
-0.0694717;1.34923;1.11195;0.654387;0.089912;-0.288744;0.693052
0.295607;1.3452;1.13494;0.715634;-0.1422;0.173851;0.661379
-0.0691328;1.34841;1.11068;0.651686;0.0889659;-0.298806;0.691451
0.295097;1.34451;1.13353;0.714903;-0.142044;0.182418;0.659895
-0.0688097;1.34744;1.10907;0.649251;0.0894523;-0.306821;0.690168
0.294564;1.34369;1.13165;0.714726;-0.140185;0.191615;0.657874
-0.0685033;1.34639;1.10759;0.647032;0.0902693;-0.314344;0.688759
0.293974;1.34274;1.1295;0.71413;-0.137981;0.201689;0.655973
-0.0686502;1.34514;1.10554;0.644111;0.0941621;-0.320468;0.688153
0.293345;1.34169;1.12738;0.713003;-0.136775;0.212577;0.654011
-0.0686567;1.34392;1.10354;0.641492;0.0971563;-0.327497;0.686873
0.292766;1.34043;1.12441;0.710106;-0.136153;0.225619;0.652922
-0.0687424;1.34272;1.10146;0.638191;0.100916;-0.333855;0.686344
0.292367;1.33923;1.12185;0.706589;-0.135647;0.237222;0.65273
-0.0691465;1.34117;1.099;0.634171;0.105486;-0.339123;0.686801
0.292099;1.33767;1.11896;0.701393;-0.135388;0.249059;0.653978
-0.0692945;1.3397;1.09647;0.630047;0.109881;-0.343619;0.687672
0.291836;1.33607;1.11618;0.697628;-0.135315;0.25812;0.654507
-0.0694789;1.33826;1.09401;0.626606;0.113566;-0.348179;0.687924
0.291578;1.3344;1.11341;0.696628;-0.136261;0.265186;0.652548
-0.0694162;1.33676;1.09163;0.625094;0.11686;-0.352125;0.686738
0.291278;1.33264;1.11057;0.697842;-0.138088;0.271099;0.648424
-0.0691628;1.3351;1.08914;0.623866;0.119717;-0.356872;0.68491
0.291113;1.33071;1.10783;0.698061;-0.139532;0.278029;0.644935
-0.0685999;1.33322;1.08683;0.622686;0.122998;-0.362434;0.682478
0.290686;1.32876;1.10476;0.697782;-0.143029;0.284753;0.641528
-0.0679059;1.33144;1.0841;0.622176;0.127342;-0.368443;0.678918
0.290234;1.32703;1.10146;0.696597;-0.147396;0.292067;0.638532
-0.0668845;1.32973;1.08136;0.619575;0.131589;-0.375329;0.676712
0.289384;1.32539;1.09786;0.6951;-0.150265;0.299954;0.635833
-0.0662071;1.32792;1.07804;0.615548;0.13649;-0.382979;0.675128
0.288364;1.32354;1.09368;0.692972;-0.15256;0.308842;0.63335
-0.0652027;1.3259;1.07456;0.611006;0.142203;-0.391323;0.673288
0.287398;1.32166;1.08917;0.690352;-0.155254;0.318424;0.630806
-0.0640101;1.32382;1.0707;0.607185;0.148239;-0.399033;0.670913
0.286278;1.31954;1.08422;0.685513;-0.159673;0.328348;0.629892
-0.0630124;1.32183;1.06695;0.60338;0.153424;-0.406889;0.668457
0.285161;1.31731;1.07899;0.680339;-0.166397;0.338169;0.628564
-0.0616753;1.31962;1.06277;0.599779;0.158918;-0.414971;0.665439
0.28409;1.31517;1.07382;0.675719;-0.173097;0.347573;0.626606
-0.0603704;1.31737;1.05849;0.596134;0.164338;-0.423163;0.662232
0.282848;1.31302;1.06832;0.671118;-0.180283;0.35675;0.624362
-0.0587461;1.31505;1.05379;0.590928;0.169753;-0.432573;0.659446
