rawPosX;rawPosY;rawPosZ;rawRotX;rawRotY;rawRotZ;rawRotW
0.795288;1.47897;0.584617;0.149964;-0.620433;0.00288355;0.769783
-0.782869;1.53708;0.693217;0.111028;0.661624;-0.0905055;0.736027
0.00301969;1.156;0.603583;0.0256336;0.150397;-0.986076;0.0661725
0.181678;0.268133;0.629042;-0.167887;-0.728422;-0.0300231;0.663562
-0.125893;0.264489;0.626989;0.063809;0.732191;0.0629947;0.675172
0.795381;1.47884;0.584621;0.149983;-0.62054;0.00346989;0.76969
-0.781912;1.53705;0.693015;0.111831;0.661257;-0.0911272;0.736158
0.00297809;1.156;0.603513;0.0255556;0.150402;-0.986074;0.0662121
0.181672;0.26811;0.629049;-0.167797;-0.728553;-0.0299893;0.663442
-0.12593;0.264449;0.626972;0.06386;0.732242;0.0628708;0.675123
0.795268;1.4786;0.584385;0.149859;-0.62066;0.00462661;0.769611
-0.781579;1.53691;0.692841;0.11264;0.661239;-0.0908844;0.736081
0.00304198;1.15593;0.603531;0.0254252;0.150398;-0.986085;0.0661114
0.181666;0.268131;0.629006;-0.167817;-0.728631;-0.029989;0.663351
-0.125983;0.264451;0.62702;0.0638511;0.732148;0.0630761;0.675206
0.795284;1.47828;0.584155;0.150005;-0.620748;0.00475448;0.769512
-0.781405;1.53651;0.692712;0.112121;0.661567;-0.090698;0.735889
0.00307965;1.15588;0.603449;0.0254073;0.150398;-0.986082;0.0661561
0.181681;0.268109;0.628996;-0.16782;-0.72866;-0.0299676;0.66332
-0.125956;0.264443;0.626987;0.0638907;0.732234;0.0629885;0.675117
0.795267;1.47779;0.583846;0.15018;-0.620749;0.00407064;0.769481
-0.781354;1.53612;0.692561;0.109799;0.662174;-0.0914607;0.735598
0.0030098;1.15573;0.603321;0.0254238;0.150285;-0.986102;0.0661176
0.181554;0.267911;0.628919;-0.167787;-0.72861;-0.0298826;0.663386
-0.126092;0.264299;0.626927;0.0638477;0.732112;0.0631303;0.675241
0.795222;1.47752;0.583517;0.150505;-0.620469;0.00333187;0.769646
-0.781266;1.53565;0.692498;0.107101;0.663018;-0.0926454;0.735087
0.0031358;1.15565;0.603397;0.0254618;0.15028;-0.986106;0.0660529
0.181512;0.267914;0.628939;-0.167835;-0.728536;-0.0298509;0.663458
-0.126126;0.264287;0.626915;0.0639127;0.732167;0.0630358;0.675184
0.795248;1.47726;0.583186;0.150458;-0.620123;0.00313129;0.769935
-0.781415;1.53531;0.692349;0.104414;0.663843;-0.0936804;0.734598
0.00305772;1.15565;0.603313;0.0255693;0.150226;-0.986118;0.0659533
0.181508;0.267891;0.62892;-0.167813;-0.728555;-0.0298138;0.663444
-0.126072;0.264245;0.62687;0.0638593;0.732199;0.0629553;0.675161
0.795302;1.47705;0.582827;0.150206;-0.61966;0.00318788;0.770357
-0.781542;1.53481;0.692118;0.102674;0.664364;-0.0944981;0.734267
0.00309324;1.15586;0.603289;0.0256412;0.1503;-0.986108;0.0659092
0.181617;0.268026;0.628979;-0.167856;-0.728574;-0.0297541;0.663414
-0.125941;0.264426;0.626931;0.0639013;0.732279;0.0629068;0.675075
0.795397;1.47681;0.582332;0.149878;-0.619153;0.00325381;0.770828
-0.781603;1.53465;0.691567;0.101809;0.6642;-0.0949973;0.734472
0.00307536;1.15586;0.603226;0.0255325;0.150312;-0.986116;0.0657952
0.181624;0.268048;0.628913;-0.16787;-0.72858;-0.0297882;0.663403
-0.125959;0.264431;0.626896;0.0637933;0.732177;0.0631311;0.675175
0.795394;1.47659;0.581903;0.149596;-0.618738;0.00326638;0.771216
-0.781348;1.53448;0.690961;0.101934;0.662943;-0.0953521;0.735543
0.00299454;1.15587;0.60313;0.0254773;0.150264;-0.986129;0.0657351
0.181627;0.268032;0.628895;-0.167883;-0.728612;-0.0298189;0.663364
-0.125954;0.264437;0.626874;0.0638665;0.732263;0.0629997;0.675088
0.79564;1.4766;0.581719;0.149375;-0.618567;0.00281689;0.771397
-0.78108;1.53456;0.690507;0.102281;0.661943;-0.0957079;0.736349
0.00300491;1.15598;0.603062;0.0254808;0.150161;-0.986152;0.0656257
0.181746;0.268154;0.628938;-0.167882;-0.728572;-0.02982;0.663407
-0.125827;0.264619;0.626932;0.0638598;0.732309;0.0628811;0.675049
0.795765;1.4763;0.581479;0.149119;-0.618472;0.00232735;0.771525
-0.780878;1.53468;0.689856;0.10371;0.660257;-0.0955963;0.737676
0.00303781;1.15596;0.60302;0.0255089;0.150053;-0.986179;0.065452
0.18174;0.268182;0.628975;-0.167899;-0.728613;-0.0297954;0.663359
-0.125854;0.264631;0.626961;0.0639045;0.732148;0.0631459;0.675194
0.795887;1.47615;0.581244;0.148834;-0.618419;0.00201878;0.771623
-0.780483;1.53437;0.689422;0.104291;0.659169;-0.095526;0.738576
0.00265956;1.15609;0.602868;0.0255206;0.150111;-0.986176;0.0653563
0.181749;0.268154;0.629;-0.167851;-0.728573;-0.0297623;0.663416
-0.125851;0.264608;0.627057;0.063874;0.732291;0.0631066;0.675046
0.796006;1.47602;0.580966;0.148459;-0.61845;0.00147245;0.771671
-0.780364;1.53457;0.689158;0.104871;0.658593;-0.095756;0.738977
0.00265527;1.15607;0.602792;0.0255926;0.150278;-0.986155;0.0652629
0.181805;0.268175;0.629013;-0.167899;-0.728559;-0.0298562;0.663416
-0.125862;0.264582;0.627041;0.0639493;0.732388;0.0629198;0.674951
0.796047;1.47601;0.580666;0.148272;-0.618302;0.00118666;0.771826
-0.780317;1.53462;0.688882;0.104964;0.658476;-0.0962348;0.739007
0.00257921;1.1561;0.602673;0.0255629;0.15034;-0.986153;0.0651598
0.181798;0.268189;0.629051;-0.167878;-0.728695;-0.0299858;0.663266
-0.125873;0.264595;0.627033;0.0639869;0.732193;0.0631259;0.67514
0.796123;1.47608;0.580376;0.148061;-0.618162;0.00153197;0.771979
-0.780453;1.53478;0.688678;0.1053;0.658406;-0.0963245;0.73901
0.00258017;1.15611;0.602568;0.0254671;0.150421;-0.986144;0.0651584
0.181789;0.268193;0.629079;-0.167825;-0.728869;-0.0300531;0.663084
-0.125851;0.264577;0.627063;0.0639515;0.732297;0.0630166;0.675041
0.796192;1.47614;0.58006;0.148032;-0.617913;0.00177107;0.772183
-0.780344;1.53497;0.688867;0.105693;0.659281;-0.0963055;0.738176
0.00253189;1.15607;0.602449;0.0253177;0.150534;-0.986138;0.0650395
0.181837;0.268237;0.629119;-0.167783;-0.728955;-0.0300861;0.663
-0.125883;0.264539;0.627045;0.0638346;0.732311;0.0629586;0.675042
0.796203;1.47636;0.579657;0.148393;-0.617437;0.00183917;0.772494
-0.780304;1.53501;0.688708;0.106087;0.660098;-0.0958922;0.737442
0.0022639;1.15619;0.602096;0.025187;0.150512;-0.986146;0.0650243
0.181914;0.268247;0.629057;-0.167818;-0.728975;-0.0300861;0.662969
-0.125806;0.264495;0.626956;0.0638727;0.73226;0.0630829;0.675082
0.796266;1.47651;0.579328;0.148864;-0.617041;0.00173495;0.77272
-0.780338;1.53493;0.688848;0.106674;0.660694;-0.095178;0.736916
0.00215709;1.15624;0.601944;0.0249952;0.150505;-0.98616;0.0649046
0.181938;0.268246;0.629052;-0.167814;-0.728934;-0.0301254;0.663013
-0.125829;0.264508;0.62699;0.0639757;0.732362;0.063;0.67497
0.796315;1.47662;0.579005;0.149273;-0.61668;0.00147245;0.772931
-0.780305;1.53503;0.689004;0.106929;0.661395;-0.0946782;0.736314
0.00209498;1.15618;0.601816;0.0249005;0.15036;-0.986193;0.0647684
0.181928;0.268197;0.629058;-0.167894;-0.728884;-0.030147;0.663046
-0.125882;0.264457;0.62697;0.0639276;0.732412;0.0628919;0.67493
0.796522;1.4768;0.578659;0.1494;-0.616487;0.00115484;0.77306
-0.780031;1.53486;0.689041;0.106755;0.661776;-0.0951754;0.735933
0.00214314;1.15618;0.601744;0.0249633;0.150377;-0.986198;0.064636
0.182113;0.268049;0.629237;-0.167876;-0.729068;-0.0303566;0.66284
-0.125903;0.264452;0.626996;0.0639936;0.732255;0.0630412;0.67508
0.796547;1.47694;0.578265;0.149387;-0.616315;0.00124787;0.7732
-0.779934;1.53497;0.688887;0.106864;0.661454;-0.0957979;0.736126
0.00215948;1.1562;0.601613;0.0248754;0.150434;-0.986187;0.0646975
0.182164;0.268028;0.629251;-0.167854;-0.729299;-0.0304228;0.662588
-0.125675;0.26427;0.627077;0.0640457;0.732357;0.062956;0.674972
0.796423;1.47691;0.577869;0.149394;-0.616132;0.00145464;0.773344
-0.779881;1.53515;0.688584;0.106853;0.660537;-0.0966989;0.736833
