tag time posX posY posZ rotX rotY rotZ rotW
head 1349.33 -0.0340571 -0.0509265 0.998122 0.680565 -0.0139168 -0.00905372 -0.0139168
hip 1349.33 -0.0653906 -0.0307513 0.997386 0.542695 -0.0087276 -0.0317925 -0.0087276
lHand 1349.33 0.26796 -0.330126 0.905104 0.412023 0.400684 -0.687235 0.400684
rHand 1349.33 -0.457239 -0.274049 0.846067 -0.343432 0.446051 -0.700312 0.446051
lFoot 1349.33 0.682896 -0.245416 0.688058 -0.984499 -0.00583407 -0.0543146 -0.00583407
rFoot 1349.33 -0.94023 -0.122746 0.317648 -0.983389 0.0697416 0.0683767 0.0697416
head 1349.34 -0.0341267 -0.0509578 0.998118 0.680827 -0.0146913 -0.00914784 -0.0146913
hip 1349.34 -0.0654612 -0.0314263 0.99736 0.542856 -0.00837513 -0.0315599 -0.00837513
lHand 1349.34 0.268042 -0.330123 0.905082 0.414633 0.399116 -0.688205 0.399116
rHand 1349.34 -0.457012 -0.27484 0.845933 -0.34613 0.444261 -0.700739 0.444261
lFoot 1349.34 0.681836 -0.244227 0.68953 -0.984463 -0.00601403 -0.0542978 -0.00601403
rFoot 1349.34 -0.940153 -0.122343 0.318033 -0.98338 0.0697925 0.068274 0.0697925
head 1349.35 -0.034291 -0.0509834 0.998111 0.681075 -0.0153215 -0.00920015 -0.0153215
hip 1349.35 -0.0656224 -0.031578 0.997345 0.542629 -0.00823066 -0.031103 -0.00823066
lHand 1349.35 0.268111 -0.330371 0.904971 0.416825 0.397818 -0.688874 0.397818
rHand 1349.35 -0.457222 -0.276049 0.845426 -0.349348 0.442021 -0.700839 0.442021
lFoot 1349.35 0.681811 -0.243497 0.689814 -0.984428 -0.00579581 -0.0542712 -0.00579581
rFoot 1349.35 -0.940184 -0.122185 0.318001 -0.983372 0.0696156 0.0681679 0.0696156
head 1349.36 -0.0343344 -0.0510762 0.998104 0.681345 -0.0159614 -0.00928331 -0.0159614
hip 1349.36 -0.0657382 -0.0319912 0.997324 0.542391 -0.00807211 -0.0307834 -0.00807211
lHand 1349.36 0.268065 -0.331064 0.904731 0.419315 0.395949 -0.688809 0.395949
rHand 1349.36 -0.456701 -0.277769 0.845144 -0.352901 0.440024 -0.700262 0.440024
lFoot 1349.36 0.682253 -0.242693 0.68966 -0.984401 -0.00542144 -0.0545012 -0.00542144
rFoot 1349.36 -0.940153 -0.122107 0.318123 -0.983348 0.0695705 0.068129 0.0695705
head 1349.37 -0.034448 -0.0511048 0.998099 0.681577 -0.0165164 -0.00923398 -0.0165164
hip 1349.37 -0.0659122 -0.032119 0.997308 0.542101 -0.00793321 -0.0304287 -0.00793321
lHand 1349.37 0.267689 -0.331592 0.904649 0.421186 0.393979 -0.688637 0.393979
rHand 1349.37 -0.456253 -0.278812 0.845043 -0.356138 0.438114 -0.699913 0.438114
