tag time posX posY posZ rotX rotY rotZ rotW
head 50.3092 -0.0124127 0.0275875 0.999542 0.730929 0.0122605 0.00458965 0.0122605
hip 50.3092 -0.0160089 0.071903 0.997283 0.540645 -0.00146502 0.0101972 -0.00146502
lHand 50.3092 0.318003 -0.222836 0.92153 0.170172 0.412438 -0.86728 0.412438
rHand 50.3092 -0.34124 -0.258603 0.903703 -0.115005 0.409827 -0.889872 0.409827
lFoot 50.3092 0.761942 0.446925 0.468724 -0.981696 -0.0433746 -0.0655773 -0.0433746
rFoot 50.3092 -0.873747 0.260636 0.410651 -0.985409 -0.0468678 0.0518913 -0.0468678
head 50.3207 -0.012451 0.0276341 0.999541 0.730819 0.0122414 0.00443986 0.0122414
hip 50.3207 -0.0160453 0.0722379 0.997258 0.540928 -0.0016638 0.0100198 -0.0016638
lHand 50.3207 0.318001 -0.222805 0.921539 0.170316 0.413153 -0.866928 0.413153
rHand 50.3207 -0.34173 -0.258183 0.903638 -0.117331 0.40927 -0.890127 0.40927
lFoot 50.3207 0.761727 0.447336 0.468682 -0.981674 -0.0438883 -0.0655698 -0.0438883
rFoot 50.3207 -0.873894 0.260666 0.410319 -0.985436 -0.0468463 0.0518421 -0.0468463
head 50.3321 -0.0124909 0.0277239 0.999538 0.730628 0.0122127 0.00423219 0.0122127
hip 50.3321 -0.0163435 0.0727466 0.997217 0.541294 -0.00162525 0.00988586 -0.00162525
lHand 50.3321 0.318036 -0.223032 0.921471 0.170417 0.413697 -0.866689 0.413697
rHand 50.3321 -0.34153 -0.257432 0.903928 -0.121152 0.408508 -0.890312 0.408508
lFoot 50.3321 0.761613 0.447567 0.468647 -0.981689 -0.0439142 -0.0654567 -0.0439142
rFoot 50.3321 -0.873828 0.260902 0.410312 -0.985416 -0.0470031 0.0518606 -0.0470031
head 50.3432 -0.0125306 0.0277874 0.999535 0.73044 0.0120711 0.0042092 0.0120711
hip 50.3432 -0.0166436 0.0731622 0.997181 0.541262 -0.00157733 0.00977889 -0.00157733
lHand 50.3432 0.317938 -0.223035 0.921505 0.170657 0.414043 -0.866417 0.414043
rHand 50.3432 -0.341058 -0.256729 0.904306 -0.126533 0.407388 -0.890313 0.407388
lFoot 50.3432 0.761823 0.446618 0.46921 -0.981713 -0.0438288 -0.0654768 -0.0438288
rFoot 50.3432 -0.873501 0.259667 0.411788 -0.985395 -0.0473161 0.0518746 -0.0473161
head 50.3542 -0.0125391 0.0278118 0.999534 0.730294 0.0120078 0.00412188 0.0120078
hip 50.3542 -0.0164554 0.0729332 0.997201 0.541231 -0.00154851 0.00967127 -0.00154851
lHand 50.3542 0.317803 -0.223084 0.921539 0.170849 0.414188 -0.866175 0.414188
rHand 50.3542 -0.339908 -0.256848 0.904705 -0.129793 0.400751 -0.893153 0.400751
lFoot 50.3542 0.761981 0.446585 0.468984 -0.981719 -0.0437613 -0.0656031 -0.0437613
rFoot 50.3542 -0.873476 0.259777 0.411771 -0.985387 -0.0473807 0.0519423 -0.0473807
head 50.3652 -0.0125687 0.0278586 0.999533 0.730016 0.0119124 0.00396918 0.0119124
hip 50.3652 -0.0167205 0.0732732 0.997172 0.541051 -0.00170762 0.00931645 -0.00170762
lHand 50.3652 0.317882 -0.223384 0.921439 0.17104 0.41422 -0.866008 0.41422
rHand 50.3652 -0.339931 -0.25645 0.904809 -0.134672 0.404783 -0.890574 0.404783
lFoot 50.3652 0.762052 0.44654 0.468912 -0.981718 -0.0437794 -0.0656672 -0.0437794
rFoot 50.3652 -0.873389 0.259963 0.411838 -0.985409 -0.0472227 0.0518462 -0.0472227
head 50.3767 -0.012607 0.0278836 0.999532 0.729842 0.0117234 0.00397371 0.0117234
hip 50.3767 -0.0169874 0.0736163 0.997142 0.540867 -0.0019107 0.00919625 -0.0019107
lHand 50.3767 0.317598 -0.223541 0.921499 0.17158 0.414031 -0.865722 0.414031
rHand 50.3767 -0.339944 -0.256063 0.904914 -0.136526 0.40472 -0.890405 0.40472
lFoot 50.3767 0.762178 0.446048 0.469175 -0.981744 -0.043618 -0.0656664 -0.043618
rFoot 50.3767 -0.873293 0.259605 0.412268 -0.985394 -0.047169 0.0517814 -0.047169
head 50.3877 -0.0126533 0.0278781 0.999531 0.729647 0.0114759 0.00392378 0.0114759
hip 50.3877 -0.0168846 0.0734583 0.997155 0.54089 -0.00178874 0.00949872 -0.00178874
lHand 50.3877 0.31727 -0.223708 0.921572 0.17215 0.413701 -0.865499 0.413701
rHand 50.3877 -0.34061 -0.255612 0.904791 -0.135596 0.40616 -0.889932 0.40616
lFoot 50.3877 0.762147 0.446077 0.469199 -0.981741 -0.0436692 -0.0656781 -0.0436692
rFoot 50.3877 -0.87339 0.259333 0.412234 -0.985407 -0.0469876 0.0518389 -0.0469876
head 50.3986 -0.0126659 0.0278834 0.999531 0.729519 0.0111654 0.00385691 0.0111654
hip 50.3986 -0.0172671 0.073943 0.997113 0.541613 -0.0015887 0.00978578 -0.0015887
lHand 50.3986 0.316913 -0.224727 0.921447 0.172626 0.413451 -0.865311 0.413451
rHand 50.3986 -0.341453 -0.255508 0.904503 -0.133109 0.406593 -0.890121 0.406593
lFoot 50.3986 0.762236 0.445879 0.469242 -0.981741 -0.0436803 -0.0657387 -0.0436803
rFoot 50.3986 -0.873306 0.25939 0.412374 -0.985413 -0.0470403 0.0518401 -0.0470403
head 50.4101 -0.0126873 0.0279395 0.999529 0.729357 0.0106986 0.00391273 0.0106986
hip 50.4101 -0.0176082 0.0744728 0.997068 0.542522 -0.00151879 0.00998816 -0.00151879
lHand 50.4101 0.316464 -0.224607 0.92163 0.1731 0.413169 -0.865169 0.413169
rHand 50.4101 -0.341841 -0.255273 0.904423 -0.130044 0.407695 -0.890172 0.407695
lFoot 50.4101 0.762358 0.445786 0.469133 -0.981756 -0.0435664 -0.0657929 -0.0435664
rFoot 50.4101 -0.87329 0.259449 0.412371 -0.985396 -0.0472899 0.0517885 -0.0472899
head 50.4212 -0.0127275 0.0279537 0.999528 0.729201 0.0103108 0.00390915 0.0103108
hip 50.4212 -0.017491 0.0745522 0.997064 0.543481 -0.00132807 0.0105412 -0.00132807
lHand 50.4212 0.316093 -0.224844 0.9217 0.173558 0.412801 -0.864989 0.412801
rHand 50.4212 -0.34274 -0.25478 0.904221 -0.12682 0.408599 -0.890275 0.408599
lFoot 50.4212 0.76229 0.445788 0.469241 -0.981746 -0.0435735 -0.0659011 -0.0435735
rFoot 50.4212 -0.873393 0.259113 0.412364 -0.985412 -0.0472721 0.0517909 -0.0472721
head 50.4325 -0.0126778 0.0279048 0.99953 0.729011 0.00986143 0.0037938 0.00986143
hip 50.4325 -0.0178179 0.0750666 0.997019 0.54416 -0.00110321 0.0108217 -0.00110321
lHand 50.4325 0.316081 -0.225384 0.921572 0.173818 0.412702 -0.864736 0.412702
rHand 50.4325 -0.343148 -0.254776 0.904068 -0.12434 0.409254 -0.8905 0.409254
lFoot 50.4325 0.762492 0.445538 0.469149 -0.981741 -0.0436348 -0.0659646 -0.0436348
rFoot 50.4325 -0.873315 0.259162 0.4125 -0.985385 -0.0477025 0.0517594 -0.0477025
head 50.4434 -0.0126461 0.0278885 0.999531 0.728907 0.00951839 0.00357583 0.00951839
hip 50.4434 -0.0181033 0.0755414 0.996978 0.544731 -0.000999019 0.0103786 -0.000999019
lHand 50.4434 0.315808 -0.2257 0.921588 0.174129 0.412584 -0.864382 0.412584
rHand 50.4434 -0.343597 -0.254403 0.904002 -0.12241 0.409768 -0.890693 0.409768
lFoot 50.4434 0.762576 0.445533 0.469019 -0.98175 -0.0437555 -0.0659564 -0.0437555
rFoot 50.4434 -0.873427 0.258984 0.412374 -0.985376 -0.0480651 0.0516565 -0.0480651
head 50.4547 -0.0126297 0.0279325 0.99953 0.728759 0.00916291 0.00338773 0.00916291
hip 50.4547 -0.0176903 0.0751989 0.997012 0.545153 -0.00123765 0.009971 -0.00123765
lHand 50.4547 0.315567 -0.226038 0.921588 0.174456 0.412564 -0.863988 0.412564
rHand 50.4547 -0.344192 -0.2542 0.903833 -0.12051 0.410223 -0.890907 0.410223
lFoot 50.4547 0.762603 0.445727 0.468791 -0.981731 -0.0439242 -0.0659816 -0.0439242
rFoot 50.4547 -0.873423 0.258848 0.412467 -0.98539 -0.0481287 0.0517222 -0.0481287
head 50.466 -0.0126272 0.0279425 0.99953 0.728661 0.00886067 0.00317413 0.00886067
hip 50.466 -0.0178381 0.075556 0.996982 0.545466 -0.0017449 0.00926187 -0.0017449
lHand 50.466 0.315338 -0.225798 0.921725 0.174704 0.412313 -0.863795 0.412313
rHand 50.466 -0.344998 -0.253744 0.903654 -0.118709 0.410495 -0.891271 0.410495
lFoot 50.466 0.76227 0.445963 0.469107 -0.981736 -0.0440148 -0.0659665 -0.0440148
rFoot 50.466 -0.873187 0.259191 0.412753 -0.985381 -0.0482428 0.0517504 -0.0482428
head 50.4776 -0.0125817 0.0279278 0.999531 0.728547 0.00844882 0.00287387 0.00844882
hip 50.4776 -0.0180818 0.0758908 0.996952 0.545696 -0.00202169 0.00891899 -0.00202169
lHand 50.4776 0.315226 -0.226008 0.921712 0.174723 0.412374 -0.863592 0.412374
rHand 50.4776 -0.345611 -0.253453 0.903501 -0.116878 0.411189 -0.891446 0.411189
lFoot 50.4776 0.762262 0.446132 0.468958 -0.981751 -0.0441588 -0.0658883 -0.0441588
rFoot 50.4776 -0.873489 0.259108 0.412165 -0.98539 -0.0482649 0.0517837 -0.0482649
head 50.4883 -0.01256 0.0279182 0.999531 0.728451 0.00819082 0.00258039 0.00819082
hip 50.4883 -0.0177975 0.0754688 0.996989 0.545773 -0.00200145 0.00911619 -0.00200145
lHand 50.4883 0.315169 -0.226172 0.921691 0.174517 0.412497 -0.863499 0.412497
rHand 50.4883 -0.346374 -0.253318 0.903247 -0.115228 0.412363 -0.891471 0.412363
lFoot 50.4883 0.762466 0.446001 0.468751 -0.981752 -0.043977 -0.065991 -0.043977
rFoot 50.4883 -0.873352 0.25931 0.41233 -0.985412 -0.0477939 0.051783 -0.0477939
head 50.4995 -0.0124783 0.0278701 0.999534 0.728372 0.00783453 0.00223932 0.00783453
hip 50.4995 -0.0181271 0.0758247 0.996956 0.545969 -0.00183115 0.00924345 -0.00183115
lHand 50.4995 0.315301 -0.226273 0.921622 0.174227 0.412695 -0.863457 0.412695
rHand 50.4995 -0.346496 -0.252528 0.903421 -0.116035 0.412778 -0.891568 0.412778
lFoot 50.4995 0.762574 0.445734 0.46883 -0.981764 -0.0437745 -0.066014 -0.0437745
rFoot 50.4995 -0.873334 0.259293 0.412376 -0.985434 -0.0476384 0.0517216 -0.0476384
head 50.5104 -0.0124448 0.0278181 0.999536 0.728288 0.00758595 0.00204267 0.00758595
hip 50.5104 -0.0184253 0.07624 0.996919 0.546244 -0.0017513 0.00933699 -0.0017513
lHand 50.5104 0.315199 -0.226119 0.921694 0.17414 0.413024 -0.863331 0.413024
rHand 50.5104 -0.346935 -0.252459 0.903272 -0.116248 0.413063 -0.891692 0.413063
lFoot 50.5104 0.762671 0.445543 0.468855 -0.98178 -0.0437271 -0.0659333 -0.0437271
rFoot 50.5104 -0.873282 0.259503 0.412356 -0.985455 -0.0473461 0.0516661 -0.0473461
head 50.5216 -0.0124281 0.0277837 0.999537 0.728291 0.00740295 0.00178931 0.00740295
hip 50.5216 -0.018687 0.0766044 0.996886 0.546447 -0.00187129 0.00905453 -0.00187129
lHand 50.5216 0.315185 -0.226228 0.921672 0.1742 0.413365 -0.863183 0.413365
rHand 50.5216 -0.347999 -0.252484 0.902856 -0.115452 0.413308 -0.892054 0.413308
lFoot 50.5216 0.762727 0.445492 0.468811 -0.981774 -0.0436225 -0.0660645 -0.0436225
rFoot 50.5216 -0.87311 0.259828 0.412515 -0.985502 -0.0470249 0.0514872 -0.0470249
head 50.5331 -0.0123857 0.0277194 0.999539 0.728268 0.00724876 0.0015297 0.00724876
hip 50.5331 -0.0181054 0.0758351 0.996956 0.546549 -0.00209422 0.00879443 -0.00209422
lHand 50.5331 0.31523 -0.226202 0.921663 0.174224 0.413435 -0.863161 0.413435
