tag time posX posY posZ rotX rotY rotZ rotW
head 95.2794 -0.0267075 -0.0238739 0.999358 0.791034 0.0281207 0.0162771 0.0281207
hip 95.2794 -0.00111088 0.0555646 0.998454 0.564841 -0.0124828 -0.0114477 -0.0124828
lHand 95.2794 0.313072 -0.254869 0.914892 0.203538 0.449533 -0.810424 0.449533
rHand 95.2794 -0.372981 -0.219039 0.901614 -0.0707238 0.422607 -0.896967 0.422607
lFoot 95.2794 0.760098 0.418248 0.497312 -0.982383 -0.0182934 -0.0551399 -0.0182934
rFoot 95.2794 -0.823839 -0.00889875 0.566754 -0.992238 0.0284651 0.00953285 0.0284651
head 95.2907 -0.0267014 -0.0239476 0.999357 0.791075 0.027956 0.0160599 0.027956
hip 95.2907 -0.00109474 0.0554414 0.998461 0.564878 -0.0123563 -0.011008 -0.0123563
lHand 95.2907 0.31308 -0.254869 0.914889 0.20375 0.449383 -0.810606 0.449383
rHand 95.2907 -0.372836 -0.219202 0.901634 -0.0709496 0.42165 -0.897354 0.42165
lFoot 95.2907 0.759914 0.418375 0.497487 -0.982369 -0.0183162 -0.0551872 -0.0183162
rFoot 95.2907 -0.823962 -0.00968663 0.566563 -0.992245 0.0288673 0.00960089 0.0288673
head 95.302 -0.0267298 -0.0239375 0.999356 0.7911 0.027805 0.015816 0.027805
hip 95.302 -0.00109829 0.055367 0.998465 0.565046 -0.012321 -0.0109421 -0.012321
lHand 95.302 0.31313 -0.255102 0.914807 0.203834 0.449328 -0.810761 0.449328
rHand 95.302 -0.372681 -0.219252 0.901686 -0.0713764 0.420955 -0.897603 0.420955
lFoot 95.302 0.759947 0.418348 0.497458 -0.982379 -0.0182145 -0.0552086 -0.0182145
rFoot 95.302 -0.823829 -0.00928791 0.566762 -0.992242 0.0283831 0.00939315 0.0283831
head 95.3132 -0.026769 -0.0239386 0.999355 0.791158 0.02769 0.0156743 0.02769
hip 95.3132 -0.00106235 0.0552786 0.99847 0.565221 -0.0124054 -0.0110934 -0.0124054
lHand 95.3132 0.312852 -0.254665 0.915024 0.204104 0.449185 -0.810945 0.449185
rHand 95.3132 -0.372564 -0.219371 0.901706 -0.0718617 0.420422 -0.897732 0.420422
lFoot 95.3132 0.75986 0.418372 0.497572 -0.982381 -0.0180461 -0.0551681 -0.0180461
rFoot 95.3132 -0.824417 -0.00830653 0.565921 -0.992256 0.0281295 0.0094849 0.0281295
head 95.3246 -0.0267506 -0.0239066 0.999356 0.791124 0.0276027 0.0155085 0.0276027
hip 95.3246 -0.00108012 0.0553323 0.998467 0.565312 -0.0126209 -0.0113718 -0.0126209
lHand 95.3246 0.312852 -0.254608 0.91504 0.204395 0.449242 -0.811007 0.449242
rHand 95.3246 -0.371778 -0.219375 0.902029 -0.0736965 0.419915 -0.897607 0.419915
lFoot 95.3246 0.760047 0.418506 0.497173 -0.982375 -0.0178644 -0.0552885 -0.0178644
rFoot 95.3246 -0.824524 -0.00874747 0.56576 -0.992253 0.0286398 0.00957915 0.0286398
head 95.3353 -0.0267293 -0.0239128 0.999357 0.791125 0.0275438 0.0153527 0.0275438
hip 95.3353 -0.00105632 0.0552342 0.998473 0.565435 -0.0127555 -0.0116898 -0.0127555
lHand 95.3353 0.31303 -0.254446 0.915024 0.204422 0.449274 -0.81106 0.449274
rHand 95.3353 -0.371178 -0.219504 0.902244 -0.0755157 0.418796 -0.89784 0.418796
lFoot 95.3353 0.760129 0.418196 0.497309 -0.982358 -0.0177612 -0.0553063 -0.0177612
rFoot 95.3353 -0.824512 -0.00856994 0.565779 -0.992249 0.0287404 0.00959848 0.0287404
head 95.3466 -0.0267418 -0.0239582 0.999355 0.791114 0.0275581 0.0153087 0.0275581
hip 95.3466 -0.00104583 0.0550884 0.998481 0.565265 -0.0128177 -0.0117298 -0.0128177
lHand 95.3466 0.31304 -0.254431 0.915025 0.204374 0.449508 -0.810977 0.449508
rHand 95.3466 -0.370536 -0.219953 0.902399 -0.0765599 0.416762 -0.8986 0.416762
lFoot 95.3466 0.760108 0.418256 0.49729 -0.982365 -0.0177689 -0.0553415 -0.0177689
rFoot 95.3466 -0.824176 -0.00768744 0.566282 -0.992228 0.0284477 0.0094713 0.0284477
head 95.3578 -0.0267531 -0.0240004 0.999354 0.791167 0.0274763 0.015247 0.0274763
hip 95.3578 -0.00109621 0.0550618 0.998482 0.565126 -0.0128366 -0.011592 -0.0128366
lHand 95.3578 0.313044 -0.254402 0.915032 0.204244 0.449775 -0.810883 0.449775
rHand 95.3578 -0.370303 -0.220422 0.90238 -0.0768762 0.414656 -0.899404 0.414656
lFoot 95.3578 0.759958 0.418406 0.497393 -0.982336 -0.0178647 -0.0552999 -0.0178647
rFoot 95.3578 -0.824016 -0.00747963 0.566517 -0.992216 0.0290252 0.00951889 0.0290252
head 95.3688 -0.0267877 -0.024017 0.999353 0.791182 0.0274238 0.0152996 0.0274238
hip 95.3688 -0.00109885 0.0549388 0.998489 0.565037 -0.012828 -0.0114966 -0.012828
lHand 95.3688 0.313086 -0.254728 0.914927 0.204091 0.450035 -0.810776 0.450035
rHand 95.3688 -0.370193 -0.220727 0.902351 -0.076271 0.412742 -0.900263 0.412742
lFoot 95.3688 0.760378 0.417905 0.497173 -0.982331 -0.017823 -0.05529 -0.017823
rFoot 95.3688 -0.824285 -0.00768388 0.566123 -0.992197 0.0287723 0.00936246 0.0287723
head 95.3808 -0.0267874 -0.0240425 0.999352 0.791131 0.0272911 0.015308 0.0272911
hip 95.3808 -0.00108888 0.0548199 0.998496 0.564945 -0.0127868 -0.0114956 -0.0127868
lHand 95.3808 0.313004 -0.254598 0.914991 0.20379 0.450291 -0.810647 0.450291
rHand 95.3808 -0.369575 -0.221246 0.902477 -0.0777451 0.412078 -0.900271 0.412078
lFoot 95.3808 0.760327 0.417625 0.497487 -0.982317 -0.017763 -0.0553508 -0.017763
rFoot 95.3808 -0.824037 -0.0075767 0.566486 -0.992197 0.0285508 0.00940982 0.0285508
head 95.3913 -0.0268215 -0.0240608 0.999351 0.791068 0.0272223 0.015354 0.0272223
hip 95.3913 -0.00123151 0.0549475 0.998488 0.564832 -0.0129128 -0.011594 -0.0129128
lHand 95.3913 0.313006 -0.254647 0.914977 0.203337 0.450419 -0.810571 0.450419
rHand 95.3913 -0.369617 -0.221426 0.902416 -0.0763578 0.410498 -0.901175 0.410498
lFoot 95.3913 0.76025 0.417623 0.497605 -0.982284 -0.0177044 -0.0554549 -0.0177044
rFoot 95.3913 -0.824205 -0.00833843 0.56623 -0.992199 0.0289504 0.00943944 0.0289504
head 95.4023 -0.0267922 -0.0240644 0.999351 0.791081 0.027292 0.0152672 0.027292
hip 95.4023 -0.00125576 0.0547921 0.998497 0.56473 -0.0128802 -0.0116275 -0.0128802
lHand 95.4023 0.312947 -0.255069 0.914879 0.202953 0.450565 -0.810447 0.450565
rHand 95.4023 -0.36925 -0.22185 0.902462 -0.0769712 0.409234 -0.901609 0.409234
lFoot 95.4023 0.7604 0.41738 0.497581 -0.982278 -0.0176751 -0.0554141 -0.0176751
rFoot 95.4023 -0.824313 -0.00871802 0.566068 -0.992192 0.0289338 0.00946249 0.0289338
head 95.4135 -0.0268212 -0.0240819 0.99935 0.791095 0.0273172 0.0152792 0.0273172
hip 95.4135 -0.00128299 0.0546698 0.998504 0.564686 -0.0128274 -0.0114561 -0.0128274
lHand 95.4135 0.312918 -0.255144 0.914868 0.202706 0.450495 -0.810406 0.450495
rHand 95.4135 -0.368761 -0.222112 0.902597 -0.0777142 0.407513 -0.902229 0.407513
lFoot 95.4135 0.760423 0.417132 0.497753 -0.982262 -0.0176293 -0.0554842 -0.0176293
rFoot 95.4135 -0.824116 -0.00777848 0.566368 -0.992181 0.0284471 0.00953486 0.0284471
head 95.4248 -0.0268575 -0.0240309 0.99935 0.790982 0.0273366 0.0153175 0.0273366
hip 95.4248 -0.00162244 0.0552085 0.998474 0.564771 -0.0127488 -0.0113091 -0.0127488
lHand 95.4248 0.312853 -0.255191 0.914877 0.202814 0.450228 -0.810424 0.450228
rHand 95.4248 -0.368579 -0.222449 0.902589 -0.0787341 0.405131 -0.903187 0.405131
