tag time posX posY posZ rotX rotY rotZ rotW
head 1439.03 0.0872365 0.122167 0.988668 0.691251 0.0131417 -0.015512 0.0131417
hip 1439.03 0.150047 0.205399 0.967108 0.507772 -0.0133686 -0.0131332 -0.0133686
lHand 1439.03 0.367606 0.117449 0.922535 0.0410512 0.397101 -0.916632 0.397101
rHand 1439.03 -0.0280833 0.151849 0.988005 -0.0291945 -0.308766 0.948 -0.308766
lFoot 1439.03 0.685608 0.698816 0.203954 -0.984096 -0.0393811 -0.036868 -0.0393811
rFoot 1439.03 0.0547747 0.958115 0.281097 -0.984693 0.0398625 0.0521088 0.0398625
head 1439.05 0.0872402 0.122163 0.988668 0.691292 0.0131776 -0.0158363 0.0131776
hip 1439.05 0.149824 0.205791 0.967059 0.508105 -0.0133278 -0.0131792 -0.0133278
lHand 1439.05 0.367646 0.117294 0.922539 0.0414599 0.396839 -0.916727 0.396839
rHand 1439.05 -0.0282384 0.151801 0.988008 -0.0296406 -0.307818 0.948205 -0.307818
lFoot 1439.05 0.685579 0.698837 0.203982 -0.984108 -0.0392773 -0.0369104 -0.0392773
rFoot 1439.05 0.0547166 0.95807 0.281261 -0.984719 0.0395335 0.0519895 0.0395335
head 1439.06 0.0872327 0.122147 0.988671 0.69138 0.0132372 -0.016048 0.0132372
hip 1439.06 0.150121 0.205583 0.967057 0.508218 -0.0131627 -0.0127597 -0.0131627
lHand 1439.06 0.367663 0.117137 0.922552 0.0424322 0.396741 -0.916712 0.396741
rHand 1439.06 -0.0281052 0.151528 0.988053 -0.0291976 -0.307701 0.948161 -0.307701
lFoot 1439.06 0.685639 0.69876 0.204043 -0.984104 -0.0396733 -0.0368997 -0.0396733
rFoot 1439.06 0.0545389 0.957987 0.281578 -0.984737 0.0389622 0.0522656 0.0389622
head 1439.07 0.0872268 0.122109 0.988676 0.691502 0.0132918 -0.0162494 0.0132918
hip 1439.07 0.149964 0.205587 0.967081 0.508037 -0.012919 -0.0130829 -0.012919
lHand 1439.07 0.367646 0.117076 0.922567 0.0428505 0.396506 -0.916785 0.396506
rHand 1439.07 -0.0282268 0.151432 0.988065 -0.028605 -0.307979 0.947989 -0.307979
lFoot 1439.07 0.685519 0.698829 0.204211 -0.984117 -0.0399567 -0.0367416 -0.0399567
rFoot 1439.07 0.0542487 0.957966 0.281706 -0.984743 0.0387987 0.0523938 0.0387987
