tag time posX posY posZ rotX rotY rotZ rotW
head 1521.01 0.0937497 0.0218324 0.995356 0.651924 -0.0155352 0.008232 -0.0155352
hip 1521.01 0.169698 -0.0136081 0.985402 0.485634 -0.0117846 -0.0199187 -0.0117846
lHand 1521.01 0.408672 -0.0971454 0.907497 0.128123 0.403518 -0.899854 0.403518
rHand 1521.01 -0.0471444 -0.101591 0.993709 -0.0264857 -0.334167 0.939481 -0.334167
lFoot 1521.01 0.937255 0.240741 0.252185 0.981308 0.0339976 0.0543381 0.0339976
rFoot 1521.01 -0.140073 0.551467 0.822353 -0.979769 0.0810992 0.070799 0.0810992
head 1521.02 0.0936643 0.0217753 0.995366 0.652038 -0.0152312 0.00808532 -0.0152312
hip 1521.02 0.169545 -0.0136171 0.985428 0.485616 -0.0117193 -0.0200138 -0.0117193
lHand 1521.02 0.408552 -0.0972353 0.907541 0.128297 0.403773 -0.899801 0.403773
rHand 1521.02 -0.0473273 -0.101553 0.993704 -0.025903 -0.332352 0.940212 -0.332352
lFoot 1521.02 0.937259 0.240949 0.25197 0.981304 0.0338056 0.0544924 0.0338056
rFoot 1521.02 -0.140532 0.552254 0.821746 -0.979762 0.0812224 0.070787 0.0812224
head 1521.03 0.0936352 0.0216661 0.995371 0.652165 -0.014994 0.0080108 -0.014994
hip 1521.03 0.169564 -0.0137738 0.985423 0.485573 -0.0117548 -0.0198579 -0.0117548
lHand 1521.03 0.408616 -0.0971912 0.907517 0.128652 0.403787 -0.899767 0.403787
rHand 1521.03 -0.04738 -0.101618 0.993695 -0.024565 -0.330425 0.940925 -0.330425
lFoot 1521.03 0.937288 0.240765 0.25204 0.981299 0.0340914 0.0545231 0.0340914
rFoot 1521.03 -0.140948 0.552945 0.821209 -0.979738 0.0813303 0.0707473 0.0813303
head 1521.04 0.0936541 0.0215791 0.995371 0.652365 -0.0148323 0.00813567 -0.0148323
hip 1521.04 0.169543 -0.0137674 0.985427 0.485508 -0.0117391 -0.0194871 -0.0117391
lHand 1521.04 0.408531 -0.0972845 0.907545 0.128744 0.40386 -0.899718 0.40386
rHand 1521.04 -0.0473742 -0.10187 0.993669 -0.0229791 -0.329048 0.941374 -0.329048
lFoot 1521.04 0.937233 0.240931 0.252083 0.981272 0.0340959 0.054643 0.0340959
rFoot 1521.04 -0.140176 0.553217 0.821159 -0.979726 0.0813182 0.0707066 0.0813182
head 1521.06 0.093606 0.0215221 0.995377 0.652574 -0.0146143 0.0082301 -0.0146143
hip 1521.06 0.169524 -0.0139338 0.985428 0.48554 -0.0117623 -0.0193614 -0.0117623
lHand 1521.06 0.408456 -0.0972531 0.907582 0.128635 0.403738 -0.899734 0.403738
rHand 1521.06 -0.0472409 -0.102216 0.99364 -0.0235693 -0.327441 0.941772 -0.327441
lFoot 1521.06 0.937271 0.241412 0.251484 0.98129 0.0339129 0.0546625 0.0339129
rFoot 1521.06 -0.140392 0.55465 0.820155 -0.97975 0.080979 0.07059 0.080979
head 1521.07 0.0935599 0.0213678 0.995384 0.652872 -0.0143462 0.00823733 -0.0143462
hip 1521.07 0.169535 -0.0140264 0.985424 0.485514 -0.0118611 -0.0192877 -0.0118611
lHand 1521.07 0.408399 -0.0973841 0.907594 0.128481 0.403595 -0.899793 0.403595
rHand 1521.07 -0.0474475 -0.10274 0.993576 -0.0247978 -0.326299 0.942066 -0.326299
lFoot 1521.07 0.937205 0.241546 0.2516 0.9813 0.033947 0.0546237 0.033947
rFoot 1521.07 -0.140472 0.554951 0.819938 -0.979788 0.0804039 0.0705758 0.0804039
head 1521.08 0.0935487 0.0212777 0.995387 0.653169 -0.0140292 0.00819792 -0.0140292
hip 1521.08 0.169449 -0.0139388 0.98544 0.485686 -0.0118722 -0.0193333 -0.0118722
lHand 1521.08 0.408289 -0.0974534 0.907636 0.127794 0.403032 -0.900134 0.403032
rHand 1521.08 -0.0471176 -0.103145 0.99355 -0.0272738 -0.326132 0.942048 -0.326132
lFoot 1521.08 0.937197 0.241621 0.251556 0.9813 0.0340075 0.0546898 0.0340075
rFoot 1521.08 -0.140677 0.554784 0.820015 -0.97981 0.0802945 0.0706414 0.0802945
head 1521.09 0.0935371 0.0211478 0.995391 0.65344 -0.0138687 0.0082153 -0.0138687
hip 1521.09 0.169013 -0.013497 0.985521 0.485614 -0.0120014 -0.0194424 -0.0120014
lHand 1521.09 0.408212 -0.0975847 0.907657 0.127544 0.402795 -0.900291 0.402795
rHand 1521.09 -0.04676 -0.103468 0.993533 -0.0299131 -0.326363 0.941928 -0.326363
lFoot 1521.09 0.937164 0.241099 0.252181 0.981285 0.0341742 0.0547291 0.0341742
rFoot 1521.09 -0.140001 0.553342 0.821104 -0.979733 0.0808833 0.0705955 0.0808833
head 1521.1 0.0935083 0.0210621 0.995396 0.653706 -0.0136264 0.00814143 -0.0136264
hip 1521.1 0.169189 -0.0142421 0.985481 0.4855 -0.0120188 -0.0194414 -0.0120188
lHand 1521.1 0.408169 -0.0975729 0.907677 0.127563 0.402664 -0.900376 0.402664
rHand 1521.1 -0.0466287 -0.10312 0.993575 -0.031014 -0.327083 0.941789 -0.327083
lFoot 1521.1 0.937195 0.241012 0.252148 0.981275 0.0343025 0.0547921 0.0343025
rFoot 1521.1 -0.13917 0.553651 0.821037 -0.979719 0.0810609 0.0704098 0.0810609
head 1521.11 0.0935811 0.0209516 0.995391 0.653996 -0.0135065 0.00815498 -0.0135065
hip 1521.11 0.169186 -0.0142659 0.985481 0.485356 -0.0119251 -0.0191444 -0.0119251
lHand 1521.11 0.408088 -0.0976244 0.907708 0.127686 0.402575 -0.90045 0.402575
rHand 1521.11 -0.0465722 -0.102986 0.993592 -0.0316693 -0.327508 0.941762 -0.327508
lFoot 1521.11 0.937164 0.241155 0.252128 0.981269 0.0339939 0.0549482 0.0339939
rFoot 1521.11 -0.137986 0.553614 0.821262 -0.979751 0.0807908 0.0704246 0.0807908
head 1521.12 0.0935526 0.0209171 0.995395 0.654341 -0.0133098 0.00794296 -0.0133098
hip 1521.12 0.169146 -0.0140428 0.985491 0.485453 -0.0118953 -0.0190923 -0.0118953
lHand 1521.12 0.408034 -0.097508 0.907745 0.128056 0.403047 -0.900205 0.403047
rHand 1521.12 -0.0464896 -0.102422 0.993654 -0.0305073 -0.326509 0.942383 -0.326509
lFoot 1521.12 0.937157 0.241585 0.251741 0.981262 0.0341376 0.0549968 0.0341376
rFoot 1521.12 -0.138767 0.556093 0.819454 -0.97975 0.0805743 0.0705038 0.0805743
head 1521.13 0.0935342 0.0208041 0.995399 0.654747 -0.0130955 0.00772517 -0.0130955
hip 1521.13 0.169223 -0.0141733 0.985476 0.485576 -0.0119323 -0.0189511 -0.0119323
lHand 1521.13 0.408108 -0.0974235 0.907721 0.128289 0.403489 -0.89995 0.403489
rHand 1521.13 -0.0465924 -0.102171 0.993675 -0.0298444 -0.325136 0.942996 -0.325136
lFoot 1521.13 0.937216 0.241394 0.251706 0.981239 0.0344732 0.054861 0.0344732
rFoot 1521.13 -0.139029 0.556329 0.819249 -0.97973 0.0806897 0.070433 0.0806897
head 1521.14 0.0935499 0.0207366 0.995399 0.655076 -0.0129987 0.00754954 -0.0129987
hip 1521.14 0.169133 -0.0141316 0.985492 0.485677 -0.011828 -0.0188767 -0.011828
lHand 1521.14 0.408072 -0.0973576 0.907744 0.128065 0.403886 -0.899777 0.403886
rHand 1521.14 -0.0467723 -0.1019 0.993694 -0.0273648 -0.32337 0.943805 -0.32337
lFoot 1521.14 0.937199 0.241508 0.251658 0.981243 0.034243 0.0550443 0.034243
rFoot 1521.14 -0.138463 0.556877 0.818972 -0.979692 0.080811 0.07044 0.080811
head 1521.16 0.0935585 0.0206948 0.995399 0.655489 -0.0129348 0.00745431 -0.0129348
hip 1521.16 0.169021 -0.0140528 0.985512 0.485618 -0.0118548 -0.0187544 -0.0118548
lHand 1521.16 0.407994 -0.0973169 0.907783 0.127291 0.404316 -0.899679 0.404316
rHand 1521.16 -0.0471451 -0.102146 0.993652 -0.0249143 -0.322372 0.944256 -0.322372
lFoot 1521.16 0.937179 0.24119 0.252039 0.981211 0.0345921 0.0550649 0.0345921
rFoot 1521.16 -0.138202 0.555365 0.820042 -0.979691 0.0806303 0.0704429 0.0806303
head 1521.17 0.0935783 0.0205343 0.9954 0.655877 -0.012873 0.00727113 -0.012873
hip 1521.17 0.169159 -0.014419 0.985483 0.485654 -0.011802 -0.0184855 -0.011802
lHand 1521.17 0.407883 -0.0973438 0.90783 0.126881 0.404729 -0.899563 0.404729
rHand 1521.17 -0.0474911 -0.102095 0.99364 -0.023287 -0.321503 0.944623 -0.321503
lFoot 1521.17 0.937228 0.240868 0.252162 0.981219 0.0348008 0.0549454 0.0348008
rFoot 1521.17 -0.138508 0.555249 0.82007 -0.979722 0.0802083 0.0704889 0.0802083
head 1521.18 0.0935916 0.0204619 0.9954 0.656117 -0.0126973 0.00701805 -0.0126973
hip 1521.18 0.169152 -0.0144098 0.985485 0.485477 -0.0117315 -0.018238 -0.0117315
lHand 1521.18 0.407782 -0.0973997 0.907869 0.126544 0.405111 -0.899516 0.405111
rHand 1521.18 -0.0475645 -0.1027 0.993575 -0.0227633 -0.321415 0.94457 -0.321415
lFoot 1521.18 0.937188 0.241021 0.252166 0.981204 0.0343502 0.0551753 0.0343502
rFoot 1521.18 -0.138743 0.555006 0.820194 -0.979723 0.0802615 0.0704282 0.0802615
head 1521.19 0.0936012 0.0203335 0.995402 0.656373 -0.0124899 0.00683751 -0.0124899
hip 1521.19 0.169027 -0.0145772 0.985504 0.48531 -0.0118065 -0.018386 -0.0118065
lHand 1521.19 0.40769 -0.0975252 0.907897 0.126262 0.405292 -0.899538 0.405292
rHand 1521.19 -0.0474921 -0.103289 0.993517 -0.0226537 -0.321392 0.944532 -0.321392
lFoot 1521.19 0.937196 0.240729 0.252416 0.981197 0.0345072 0.0552279 0.0345072
