tag time posX posY posZ rotX rotY rotZ rotW
head 1530.52 0.0777346 0.0301932 0.996517 0.646145 -0.00210735 0.0527714 -0.00210735
hip 1530.52 0.12226 0.106031 0.986818 0.626128 0.0276168 0.0513109 0.0276168
lHand 1530.52 0.547556 -0.192954 0.814218 0.235302 0.267772 -0.887638 0.267772
rHand 1530.52 -0.176837 -0.313648 0.932927 -0.390313 0.131408 -0.782397 0.131408
lFoot 1530.52 0.906793 0.340162 0.249032 -0.972831 -0.0680437 -0.045978 -0.0680437
rFoot 1530.52 0.205893 0.650289 0.731254 -0.987863 0.0190649 0.0470522 0.0190649
head 1530.53 0.0773232 0.030229 0.996548 0.646028 -0.00221786 0.0528291 -0.00221786
hip 1530.53 0.121701 0.106244 0.986864 0.625898 0.0276783 0.0515834 0.0276783
lHand 1530.53 0.54701 -0.193378 0.814485 0.235148 0.266684 -0.888555 0.266684
rHand 1530.53 -0.177315 -0.313909 0.932749 -0.389965 0.131062 -0.782755 0.131062
lFoot 1530.53 0.906741 0.340141 0.249251 -0.972734 -0.0683913 -0.0463544 -0.0683913
rFoot 1530.53 0.206297 0.650272 0.731155 -0.987901 0.0188354 0.0467573 0.0188354
head 1530.54 0.0768424 0.0304025 0.99658 0.64591 -0.00223389 0.0528779 -0.00223389
hip 1530.54 0.12129 0.106277 0.986911 0.625633 0.0274598 0.0517145 0.0274598
lHand 1530.54 0.546378 -0.193322 0.814922 0.234043 0.266125 -0.88954 0.266125
rHand 1530.54 -0.177901 -0.313796 0.932675 -0.389603 0.130823 -0.783046 0.130823
lFoot 1530.54 0.906559 0.340334 0.249647 -0.972667 -0.0686976 -0.0466781 -0.0686976
rFoot 1530.54 0.206428 0.649963 0.731393 -0.987928 0.0183616 0.0463307 0.0183616
head 1530.55 0.0763782 0.0304702 0.996613 0.645852 -0.00226763 0.052913 -0.00226763
hip 1530.55 0.120934 0.106354 0.986947 0.625405 0.0270386 0.0515308 0.0270386
lHand 1530.55 0.545753 -0.193181 0.815374 0.231874 0.266133 -0.890602 0.266133
rHand 1530.55 -0.17832 -0.31387 0.932571 -0.389424 0.130779 -0.783153 0.130779
lFoot 1530.55 0.906618 0.339956 0.249948 -0.972616 -0.0684445 -0.0471328 -0.0684445
rFoot 1530.55 0.205618 0.650277 0.731342 -0.987976 0.0178638 0.0462027 0.0178638
head 1530.56 0.075957 0.0305814 0.996642 0.645808 -0.00235032 0.0529062 -0.00235032
hip 1530.56 0.120665 0.106198 0.986996 0.625443 0.026599 0.0514673 0.026599
lHand 1530.56 0.545222 -0.193189 0.815727 0.230214 0.265296 -0.891762 0.265296
rHand 1530.56 -0.178844 -0.313785 0.932499 -0.389227 0.130605 -0.78327 0.130605
lFoot 1530.56 0.906744 0.339464 0.25016 -0.97259 -0.0680669 -0.0478677 -0.0680669
rFoot 1530.56 0.207214 0.650577 0.730624 -0.987978 0.0182164 0.0456048 0.0182164
head 1530.58 0.0755351 0.0306447 0.996672 0.645818 -0.00238751 0.0528882 -0.00238751
hip 1530.58 0.120216 0.106343 0.987036 0.625686 0.026206 0.0515394 0.026206
lHand 1530.58 0.545011 -0.193774 0.81573 0.226227 0.262301 -0.894281 0.262301
rHand 1530.58 -0.179235 -0.314006 0.932349 -0.389199 0.130621 -0.783276 0.130621
lFoot 1530.58 0.907119 0.338729 0.249794 -0.972595 -0.0677953 -0.0481313 -0.0677953
rFoot 1530.58 0.209534 0.65073 0.729826 -0.987988 0.0184869 0.0454546 0.0184869
head 1530.59 0.0751146 0.0307131 0.996702 0.645759 -0.00246601 0.0530506 -0.00246601
hip 1530.59 0.119659 0.106455 0.987091 0.625822 0.0261636 0.0518478 0.0261636
lHand 1530.59 0.544591 -0.19423 0.815902 0.223088 0.26051 -0.895641 0.26051
rHand 1530.59 -0.179667 -0.313976 0.932276 -0.389397 0.130557 -0.783169 0.130557
lFoot 1530.59 0.907085 0.33869 0.249971 -0.972532 -0.0680782 -0.0483955 -0.0680782
rFoot 1530.59 0.211071 0.651043 0.729104 -0.988042 0.0184078 0.0449021 0.0184078
head 1530.6 0.0746785 0.0309042 0.996729 0.645591 -0.00263721 0.0532357 -0.00263721
hip 1530.6 0.119177 0.106476 0.987147 0.625781 0.0261108 0.0521513 0.0261108
lHand 1530.6 0.544177 -0.194757 0.816052 0.221922 0.259326 -0.895958 0.259326
rHand 1530.6 -0.180145 -0.313733 0.932266 -0.389497 0.13042 -0.783204 0.13042
lFoot 1530.6 0.906959 0.338894 0.250153 -0.972442 -0.0689088 -0.0484542 -0.0689088
rFoot 1530.6 0.212706 0.651413 0.728298 -0.988063 0.0185858 0.0444041 0.0185858
head 1530.61 0.0741577 0.0310801 0.996762 0.645497 -0.00269715 0.0534402 -0.00269715
hip 1530.61 0.11867 0.106552 0.9872 0.625696 0.0259664 0.0523907 0.0259664
lHand 1530.61 0.543799 -0.19575 0.816066 0.223157 0.257706 -0.895327 0.257706
rHand 1530.61 -0.180732 -0.313541 0.932217 -0.389491 0.130256 -0.783259 0.130256
lFoot 1530.61 0.906738 0.339096 0.250677 -0.972445 -0.0690684 -0.048796 -0.0690684
rFoot 1530.61 0.21157 0.651648 0.728419 -0.988098 0.0185945 0.0443152 0.0185945
