tag time posX posY posZ rotX rotY rotZ rotW
head 2010.63 -0.13452 -0.0028593 0.990907 0.672703 0.00846029 0.00423401 0.00846029
hip 2010.63 -0.229906 0.0328621 0.972658 0.558422 0.0184643 0.019678 0.0184643
lHand 2010.63 0.191624 -0.0126869 0.981386 0.298716 0.275321 -0.863514 0.275321
rHand 2010.63 -0.582227 0.0380481 0.812136 0.313263 -0.35704 0.851612 -0.35704
lFoot 2010.63 -0.448752 0.596563 0.665383 -0.980075 -0.0536067 -0.0720407 -0.0536067
rFoot 2010.63 -0.977499 0.0967198 0.187457 -0.982202 -0.0425025 0.0741563 -0.0425025
head 2010.64 -0.134513 -0.00279891 0.990908 0.672782 0.00845898 0.00429204 0.00845898
hip 2010.64 -0.229945 0.0331183 0.97264 0.558511 0.0184411 0.0197721 0.0184411
lHand 2010.64 0.191452 -0.0128412 0.981418 0.298737 0.275256 -0.863532 0.275256
rHand 2010.64 -0.58287 0.0374578 0.811702 0.315873 -0.356686 0.850837 -0.356686
lFoot 2010.64 -0.448849 0.596245 0.665602 -0.980089 -0.0536496 -0.0720688 -0.0536496
rFoot 2010.64 -0.977502 0.0966457 0.187483 -0.982221 -0.0424717 0.0740456 -0.0424717
head 2010.65 -0.134567 -0.00267359 0.990901 0.672861 0.00847097 0.00434547 0.00847097
hip 2010.65 -0.229941 0.0330868 0.972642 0.558475 0.0184489 0.0197961 0.0184489
lHand 2010.65 0.191389 -0.0130268 0.981428 0.298677 0.275144 -0.863607 0.275144
rHand 2010.65 -0.583267 0.0370156 0.811437 0.318288 -0.356363 0.850202 -0.356363
lFoot 2010.65 -0.449313 0.59604 0.665472 -0.980091 -0.0537722 -0.0721095 -0.0537722
rFoot 2010.65 -0.977483 0.0967074 0.187549 -0.982223 -0.0424455 0.0740388 -0.0424455
head 2010.66 -0.134553 -0.00258918 0.990903 0.672929 0.00842252 0.00439009 0.00842252
hip 2010.66 -0.229919 0.0330286 0.972649 0.558364 0.0182963 0.0196943 0.0182963
lHand 2010.66 0.19121 -0.0131983 0.98146 0.298636 0.274931 -0.863791 0.274931
rHand 2010.66 -0.583657 0.0366242 0.811174 0.319992 -0.355225 0.850373 -0.355225
lFoot 2010.66 -0.449439 0.59624 0.665208 -0.980094 -0.053807 -0.0720995 -0.053807
rFoot 2010.66 -0.977488 0.09673 0.18751 -0.982229 -0.0423356 0.0740553 -0.0423356
head 2010.67 -0.134546 -0.00253352 0.990904 0.672868 0.00846435 0.00437891 0.00846435
hip 2010.67 -0.23012 0.0335831 0.972583 0.558288 0.0183549 0.0196344 0.0183549
lHand 2010.67 0.191233 -0.0133332 0.981454 0.298575 0.274783 -0.863967 0.274783
rHand 2010.67 -0.583288 0.0367756 0.811433 0.318822 -0.354192 0.851905 -0.354192
lFoot 2010.67 -0.449359 0.59616 0.665334 -0.980106 -0.0537914 -0.0720485 -0.0537914
rFoot 2010.67 -0.977516 0.0966391 0.187414 -0.982232 -0.0421256 0.0741206 -0.0421256
head 2010.68 -0.134659 -0.00240565 0.990889 0.672875 0.00848008 0.00441298 0.00848008
hip 2010.68 -0.230104 0.0335736 0.972587 0.558272 0.0182902 0.0196497 0.0182902
lHand 2010.68 0.191046 -0.01347 0.981489 0.298581 0.274491 -0.864146 0.274491
rHand 2010.68 -0.582506 0.0371239 0.811978 0.315283 -0.353733 0.853988 -0.353733
lFoot 2010.68 -0.448669 0.596482 0.665511 -0.980095 -0.0537234 -0.0721844 -0.0537234
rFoot 2010.68 -0.9775 0.0966588 0.187487 -0.982234 -0.0421711 0.0739488 -0.0421711
head 2010.69 -0.134666 -0.00241345 0.990888 0.672698 0.00849163 0.00445741 0.00849163
hip 2010.69 -0.230109 0.0338868 0.972575 0.55808 0.0182497 0.0195308 0.0182497
lHand 2010.69 0.190806 -0.013628 0.981533 0.298469 0.274332 -0.864307 0.274332
rHand 2010.69 -0.581627 0.0376956 0.812582 0.312328 -0.354468 0.85521 -0.354468
lFoot 2010.69 -0.44874 0.596211 0.665706 -0.980104 -0.0536596 -0.0720637 -0.0536596
rFoot 2010.69 -0.977487 0.0966435 0.187559 -0.982198 -0.0425313 0.0740206 -0.0425313
head 2010.7 -0.13465 -0.00244053 0.99089 0.67256 0.00849168 0.00450308 0.00849168
hip 2010.7 -0.230085 0.0336272 0.972589 0.557696 0.0182782 0.0195386 0.0182782
lHand 2010.7 0.190582 -0.0137117 0.981575 0.298228 0.274197 -0.864495 0.274197
