tag time posX posY posZ rotX rotY rotZ rotW
head 1015.53 0.148207 -0.0890893 0.984935 0.636075 -0.0258499 0.00819085 -0.0258499
hip 1015.53 0.252046 -0.141678 0.957288 0.547672 -0.00253164 -0.0150363 -0.00253164
lHand 1015.53 0.492238 -0.203997 0.846219 0.54339 0.346221 -0.464598 0.346221
rHand 1015.53 -0.00766097 -0.15079 0.988536 -0.328768 0.489091 -0.704854 0.489091
lFoot 1015.53 0.925119 -0.314482 0.212737 -0.981914 0.0864294 -0.0609998 0.0864294
rFoot 1015.53 0.730205 -0.509755 0.454918 -0.979344 0.0914411 0.0279215 0.0914411
head 1015.54 0.148071 -0.0890478 0.98496 0.635998 -0.0257702 0.00787307 -0.0257702
hip 1015.54 0.2522 -0.141467 0.957279 0.547557 -0.00273047 -0.0150055 -0.00273047
lHand 1015.54 0.492152 -0.204041 0.846259 0.545727 0.345918 -0.463322 0.345918
rHand 1015.54 -0.00763731 -0.15055 0.988573 -0.330528 0.489513 -0.704408 0.489513
lFoot 1015.54 0.925292 -0.314252 0.21232 -0.981884 0.0865841 -0.0613764 0.0865841
rFoot 1015.54 0.730405 -0.509814 0.454531 -0.979443 0.0909899 0.0280329 0.0909899
head 1015.55 0.147957 -0.0890002 0.984981 0.636076 -0.0256416 0.00763972 -0.0256416
hip 1015.55 0.252266 -0.141098 0.957316 0.547316 -0.00267987 -0.0148363 -0.00267987
lHand 1015.55 0.492124 -0.20422 0.846232 0.547996 0.345418 -0.461533 0.345418
rHand 1015.55 -0.00753366 -0.150468 0.988586 -0.332474 0.490421 -0.703213 0.490421
lFoot 1015.55 0.925298 -0.314289 0.21224 -0.981937 0.0863785 -0.0608511 0.0863785
rFoot 1015.55 0.730002 -0.510012 0.454956 -0.979475 0.090971 0.0280736 0.090971
head 1015.56 0.14782 -0.0889125 0.985009 0.636251 -0.0254982 0.00759883 -0.0254982
hip 1015.56 0.252324 -0.140812 0.957343 0.547129 -0.00268968 -0.0147734 -0.00268968
lHand 1015.56 0.491777 -0.204222 0.846433 0.550194 0.345009 -0.459356 0.345009
rHand 1015.56 -0.00768442 -0.150425 0.988591 -0.334067 0.491139 -0.702271 0.491139
lFoot 1015.56 0.925225 -0.314495 0.212251 -0.981978 0.0863042 -0.0608344 0.0863042
rFoot 1015.56 0.729768 -0.510311 0.454997 -0.979487 0.091077 0.028063 0.091077
head 1015.57 0.147694 -0.0888462 0.985034 0.636503 -0.0252827 0.00770596 -0.0252827
hip 1015.57 0.252346 -0.140489 0.957384 0.547257 -0.00280359 -0.0148573 -0.00280359
lHand 1015.57 0.491603 -0.204332 0.846507 0.552043 0.344838 -0.457687 0.344838
rHand 1015.57 -0.00784882 -0.150239 0.988619 -0.336826 0.491334 -0.700507 0.491334
lFoot 1015.57 0.92508 -0.314642 0.212668 -0.981974 0.0862257 -0.0610505 0.0862257
rFoot 1015.57 0.72999 -0.51047 0.454461 -0.979541 0.0910319 0.0279234 0.0910319
head 1015.59 0.147602 -0.0887372 0.985058 0.636776 -0.0250819 0.00798222 -0.0250819
hip 1015.59 0.252374 -0.14016 0.957425 0.547553 -0.00284127 -0.0150231 -0.00284127
lHand 1015.59 0.491529 -0.204135 0.846598 0.553249 0.345022 -0.456493 0.345022
rHand 1015.59 -0.00777564 -0.15017 0.98863 -0.338715 0.490328 -0.700396 0.490328
lFoot 1015.59 0.925091 -0.314669 0.212579 -0.982024 0.08598 -0.0609027 0.08598
rFoot 1015.59 0.729823 -0.51061 0.454573 -0.979603 0.0908647 0.0278156 0.0908647
head 1015.6 0.147475 -0.0885967 0.98509 0.6372 -0.0248663 0.0082962 -0.0248663
hip 1015.6 0.25239 -0.139472 0.957521 0.548081 -0.00279038 -0.014982 -0.00279038
lHand 1015.6 0.491229 -0.20357 0.846908 0.553605 0.345933 -0.45605 0.345933
rHand 1015.6 -0.00832635 -0.150003 0.988651 -0.339537 0.487601 -0.700787 0.487601
lFoot 1015.6 0.924991 -0.314924 0.212636 -0.982071 0.0859405 -0.0606116 0.0859405
rFoot 1015.6 0.730198 -0.510832 0.453719 -0.979655 0.090766 0.0277925 0.090766
head 1015.61 0.147411 -0.0885265 0.985106 0.637521 -0.0246051 0.00872724 -0.0246051
hip 1015.61 0.252441 -0.138815 0.957603 0.548556 -0.00281538 -0.0149287 -0.00281538
