tag time posX posY posZ rotX rotY rotZ rotW
head 2841.21 0.0335397 0.359076 0.932705 0.719454 0.0371226 0.0173004 0.0371226
hip 2841.21 0.07263 0.577663 0.813038 0.574876 -0.0244101 0.0585119 -0.0244101
lHand 2841.21 0.254184 0.62292 0.739839 0.914387 0.214623 -0.147978 0.214623
rHand 2841.21 -0.131495 0.628978 0.766222 0.765835 -0.402694 0.402392 -0.402694
lFoot 2841.21 0.253105 0.961717 0.105062 -0.986599 -0.012773 -0.041642 -0.012773
rFoot 2841.21 0.00240237 0.994611 0.103651 -0.988209 -0.0167228 0.0305831 -0.0167228
head 2841.22 0.0339106 0.359337 0.932591 0.719068 0.0358206 0.0164648 0.0358206
hip 2841.22 0.0727553 0.577603 0.813069 0.574589 -0.0242525 0.0572897 -0.0242525
lHand 2841.22 0.255215 0.622683 0.739683 0.914388 0.212739 -0.147274 0.212739
rHand 2841.22 -0.131245 0.629319 0.765984 0.767475 -0.401965 0.399646 -0.401965
lFoot 2841.22 0.252778 0.961808 0.105017 -0.986628 -0.0119434 -0.0415323 -0.0119434
rFoot 2841.22 0.00185129 0.994618 0.103594 -0.988134 -0.0165484 0.0314064 -0.0165484
head 2841.24 0.0343668 0.359697 0.932436 0.718948 0.0342625 0.0153947 0.0342625
hip 2841.24 0.0727993 0.577502 0.813137 0.574367 -0.0239942 0.055945 -0.0239942
lHand 2841.24 0.256097 0.62246 0.739566 0.914451 0.210875 -0.146509 0.210875
rHand 2841.24 -0.130763 0.629699 0.765755 0.768378 -0.401537 0.398234 -0.401537
lFoot 2841.24 0.252451 0.961893 0.105029 -0.986652 -0.0113267 -0.0414199 -0.0113267
rFoot 2841.24 0.00141599 0.994611 0.103666 -0.988147 -0.0157004 0.0313673 -0.0157004
head 2841.25 0.0347901 0.360096 0.932266 0.718926 0.0327432 0.0142992 0.0327432
hip 2841.25 0.0729307 0.577386 0.813208 0.573936 -0.0244167 0.0545907 -0.0244167
lHand 2841.25 0.257108 0.622316 0.739337 0.914378 0.209167 -0.145452 0.209167
rHand 2841.25 -0.129991 0.629961 0.765671 0.768723 -0.401926 0.397515 -0.401926
lFoot 2841.25 0.252849 0.96179 0.105007 -0.986634 -0.0125044 -0.0408665 -0.0125044
rFoot 2841.25 0.000800404 0.994592 0.103853 -0.988172 -0.0142173 0.0312531 -0.0142173
head 2841.26 0.0351524 0.360578 0.932066 0.719054 0.0313575 0.0130795 0.0313575
hip 2841.26 0.072978 0.577098 0.813407 0.573268 -0.0246171 0.0530941 -0.0246171
lHand 2841.26 0.258153 0.622119 0.739138 0.914187 0.20737 -0.144074 0.20737
rHand 2841.26 -0.129291 0.630242 0.765558 0.769283 -0.401855 0.397244 -0.401855
lFoot 2841.26 0.253415 0.961648 0.104949 -0.986633 -0.0136541 -0.0404501 -0.0136541
rFoot 2841.26 0.000322053 0.994597 0.103811 -0.988145 -0.0134193 0.0316265 -0.0134193
head 2841.27 0.0355935 0.361013 0.931881 0.719261 0.0299824 0.0118201 0.0299824
hip 2841.27 0.0729816 0.576892 0.813553 0.572805 -0.0246744 0.0516461 -0.0246744
lHand 2841.27 0.259204 0.621934 0.738925 0.913939 0.205442 -0.142428 0.205442
rHand 2841.27 -0.12827 0.630409 0.765593 0.768291 -0.402121 0.399835 -0.402121
lFoot 2841.27 0.253517 0.961612 0.105027 -0.986639 -0.0140821 -0.0399542 -0.0140821
rFoot 2841.27 -0.000116529 0.994603 0.103753 -0.988103 -0.0125893 0.0319897 -0.0125893
head 2841.28 0.0359611 0.361586 0.931645 0.719578 0.0284859 0.0107367 0.0284859
hip 2841.28 0.0731339 0.57669 0.813683 0.572323 -0.0245681 0.0504344 -0.0245681
lHand 2841.28 0.260323 0.621792 0.738652 0.913721 0.2035 -0.140834 0.2035
rHand 2841.28 -0.127249 0.630743 0.765487 0.766698 -0.402446 0.403568 -0.402446
lFoot 2841.28 0.25343 0.961654 0.104857 -0.986661 -0.0143227 -0.0395811 -0.0143227
rFoot 2841.28 -0.000585773 0.994633 0.103462 -0.988089 -0.0118915 0.0321526 -0.0118915
head 2841.29 0.0364286 0.362101 0.931427 0.719853 0.0270262 0.00958467 0.0270262
hip 2841.29 0.0731622 0.576673 0.813692 0.571871 -0.0243341 0.0492962 -0.0243341
lHand 2841.29 0.261534 0.621681 0.738317 0.913593 0.201379 -0.139586 0.201379
rHand 2841.29 -0.125987 0.631016 0.765471 0.764779 -0.403306 0.407269 -0.403306
lFoot 2841.29 0.2534 0.961677 0.104721 -0.986635 -0.014132 -0.0395929 -0.014132
rFoot 2841.29 -0.000959424 0.994625 0.103536 -0.988072 -0.0112071 0.0323355 -0.0112071
head 2841.3 0.0368294 0.362532 0.931243 0.72003 0.0257008 0.00832627 0.0257008
hip 2841.3 0.0732398 0.576478 0.813824 0.571374 -0.0242157 0.0480427 -0.0242157
lHand 2841.3 0.262644 0.621592 0.737998 0.913345 0.199588 -0.138206 0.199588
rHand 2841.3 -0.124984 0.631243 0.765448 0.763015 -0.404166 0.410386 -0.404166
lFoot 2841.3 0.253108 0.961762 0.104641 -0.986644 -0.013338 -0.0396217 -0.013338
rFoot 2841.3 -0.00120414 0.994632 0.103464 -0.988026 -0.0111578 0.0326701 -0.0111578
head 2841.31 0.0373147 0.362849 0.9311 0.720161 0.0242877 0.00705105 0.0242877
hip 2841.31 0.0733368 0.576361 0.813898 0.571013 -0.0239252 0.0471129 -0.0239252
lHand 2841.31 0.263629 0.621608 0.737634 0.912926 0.198271 -0.137382 0.198271
rHand 2841.31 -0.12369 0.63122 0.765678 0.760686 -0.405466 0.413641 -0.405466
lFoot 2841.31 0.253057 0.961749 0.104885 -0.986627 -0.01303 -0.0391616 -0.01303
rFoot 2841.31 -0.00120786 0.994588 0.103889 -0.987961 -0.0109224 0.0333239 -0.0109224
head 2841.32 0.0377414 0.363255 0.930925 0.720075 0.0227585 0.00580106 0.0227585
hip 2841.32 0.0735608 0.575846 0.814242 0.570344 -0.0240695 0.0457283 -0.0240695
lHand 2841.32 0.264505 0.621619 0.73731 0.912496 0.197164 -0.136543 0.197164
rHand 2841.32 -0.122544 0.631506 0.765626 0.758463 -0.406733 0.416445 -0.406733
lFoot 2841.32 0.253013 0.961764 0.104859 -0.986608 -0.0130435 -0.0388381 -0.0130435
