tag time posX posY posZ rotX rotY rotZ rotW
head 3658.29 0.0487014 -0.132912 0.989931 0.700893 0.0291677 0.0581051 0.0291677
hip 3658.29 0.124066 -0.189974 0.973919 0.528545 -0.00997423 0.0144719 -0.00997423
lHand 3658.29 0.538549 -0.345028 0.768714 0.412856 0.300905 -0.748079 0.300905
rHand 3658.29 -0.262261 -0.491623 0.830377 0.62114 -0.377046 0.526612 -0.377046
lFoot 3658.29 0.779736 -0.577529 0.241807 -0.984655 -0.0269637 -0.058888 -0.0269637
rFoot 3658.29 -0.101475 -0.983111 0.152302 -0.930528 0.178063 0.0920275 0.178063
head 3658.3 0.0486821 -0.132953 0.989926 0.701208 0.0283669 0.0581799 0.0283669
hip 3658.3 0.124471 -0.190271 0.973809 0.528425 -0.0102698 0.0138752 -0.0102698
lHand 3658.3 0.538774 -0.345025 0.768558 0.413084 0.300654 -0.747729 0.300654
rHand 3658.3 -0.261472 -0.492165 0.830305 0.62394 -0.375253 0.523697 -0.375253
lFoot 3658.3 0.779718 -0.577663 0.241548 -0.98466 -0.026885 -0.0588416 -0.026885
rFoot 3658.3 -0.101666 -0.983107 0.152202 -0.930479 0.17843 0.0922516 0.17843
head 3658.31 0.0486625 -0.133046 0.989915 0.701514 0.0275761 0.058314 0.0275761
hip 3658.31 0.124738 -0.190333 0.973763 0.52848 -0.0104588 0.0133944 -0.0104588
lHand 3658.31 0.538965 -0.345119 0.768381 0.413635 0.300685 -0.746858 0.300685
rHand 3658.31 -0.26091 -0.49333 0.82979 0.624905 -0.373462 0.521412 -0.373462
lFoot 3658.31 0.779638 -0.57763 0.241887 -0.984645 -0.0267251 -0.0587488 -0.0267251
rFoot 3658.31 -0.102133 -0.983045 0.152289 -0.930335 0.179143 0.0927045 0.179143
head 3658.32 0.0487003 -0.133082 0.989908 0.701823 0.0267118 0.0584655 0.0267118
hip 3658.32 0.125046 -0.190465 0.973697 0.528353 -0.0108564 0.0126366 -0.0108564
lHand 3658.32 0.539202 -0.345119 0.768215 0.414113 0.300608 -0.746208 0.300608
rHand 3658.32 -0.260775 -0.494277 0.829269 0.625003 -0.371316 0.520028 -0.371316
lFoot 3658.32 0.779749 -0.577489 0.241864 -0.984615 -0.0268956 -0.0587346 -0.0268956
rFoot 3658.32 -0.102575 -0.982986 0.152369 -0.930188 0.17998 0.0929816 0.17998
head 3658.33 0.0487297 -0.133157 0.989896 0.70215 0.0259642 0.0585479 0.0259642
hip 3658.33 0.125403 -0.190922 0.973562 0.528245 -0.011313 0.0118135 -0.011313
lHand 3658.33 0.539353 -0.345257 0.768047 0.414926 0.300761 -0.745189 0.300761
rHand 3658.33 -0.260031 -0.495056 0.829038 0.626291 -0.369352 0.51812 -0.369352
lFoot 3658.33 0.779613 -0.577653 0.241912 -0.984601 -0.0270659 -0.0586699 -0.0270659
rFoot 3658.33 -0.102759 -0.982967 0.152368 -0.930119 0.180352 0.0932367 0.180352
head 3658.35 0.0487828 -0.133165 0.989893 0.702493 0.0250725 0.0586995 0.0250725
hip 3658.35 0.125753 -0.191034 0.973495 0.528083 -0.0118034 0.0110678 -0.0118034
lHand 3658.35 0.539552 -0.345166 0.767948 0.415616 0.301216 -0.744319 0.301216
rHand 3658.35 -0.258918 -0.496168 0.828721 0.628555 -0.367335 0.515085 -0.367335
lFoot 3658.35 0.779578 -0.577666 0.24199 -0.984586 -0.0271655 -0.0585399 -0.0271655
rFoot 3658.35 -0.103009 -0.982923 0.152485 -0.929988 0.180733 0.0935022 0.180733
head 3658.36 0.0488484 -0.133176 0.989888 0.702853 0.024404 0.0587573 0.024404
hip 3658.36 0.126077 -0.191114 0.973437 0.527999 -0.0121606 0.0103119 -0.0121606
lHand 3658.36 0.539825 -0.34487 0.767889 0.416011 0.301889 -0.743694 0.301889
rHand 3658.36 -0.258033 -0.496758 0.828644 0.630173 -0.365818 0.513251 -0.365818
lFoot 3658.36 0.779598 -0.57761 0.24206 -0.984558 -0.0272331 -0.0584778 -0.0272331
rFoot 3658.36 -0.103174 -0.982901 0.152517 -0.929891 0.181175 0.0938077 0.181175
head 3658.37 0.0489279 -0.133154 0.989887 0.70309 0.0236877 0.0586611 0.0236877
hip 3658.37 0.12651 -0.191538 0.973298 0.527967 -0.0124558 0.0094033 -0.0124558
