tag time posX posY posZ rotX rotY rotZ rotW
head 1530.98 0.0690712 -0.054215 0.996137 0.658879 -0.0113057 0.00230165 -0.0113057
hip 1530.98 0.121213 -0.102386 0.987332 0.491808 -0.0164835 -0.0250749 -0.0164835
lHand 1530.98 0.342842 -0.215689 0.914296 0.0827993 0.401907 -0.911644 0.401907
rHand 1530.98 -0.0774495 -0.173521 0.98178 -0.0386894 -0.344563 0.937667 -0.344563
lFoot 1530.98 0.949989 -0.0536319 0.307645 0.981868 0.00288297 0.0580322 0.00288297
rFoot 1530.98 -0.538767 -0.350122 0.766254 -0.981287 0.0601833 0.066897 0.0601833
head 1531 0.0689494 -0.0540728 0.996154 0.658227 -0.011175 0.00234201 -0.011175
hip 1531 0.121372 -0.10257 0.987293 0.491593 -0.0164188 -0.0247733 -0.0164188
lHand 1531 0.343082 -0.215479 0.914256 0.082781 0.401798 -0.911706 0.401798
rHand 1531 -0.0773354 -0.173558 0.981783 -0.0385914 -0.343996 0.937905 -0.343996
lFoot 1531 0.949993 -0.0535924 0.307638 0.981874 0.00335206 0.0580949 0.00335206
rFoot 1531 -0.53886 -0.349459 0.766491 -0.98129 0.059753 0.0670381 0.059753
head 1531.01 0.0689424 -0.0540741 0.996154 0.657667 -0.0109274 0.00239948 -0.0109274
hip 1531.01 0.1213 -0.102402 0.98732 0.491362 -0.0162448 -0.0246596 -0.0162448
lHand 1531.01 0.34306 -0.215324 0.914301 0.0824 0.401527 -0.911871 0.401527
rHand 1531.01 -0.0772218 -0.173488 0.981804 -0.0380522 -0.343943 0.937969 -0.343943
lFoot 1531.01 0.950002 -0.0536888 0.307594 0.981851 0.00396156 0.058095 0.00396156
rFoot 1531.01 -0.539659 -0.349612 0.765859 -0.981315 0.0594933 0.0672371 0.0594933
head 1531.02 0.0688349 -0.0540332 0.996164 0.657173 -0.0107862 0.00250444 -0.0107862
hip 1531.02 0.121289 -0.102214 0.98734 0.4912 -0.0160616 -0.0244065 -0.0160616
lHand 1531.02 0.342915 -0.215306 0.914359 0.0820461 0.401425 -0.911965 0.401425
rHand 1531.02 -0.0769814 -0.173396 0.981839 -0.0377937 -0.344262 0.937872 -0.344262
lFoot 1531.02 0.950017 -0.0537443 0.307537 0.981866 0.00381537 0.0581221 0.00381537
rFoot 1531.02 -0.539069 -0.350044 0.766077 -0.981324 0.0596536 0.0670548 0.0596536
head 1531.03 0.0687053 -0.0538644 0.996182 0.656855 -0.0105813 0.00260378 -0.0105813
hip 1531.03 0.121254 -0.102463 0.987319 0.491291 -0.0161156 -0.0246993 -0.0161156
lHand 1531.03 0.342932 -0.215201 0.914377 0.081816 0.401349 -0.91203 0.401349
rHand 1531.03 -0.0766301 -0.173638 0.981824 -0.0391477 -0.344457 0.937725 -0.344457
lFoot 1531.03 0.950008 -0.0537698 0.307561 0.9819 0.00348163 0.0580467 0.00348163
rFoot 1531.03 -0.537961 -0.349177 0.767251 -0.981335 0.0597398 0.0668161 0.0597398
head 1531.04 0.0685573 -0.0537406 0.996199 0.656471 -0.0104008 0.00275974 -0.0104008
hip 1531.04 0.12118 -0.102202 0.987355 0.491422 -0.0161174 -0.0246937 -0.0161174
lHand 1531.04 0.34277 -0.214938 0.9145 0.0815138 0.401074 -0.912191 0.401074
rHand 1531.04 -0.0765003 -0.173614 0.981838 -0.0403535 -0.344619 0.937611 -0.344619
lFoot 1531.04 0.949971 -0.0537905 0.30767 0.981894 0.00337327 0.0581479 0.00337327
rFoot 1531.04 -0.538356 -0.348839 0.767127 -0.981366 0.059438 0.0670229 0.059438
head 1531.05 0.0684847 -0.0536462 0.996209 0.656135 -0.0103645 0.00298678 -0.0103645
hip 1531.05 0.121224 -0.102192 0.987351 0.491481 -0.0160752 -0.0243357 -0.0160752
lHand 1531.05 0.342552 -0.21491 0.914588 0.0815224 0.401325 -0.912084 0.401325
rHand 1531.05 -0.0764051 -0.17367 0.981836 -0.0427435 -0.34393 0.937745 -0.34393
lFoot 1531.05 0.950037 -0.0538162 0.307464 0.981916 0.00348186 0.0581879 0.00348186
rFoot 1531.05 -0.540923 -0.347963 0.765718 -0.981344 0.0594944 0.0672098 0.0594944
head 1531.06 0.0684172 -0.0535676 0.996218 0.655669 -0.0104347 0.0032319 -0.0104347
hip 1531.06 0.121298 -0.10216 0.987345 0.491453 -0.0159238 -0.024039 -0.0159238
lHand 1531.06 0.342621 -0.214683 0.914616 0.081702 0.401332 -0.912067 0.401332
rHand 1531.06 -0.0762134 -0.173792 0.981829 -0.0444328 -0.342484 0.938193 -0.342484
lFoot 1531.06 0.950023 -0.0537818 0.307513 0.981929 0.00365981 0.058025 0.00365981
rFoot 1531.06 -0.540155 -0.348227 0.76614 -0.981339 0.0596121 0.0669779 0.0596121
head 1531.08 0.0683704 -0.0535429 0.996222 0.655058 -0.0106331 0.00359435 -0.0106331
hip 1531.08 0.121254 -0.101917 0.987375 0.491522 -0.016083 -0.0240244 -0.016083
lHand 1531.08 0.342677 -0.214476 0.914643 0.0821071 0.401052 -0.912149 0.401052
rHand 1531.08 -0.0761165 -0.173634 0.981864 -0.0447432 -0.341156 0.938684 -0.341156
lFoot 1531.08 0.950057 -0.0540006 0.307368 0.981946 0.00341527 0.0579959 0.00341527
rFoot 1531.08 -0.540029 -0.348647 0.766037 -0.981352 0.0595889 0.0669002 0.0595889
head 1531.09 0.0684348 -0.0535602 0.996217 0.65447 -0.0107068 0.00388949 -0.0107068
hip 1531.09 0.12126 -0.101608 0.987407 0.491725 -0.0161945 -0.0239087 -0.0161945
lHand 1531.09 0.342792 -0.214244 0.914655 0.0824268 0.400801 -0.912224 0.400801
rHand 1531.09 -0.0758792 -0.173405 0.981923 -0.044636 -0.340468 0.938959 -0.340468
lFoot 1531.09 0.950059 -0.0539549 0.307372 0.981964 0.0031139 0.0579491 0.0031139
rFoot 1531.09 -0.540207 -0.349373 0.765581 -0.981369 0.0594445 0.0669968 0.0594445
head 1531.1 0.0683476 -0.0535913 0.996221 0.65384 -0.0106837 0.00402824 -0.0106837
hip 1531.1 0.121304 -0.101336 0.987429 0.491833 -0.0163076 -0.0237218 -0.0163076
lHand 1531.1 0.342711 -0.214179 0.9147 0.0825573 0.400453 -0.91236 0.400453
rHand 1531.1 -0.0759417 -0.173436 0.981913 -0.0443643 -0.340922 0.93883 -0.340922
lFoot 1531.1 0.950036 -0.0542554 0.307387 0.981961 0.00309657 0.0579717 0.00309657
rFoot 1531.1 -0.53977 -0.350694 0.765286 -0.981396 0.0593098 0.0667632 0.0593098
head 1531.11 0.068247 -0.0535477 0.99623 0.653498 -0.0103846 0.00403682 -0.0103846
hip 1531.11 0.121302 -0.101109 0.987453 0.491638 -0.0164034 -0.0236392 -0.0164034
lHand 1531.11 0.342716 -0.214125 0.914711 0.0822288 0.400124 -0.912536 0.400124
rHand 1531.11 -0.0758235 -0.173168 0.981969 -0.0447032 -0.341422 0.938653 -0.341422
lFoot 1531.11 0.95007 -0.0541219 0.307307 0.981965 0.00284129 0.0580014 0.00284129
rFoot 1531.11 -0.539491 -0.351271 0.765217 -0.981432 0.0591634 0.0667866 0.0591634
head 1531.12 0.0680899 -0.0534158 0.996248 0.653207 -0.0101326 0.00404005 -0.0101326
hip 1531.12 0.121316 -0.100901 0.987472 0.491313 -0.0163197 -0.0234333 -0.0163197
lHand 1531.12 0.34267 -0.213932 0.914773 0.0819314 0.399832 -0.9127 0.399832
rHand 1531.12 -0.075833 -0.172747 0.982043 -0.0452578 -0.341675 0.938549 -0.341675
lFoot 1531.12 0.950138 -0.0541115 0.307098 0.981988 0.00306292 0.0578993 0.00306292
rFoot 1531.12 -0.541169 -0.351015 0.764149 -0.981452 0.0592637 0.0669667 0.0592637
head 1531.13 0.0679368 -0.0532777 0.996266 0.653033 -0.00983456 0.0040154 -0.00983456
hip 1531.13 0.121397 -0.101041 0.987448 0.490803 -0.0160398 -0.023126 -0.0160398
lHand 1531.13 0.342607 -0.213841 0.914818 0.0816089 0.399776 -0.912772 0.399776
rHand 1531.13 -0.0759209 -0.172148 0.982141 -0.04542 -0.341589 0.938585 -0.341589
lFoot 1531.13 0.950158 -0.054219 0.307018 0.982008 0.00336404 0.0578247 0.00336404
rFoot 1531.13 -0.540434 -0.350852 0.764744 -0.981458 0.0595385 0.0666902 0.0595385
head 1531.14 0.0678547 -0.0531147 0.99628 0.652956 -0.00965268 0.00404365 -0.00965268
hip 1531.14 0.121374 -0.100775 0.987478 0.490802 -0.015944 -0.0230343 -0.015944
lHand 1531.14 0.342557 -0.213612 0.914891 0.0815003 0.399912 -0.912738 0.399912
rHand 1531.14 -0.0759409 -0.171811 0.982199 -0.045161 -0.341333 0.938697 -0.341333
lFoot 1531.14 0.950162 -0.0543398 0.306984 0.982038 0.00297335 0.057907 0.00297335
rFoot 1531.14 -0.541292 -0.349988 0.764533 -0.981452 0.0597741 0.0668027 0.0597741
head 1531.15 0.0677768 -0.0529719 0.996293 0.652834 -0.00971087 0.00413041 -0.00971087
hip 1531.15 0.121358 -0.100424 0.987516 0.49107 -0.0159793 -0.0229774 -0.0159793
lHand 1531.15 0.342487 -0.213408 0.914964 0.0813566 0.400139 -0.912667 0.400139
rHand 1531.15 -0.075835 -0.171542 0.982254 -0.0449271 -0.341082 0.938801 -0.341082
lFoot 1531.15 0.950153 -0.0544202 0.306997 0.982064 0.00277649 0.0579084 0.00277649
rFoot 1531.15 -0.54073 -0.350953 0.764489 -0.98147 0.0597033 0.066822 0.0597033
head 1531.16 0.0676843 -0.0528439 0.996306 0.652662 -0.009753 0.00443769 -0.009753
hip 1531.16 0.121439 -0.100315 0.987517 0.491425 -0.0159936 -0.0228492 -0.0159936
lHand 1531.16 0.342485 -0.213117 0.915033 0.0816421 0.400316 -0.912571 0.400316
rHand 1531.16 -0.0757882 -0.171412 0.98228 -0.0450682 -0.341076 0.938794 -0.341076
lFoot 1531.16 0.950158 -0.0545007 0.30697 0.982101 0.00307359 0.0577897 0.00307359
rFoot 1531.16 -0.540876 -0.351251 0.764249 -0.981525 0.059148 0.0668702 0.059148
head 1531.18 0.0677095 -0.0527995 0.996307 0.652398 -0.00993829 0.00481261 -0.00993829
hip 1531.18 0.121471 -0.0999455 0.98755 0.491693 -0.0159851 -0.0225326 -0.0159851
lHand 1531.18 0.342593 -0.212937 0.915034 0.0816775 0.400393 -0.912537 0.400393
rHand 1531.18 -0.0756414 -0.171356 0.982301 -0.0459534 -0.341114 0.938728 -0.341114
