tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.129858 1.65603 -0.00368142 -0.0571644 -0.713027 -0.0498094 0.697025 1
hip -0.0531707 1.15723 -0.014361 0.454316 0.513438 0.489561 0.538803 1
lHand -0.0402756 1.38372 -0.771271 0.154711 -0.0334011 -0.607506 0.778386 1
lForeArm -0.0501034 1.38791 -0.410964 -0.707822 -0.350945 -0.61273 0.0196774 1
rHand -0.0114625 1.42841 0.769493 -0.733505 -0.656377 0.150845 0.0915729 1
rForeArm -0.0688257 1.43595 0.443306 -0.583699 0.298439 -0.651807 0.381283 1
lFoot 0.0107801 0.237501 -0.146628 -0.0358953 -0.0334722 -0.734144 0.677218 1
rFoot 0.00756979 0.233041 0.166207 0.808378 0.586588 0.0479045 0.0120448 1
lKnee 0.101748 0.604356 -0.0819756 0.21088 -0.738476 -0.267958 0.581706 1
rKnee 0.104186 0.617703 0.126199 -0.380526 -0.714712 0.244517 0.533477 1
head 0.130022 1.65599 -0.00364244 -0.0574447 -0.713065 -0.0498714 0.696958 1
hip -0.0531075 1.15719 -0.0143661 0.454322 0.513716 0.489565 0.53853 1
lHand -0.039963 1.38392 -0.771279 0.155623 -0.0327651 -0.606671 0.778883 1
lForeArm -0.0500205 1.38783 -0.410973 -0.707498 -0.351324 -0.612868 0.0202701 1
rHand -0.0114181 1.42865 0.769448 -0.733677 -0.656343 0.151004 0.0901653 1
rForeArm -0.0688758 1.436 0.443323 -0.583669 0.299149 -0.651967 0.380497 1
lFoot 0.0107787 0.237503 -0.146647 -0.0360184 -0.0334884 -0.734155 0.677198 1
rFoot 0.00755358 0.233036 0.1662 0.808384 0.586569 0.0480121 0.012125 1
lKnee 0.101739 0.604334 -0.0819337 0.210727 -0.738592 -0.268087 0.581554 1
rKnee 0.104129 0.617651 0.126284 -0.380675 -0.71485 0.244307 0.533283 1
head 0.130102 1.65592 -0.00362301 -0.0575581 -0.713184 -0.0499992 0.696819 1
hip -0.0530603 1.15729 -0.0144452 0.453952 0.510131 0.489885 0.541948 1
lHand -0.0396886 1.38404 -0.771189 0.156138 -0.0325527 -0.605547 0.779663 1
lForeArm -0.0500171 1.38785 -0.410831 -0.707038 -0.3518 -0.613102 0.0209895 1
rHand -0.0115311 1.42912 0.76972 -0.731002 -0.659814 0.150232 0.0878192 1
rForeArm -0.0689723 1.43603 0.443361 -0.583765 0.299488 -0.652132 0.379801 1
lFoot 0.0109015 0.237504 -0.146438 -0.0359621 -0.033445 -0.734233 0.677119 1
rFoot 0.00755835 0.233009 0.166233 0.808357 0.586597 0.0480929 0.0122351 1
lKnee 0.101983 0.604462 -0.0819004 0.210676 -0.738768 -0.268119 0.581335 1
rKnee 0.103986 0.617596 0.126447 -0.380854 -0.715034 0.244093 0.533005 1
head 0.130169 1.65589 -0.00359869 -0.0576672 -0.713266 -0.0501767 0.696713 1
hip -0.0530066 1.15725 -0.0144113 0.454217 0.51046 0.489719 0.541565 1
lHand -0.0394335 1.38414 -0.771194 0.156336 -0.0327271 -0.604852 0.780155 1
lForeArm -0.0499167 1.38788 -0.410819 -0.706802 -0.352 -0.613237 0.0216173 1
rHand -0.011513 1.4293 0.769766 -0.729774 -0.661336 0.149879 0.0871764 1
rForeArm -0.0690496 1.43617 0.443391 -0.584062 0.299216 -0.652119 0.379581 1
lFoot 0.0109048 0.237504 -0.146404 -0.0359071 -0.0334424 -0.73427 0.677082 1
rFoot 0.00755382 0.232984 0.166259 0.808343 0.586619 0.0480782 0.0121673 1
lKnee 0.101995 0.604463 -0.0818573 0.21089 -0.738835 -0.267937 0.581256 1
rKnee 0.103922 0.617541 0.126541 -0.380919 -0.715124 0.244094 0.532837 1
head 0.13026 1.65586 -0.00358009 -0.0577147 -0.713356 -0.050279 0.696609 1
hip -0.0529656 1.1572 -0.0143924 0.454366 0.510721 0.489668 0.54124 1
lHand -0.0391037 1.38412 -0.771223 0.156097 -0.0336914 -0.60483 0.780179 1
lForeArm -0.0496476 1.38785 -0.410918 -0.706877 -0.351808 -0.613263 0.0215562 1
rHand -0.0111296 1.4293 0.769745 -0.729108 -0.661815 0.150228 0.0885091 1
rForeArm -0.0689597 1.43621 0.443398 -0.584014 0.298983 -0.652377 0.379396 1
lFoot 0.0109642 0.237416 -0.146497 -0.0360184 -0.0334341 -0.734334 0.677007 1
rFoot 0.00754929 0.232969 0.166269 0.808338 0.586611 0.0482616 0.0121722 1
lKnee 0.101863 0.604187 -0.0817738 0.210881 -0.738877 -0.267914 0.581216 1
rKnee 0.104038 0.617529 0.126539 -0.381068 -0.715028 0.244096 0.53286 1
head 0.130305 1.65582 -0.00358045 -0.0577058 -0.713399 -0.0504292 0.696555 1
hip -0.0529344 1.15714 -0.0143857 0.454135 0.511041 0.489757 0.541052 1
lHand -0.0389223 1.38405 -0.77126 0.155622 -0.0348232 -0.605655 0.779584 1
lForeArm -0.0495274 1.38794 -0.410932 -0.706979 -0.351511 -0.613326 0.0212772 1
rHand -0.010927 1.42936 0.769182 -0.72888 -0.661561 0.152369 0.0886234 1
rForeArm -0.0689216 1.4362 0.443333 -0.583765 0.298594 -0.652427 0.38 1
lFoot 0.0109725 0.237412 -0.146494 -0.0359695 -0.0334533 -0.734357 0.676984 1
rFoot 0.00755072 0.232959 0.166266 0.808359 0.586584 0.0482165 0.0122272 1
lKnee 0.101859 0.604162 -0.0817475 0.210806 -0.738891 -0.267992 0.58119 1
rKnee 0.103994 0.617475 0.126604 -0.381018 -0.715034 0.244094 0.532888 1
head 0.130394 1.65578 -0.0035708 -0.0577733 -0.713412 -0.050572 0.696526 1
hip -0.0581996 1.16017 -0.00904751 0.453348 0.511178 0.490937 0.540511 1
lHand -0.0386963 1.38397 -0.771267 0.155432 -0.0354227 -0.607045 0.778513 1
lForeArm -0.0492663 1.38794 -0.411281 -0.70723 -0.350838 -0.613447 0.0205142 1
rHand -0.0108604 1.42989 0.769039 -0.729848 -0.660424 0.154144 0.0860338 1
rForeArm -0.0689049 1.43612 0.443316 -0.583501 0.298634 -0.652482 0.380279 1
lFoot 0.011013 0.237564 -0.146555 -0.0360014 -0.0334109 -0.734336 0.677007 1
rFoot 0.00754762 0.232949 0.166273 0.808364 0.586574 0.0482572 0.0122558 1
lKnee 0.101796 0.604099 -0.081778 0.210688 -0.738945 -0.267973 0.581173 1
rKnee 0.103959 0.617377 0.126648 -0.380975 -0.714927 0.244138 0.533042 1
head 0.130506 1.65577 -0.00356305 -0.0578384 -0.713421 -0.0506831 0.696503 1
hip -0.0582669 1.1602 -0.00890684 0.452916 0.511206 0.491329 0.540492 1
lHand -0.0385585 1.38397 -0.771256 0.155291 -0.0354534 -0.608099 0.777717 1
lForeArm -0.0492029 1.38802 -0.41131 -0.707284 -0.350222 -0.613758 0.0198594 1
rHand -0.0109739 1.43041 0.768957 -0.729346 -0.661122 0.154907 0.0835241 1
rForeArm -0.0688345 1.43612 0.443247 -0.583585 0.29861 -0.65222 0.380618 1
lFoot 0.0110111 0.237579 -0.146551 -0.0361237 -0.0334125 -0.73437 0.676963 1
rFoot 0.0075531 0.232946 0.166282 0.808371 0.58655 0.0484313 0.0122399 1
lKnee 0.101789 0.604081 -0.0817584 0.210687 -0.738936 -0.267972 0.581184 1
rKnee 0.103993 0.617371 0.126672 -0.380969 -0.714942 0.244162 0.533016 1
head 0.130591 1.65572 -0.00355422 -0.0580459 -0.713487 -0.0507587 0.696412 1
hip -0.0583224 1.16025 -0.00871921 0.45309 0.510795 0.491404 0.540667 1
lHand -0.0384679 1.38407 -0.771212 0.15568 -0.0349232 -0.6085 0.77735 1
lForeArm -0.0488403 1.38794 -0.411484 -0.7072 -0.34989 -0.614068 0.019129 1
rHand -0.0112226 1.43083 0.769122 -0.730075 -0.660715 0.154707 0.0806959 1
rForeArm -0.0688121 1.43618 0.443208 -0.583181 0.299306 -0.652462 0.380275 1
lFoot 0.0109904 0.23754 -0.146558 -0.0362863 -0.0332787 -0.734352 0.676981 1
rFoot 0.00756311 0.232915 0.16632 0.808425 0.586469 0.0484983 0.0122618 1
lKnee 0.101633 0.603912 -0.0816591 0.210647 -0.738985 -0.268024 0.581113 1
rKnee 0.104013 0.617343 0.126702 -0.381084 -0.714993 0.244021 0.532929 1
head 0.130658 1.65567 -0.00350428 -0.05825 -0.713471 -0.0507606 0.696412 1
hip -0.0583789 1.16029 -0.00856721 0.453178 0.51072 0.491414 0.540654 1
lHand -0.0383224 1.38428 -0.771156 0.156513 -0.0339959 -0.607643 0.777893 1
lForeArm -0.0486059 1.38794 -0.411533 -0.707183 -0.350167 -0.61393 0.0191213 1
rHand -0.0111003 1.43097 0.769252 -0.730411 -0.660427 0.154549 0.0803161 1
rForeArm -0.0689185 1.43621 0.443288 -0.583179 0.299615 -0.652565 0.379857 1
lFoot 0.0110471 0.237492 -0.146543 -0.0363356 -0.0333046 -0.734429 0.676893 1
rFoot 0.00755548 0.232933 0.166483 0.808467 0.586399 0.0486428 0.0122885 1
lKnee 0.10156 0.603736 -0.0814652 0.210559 -0.73904 -0.268064 0.581057 1
rKnee 0.103934 0.617234 0.126891 -0.381231 -0.715033 0.243902 0.532825 1
head 0.130735 1.65566 -0.00347281 -0.0583996 -0.713536 -0.0508749 0.696324 1
hip -0.0584431 1.16032 -0.00842237 0.453147 0.510684 0.491517 0.540621 1
lHand -0.038146 1.38449 -0.771126 0.157291 -0.0334123 -0.606767 0.778445 1
lForeArm -0.0484481 1.3879 -0.411468 -0.707161 -0.350704 -0.613634 0.0196026 1
rHand -0.0109932 1.43069 0.769332 -0.73067 -0.660148 0.153631 0.0819949 1
rForeArm -0.0689774 1.43633 0.443367 -0.583371 0.299835 -0.652712 0.379137 1
lFoot 0.0110478 0.23748 -0.146543 -0.0364244 -0.0333455 -0.734439 0.676876 1
rFoot 0.00756335 0.232914 0.166518 0.808505 0.586353 0.0485867 0.0122643 1
lKnee 0.101541 0.603713 -0.0814359 0.210575 -0.739068 -0.268153 0.580974 1
rKnee 0.103866 0.617163 0.12695 -0.381164 -0.714915 0.243966 0.533003 1
head 0.130839 1.65563 -0.0034399 -0.0583398 -0.713573 -0.0509832 0.696284 1
hip -0.058507 1.16035 -0.00827813 0.453115 0.510649 0.49162 0.540587 1
lHand -0.0380938 1.3847 -0.771136 0.157651 -0.032829 -0.605591 0.779312 1
lForeArm -0.0485826 1.38794 -0.411165 -0.706965 -0.35109 -0.613621 0.0201451 1
rHand -0.0108359 1.43051 0.769321 -0.730721 -0.660018 0.153199 0.0833863 1
rForeArm -0.0689797 1.43632 0.443332 -0.58367 0.299759 -0.652761 0.378651 1
lFoot 0.0110531 0.23741 -0.146555 -0.0364138 -0.0333645 -0.734488 0.676822 1
rFoot 0.00756454 0.232886 0.166514 0.808537 0.586295 0.0487298 0.0123502 1
lKnee 0.10171 0.603755 -0.0814016 0.210578 -0.739067 -0.268169 0.580966 1
rKnee 0.103583 0.616938 0.127161 -0.381092 -0.714918 0.244032 0.533019 1
head 0.130868 1.65565 -0.0033865 -0.0581999 -0.713688 -0.0511087 0.696168 1
hip -0.0586309 1.16033 -0.00831747 0.453196 0.510491 0.491159 0.541088 1
lHand -0.0380507 1.3847 -0.771172 0.157411 -0.032769 -0.605252 0.779627 1
lForeArm -0.0484514 1.38791 -0.411251 -0.706772 -0.351332 -0.613683 0.0208045 1
rHand -0.0106072 1.43031 0.769285 -0.730667 -0.659882 0.153286 0.084763 1
rForeArm -0.0690298 1.43631 0.443343 -0.583911 0.29946 -0.652667 0.378677 1
lFoot 0.0110478 0.237389 -0.146536 -0.0366166 -0.0332388 -0.734549 0.676751 1
rFoot 0.0075984 0.23286 0.166412 0.808356 0.586531 0.0488434 0.0124894 1
lKnee 0.101693 0.603709 -0.0813713 0.210618 -0.738869 -0.268202 0.581189 1
rKnee 0.103487 0.616865 0.12725 -0.381156 -0.714838 0.243967 0.53311 1
head 0.131086 1.65568 -0.00334537 -0.0579507 -0.71382 -0.051233 0.696044 1
hip -0.0587635 1.16039 -0.00802767 0.452206 0.510537 0.491825 0.541267 1
lHand -0.0378203 1.3844 -0.771269 0.156019 -0.0335775 -0.606117 0.7792 1
lForeArm -0.0483193 1.38786 -0.411314 -0.706722 -0.350693 -0.614105 0.0208195 1
rHand -0.0106077 1.43052 0.769384 -0.730785 -0.659806 0.154189 0.0826773 1
rForeArm -0.0690925 1.43616 0.443359 -0.583997 0.298961 -0.652588 0.379076 1
lFoot 0.010968 0.237453 -0.146479 -0.0368094 -0.0330952 -0.734537 0.676761 1
rFoot 0.00765991 0.23311 0.166522 0.808393 0.586471 0.0489338 0.0125477 1
lKnee 0.101647 0.603611 -0.0813459 0.21023 -0.738964 -0.268403 0.581116 1
rKnee 0.103002 0.616489 0.127639 -0.381374 -0.715088 0.243743 0.532721 1
head 0.13121 1.65568 -0.00331283 -0.0577925 -0.713757 -0.0513039 0.696117 1
hip -0.0589094 1.16045 -0.0077312 0.45235 0.510984 0.491949 0.540611 1
lHand -0.0376792 1.38423 -0.771319 0.155486 -0.0341232 -0.606515 0.778973 1
lForeArm -0.0482774 1.38783 -0.411233 -0.70663 -0.350495 -0.614329 0.0206694 1
rHand -0.0105934 1.43065 0.76947 -0.729986 -0.660755 0.154462 0.0816378 1
rForeArm -0.0689597 1.43597 0.443306 -0.584137 0.298857 -0.652422 0.379229 1
lFoot 0.010972 0.237459 -0.14656 -0.0370237 -0.0330425 -0.734571 0.676715 1
rFoot 0.00764823 0.23317 0.166337 0.80839 0.586455 0.0491592 0.0126353 1
lKnee 0.101571 0.603537 -0.0813978 0.210212 -0.73909 -0.268502 0.580916 1
rKnee 0.103109 0.616564 0.127395 -0.381592 -0.715095 0.243724 0.532565 1
