tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.140741 1.63501 -0.00386763 -0.072192 -0.695395 -0.0388282 0.713938 1
hip -0.0513864 1.13595 0.00370908 0.535524 0.418321 0.617322 0.396403 1
lHand 0.0188079 1.38499 -0.771516 0.152287 -0.0727494 -0.675053 0.718205 1
lForeArm 0.00953913 1.46204 -0.448578 0.121078 -0.629771 0.765208 0.0564304 1
rHand 0.00632906 1.40933 0.780441 -0.71887 -0.677427 0.116144 0.104062 1
rForeArm -0.0159106 1.47703 0.446088 0.340348 0.650205 -0.451956 0.507083 1
lFoot -0.00405717 0.210451 -0.134238 -0.101757 -0.0243695 0.741438 0.662813 1
rFoot 0.00875664 0.226229 0.170678 0.212514 -0.959266 -0.0945438 0.160335 1
lKnee 0.0796638 0.584929 -0.0849812 0.415652 -0.533059 -0.560269 0.478728 1
rKnee 0.0744777 0.597222 0.11274 -0.0884919 -0.650256 -0.0159553 0.754375 1
head 0.140825 1.63502 -0.0038197 -0.0724954 -0.6954 -0.0387638 0.713906 1
hip -0.051101 1.13589 0.00364399 0.535809 0.418509 0.617131 0.396116 1
lHand 0.0190473 1.38485 -0.771458 0.152367 -0.0730947 -0.67536 0.717865 1
lForeArm 0.00969148 1.46193 -0.448497 0.120865 -0.62996 0.765092 0.0563518 1
rHand 0.00661945 1.40993 0.780587 -0.71915 -0.676974 0.118122 0.102838 1
rForeArm -0.0155427 1.47715 0.446104 0.340909 0.650117 -0.451971 0.506805 1
lFoot -0.00401592 0.210372 -0.134303 -0.101737 -0.0244908 0.741392 0.662864 1
rFoot 0.0087707 0.226228 0.170697 0.212464 -0.95929 -0.0945572 0.160253 1
lKnee 0.0798016 0.584965 -0.084978 0.415697 -0.533051 -0.560307 0.478653 1
rKnee 0.074563 0.597215 0.112781 -0.0884842 -0.650494 -0.0159134 0.754172 1
head 0.14096 1.63501 -0.00379372 -0.0726861 -0.695381 -0.0386742 0.713909 1
hip -0.0509458 1.13587 0.00369263 0.535994 0.418742 0.616985 0.395848 1
lHand 0.0193543 1.38484 -0.771391 0.152777 -0.0730581 -0.675644 0.717515 1
lForeArm 0.00988817 1.4618 -0.448496 0.12073 -0.629891 0.765166 0.0564203 1
rHand 0.00699258 1.41043 0.780632 -0.719313 -0.676601 0.119855 0.102155 1
rForeArm -0.0153775 1.47714 0.446102 0.34156 0.649858 -0.452673 0.506072 1
lFoot -0.00400591 0.210368 -0.134315 -0.101633 -0.0243122 0.741403 0.662873 1
rFoot 0.00879407 0.226228 0.170712 0.212348 -0.959318 -0.094647 0.160188 1
lKnee 0.0797853 0.584891 -0.0848914 0.415726 -0.533097 -0.56031 0.478574 1
rKnee 0.0746584 0.597217 0.11283 -0.0883367 -0.65062 -0.0159226 0.75408 1
head 0.141067 1.63498 -0.00379205 -0.0727125 -0.695407 -0.0387089 0.713879 1
hip -0.0506217 1.13575 0.00354886 0.536145 0.419073 0.616883 0.395451 1
lHand 0.0196438 1.38483 -0.77133 0.153468 -0.0725394 -0.675894 0.717184 1
lForeArm 0.0100689 1.46171 -0.448423 0.120647 -0.629764 0.765265 0.0566615 1
rHand 0.00760627 1.411 0.780661 -0.719394 -0.676037 0.122114 0.102632 1
rForeArm -0.0152202 1.47723 0.446141 0.34199 0.649663 -0.453061 0.505684 1
lFoot -0.00395155 0.210424 -0.134341 -0.101655 -0.0241943 0.741355 0.662928 1
rFoot 0.00881147 0.226198 0.170755 0.21231 -0.959313 -0.0947108 0.160226 1
lKnee 0.0799096 0.584914 -0.0848759 0.415757 -0.533205 -0.560286 0.478454 1
rKnee 0.0747626 0.597197 0.112859 -0.0883578 -0.650607 -0.0158348 0.75409 1
head 0.141205 1.63497 -0.00380218 -0.0727261 -0.695439 -0.0387349 0.713845 1
hip -0.0504751 1.13572 0.00356078 0.536039 0.419371 0.616908 0.39524 1
lHand 0.0198426 1.38478 -0.77124 0.153924 -0.0719382 -0.675833 0.717204 1
lForeArm 0.0104175 1.46168 -0.448524 0.120492 -0.629375 0.765579 0.0570829 1
rHand 0.00836372 1.41121 0.780128 -0.72032 -0.674458 0.124409 0.103772 1
rForeArm -0.0152059 1.47721 0.446146 0.34228 0.649533 -0.453461 0.505297 1
lFoot -0.00392175 0.210432 -0.13434 -0.101534 -0.0242281 0.741301 0.663006 1
rFoot 0.0088315 0.226192 0.170759 0.212171 -0.959354 -0.0947203 0.160162 1
lKnee 0.0799923 0.58492 -0.084837 0.415706 -0.533374 -0.560266 0.478333 1
rKnee 0.0747426 0.597138 0.112952 -0.0882775 -0.650615 -0.0158713 0.754093 1
head 0.141347 1.63498 -0.0038085 -0.0728123 -0.695405 -0.0386525 0.713874 1
hip -0.050508 1.13572 0.00374484 0.535646 0.419544 0.617222 0.395099 1
lHand 0.0200136 1.38462 -0.771256 0.153447 -0.0719506 -0.675602 0.717523 1
lForeArm 0.0106974 1.4616 -0.44858 0.120114 -0.629272 0.765704 0.0573355 1
rHand 0.00915122 1.41129 0.779852 -0.72075 -0.673486 0.125727 0.105493 1
rForeArm -0.015177 1.4772 0.446162 0.341369 0.649446 -0.453877 0.505651 1
lFoot -0.00394011 0.210581 -0.134094 -0.101262 -0.0243667 0.741219 0.663133 1
rFoot 0.00887132 0.226172 0.170759 0.211945 -0.959372 -0.0948914 0.16025 1
lKnee 0.0801151 0.584941 -0.0848062 0.415732 -0.533413 -0.560297 0.478231 1
