tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.139816 1.65897 -0.0188482 -0.0636424 -0.68415 -0.0104325 0.726484 1
hip -0.0431817 1.1613 -0.0292481 0.448318 0.519492 0.464412 0.559875 1
lHand 0.0188265 1.40567 -0.77814 0.189059 -0.0125904 -0.5904 0.784555 1
lForeArm 0.00597 1.40796 -0.436508 -0.671185 -0.401843 -0.622315 0.0275085 1
rHand -0.00635743 1.40231 0.766864 -0.617627 -0.777693 0.100163 0.0608163 1
rForeArm -0.0366437 1.42013 0.410899 -0.604926 0.184665 -0.6062 0.482168 1
lFoot -0.026515 0.237562 -0.145113 -0.0588717 -0.0348194 -0.736494 0.672977 1
rFoot -0.0250795 0.230386 0.136026 -0.80635 -0.587554 -0.0664177 0.0129544 1
lKnee 0.0735178 0.58764 -0.100744 0.176631 -0.711856 -0.33694 0.590367 1
rKnee 0.0730615 0.587877 0.0853623 -0.396194 -0.608644 0.238075 0.644905 1
head 0.139824 1.65898 -0.0188802 -0.0635781 -0.68406 -0.0103407 0.726576 1
hip -0.0432184 1.16128 -0.0292227 0.44804 0.51951 0.464652 0.559882 1
lHand 0.0188658 1.40562 -0.77809 0.189422 -0.0119098 -0.591004 0.784023 1
lForeArm 0.00601339 1.40791 -0.436527 -0.671099 -0.401728 -0.622484 0.0274703 1
rHand -0.00626445 1.40247 0.766897 -0.617628 -0.777579 0.100738 0.061309 1
rForeArm -0.0366228 1.42028 0.410953 -0.604958 0.18419 -0.606264 0.482228 1
lFoot -0.0263743 0.237529 -0.145098 -0.0588594 -0.0347386 -0.736512 0.672963 1
rFoot -0.0249352 0.230408 0.135997 -0.806356 -0.587541 -0.0664767 0.0129152 1
lKnee 0.073184 0.587262 -0.100473 0.17661 -0.711797 -0.336998 0.590412 1
rKnee 0.0731056 0.587875 0.0854354 -0.396183 -0.608755 0.23808 0.644805 1
head 0.139822 1.65906 -0.0188994 -0.0634708 -0.684041 -0.0101934 0.726606 1
hip -0.0432422 1.16132 -0.0291407 0.44769 0.519531 0.464893 0.559943 1
lHand 0.018837 1.40562 -0.778155 0.189079 -0.0116332 -0.59121 0.783954 1
lForeArm 0.00596189 1.40795 -0.436398 -0.671045 -0.401581 -0.622638 0.0274505 1
rHand -0.00612783 1.40266 0.766856 -0.618151 -0.777041 0.101275 0.0619617 1
rForeArm -0.0369413 1.42054 0.411245 -0.605026 0.183997 -0.606367 0.482087 1
lFoot -0.0263786 0.237528 -0.145075 -0.0588179 -0.0347079 -0.736547 0.672929 1
