tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.114431 1.654 0.00167751 -0.101807 -0.697453 -0.0249857 0.708922 1
hip -0.0722065 1.16146 -0.0154186 0.464124 0.533781 0.455117 0.540865 1
lHand -0.0370834 1.45289 -0.763632 0.2098 -0.111365 -0.637843 0.732624 1
lForeArm -0.0766859 1.43731 -0.418828 0.689002 0.362337 0.626932 0.0307192 1
rHand 0.0528972 1.45778 0.789948 -0.697107 -0.686018 0.188835 0.0881061 1
rForeArm -0.040801 1.44823 0.441672 -0.644969 0.255696 -0.625546 0.356829 1
lFoot -0.0571103 0.236205 -0.134135 -0.0526198 -0.0457616 -0.737499 0.671739 1
rFoot -0.0619657 0.230085 0.139347 -0.813782 -0.576212 -0.075505 0.00610596 1
lKnee 0.0221784 0.56775 -0.0795653 -0.0937915 -0.73194 -0.107467 0.666272 1
rKnee 0.0483837 0.589081 0.0899131 -0.390335 -0.619114 0.232993 0.640352 1
head 0.114403 1.65395 0.00188303 -0.101734 -0.697431 -0.0250713 0.708951 1
hip -0.0722399 1.16148 -0.0153847 0.464186 0.533802 0.455102 0.540804 1
lHand -0.0366735 1.45277 -0.763579 0.20936 -0.111521 -0.638586 0.732079 1
lForeArm -0.0765204 1.43735 -0.418674 0.688693 0.362516 0.627168 0.0307343 1
rHand 0.0525353 1.4582 0.790087 -0.697395 -0.685893 0.190165 0.0838318 1
rForeArm -0.0408273 1.44816 0.44185 -0.644529 0.25688 -0.625791 0.356344 1
lFoot -0.0571382 0.236263 -0.134136 -0.052671 -0.0457673 -0.737471 0.671765 1
rFoot -0.0620041 0.230102 0.13929 -0.813786 -0.576204 -0.0755303 0.00603971 1
lKnee 0.0220513 0.56766 -0.0795448 -0.0938219 -0.73203 -0.107541 0.666156 1
rKnee 0.0484116 0.589062 0.0898533 -0.390284 -0.619101 0.233031 0.640382 1
head 0.114493 1.65394 0.00206161 -0.101654 -0.697358 -0.0252855 0.709026 1
hip -0.0721064 1.16141 -0.0155699 0.464 0.533502 0.455291 0.5411 1
lHand -0.0364497 1.45254 -0.763471 0.209111 -0.111696 -0.639237 0.731555 1
lForeArm -0.0762644 1.43737 -0.418526 0.688653 0.362672 0.627117 0.0308266 1
rHand 0.0522869 1.45879 0.790109 -0.696322 -0.687122 0.191658 0.0791563 1
rForeArm -0.0406914 1.44796 0.441859 -0.643981 0.257645 -0.626029 0.356365 1
lFoot -0.057157 0.236284 -0.134133 -0.0526127 -0.0457573 -0.737478 0.671762 1
rFoot -0.0620174 0.230137 0.139285 -0.813796 -0.576196 -0.075483 0.00599389 1
lKnee 0.0219636 0.567618 -0.0794976 -0.093831 -0.732093 -0.107502 0.666092 1
rKnee 0.0484128 0.589076 0.0898354 -0.3902 -0.619137 0.232962 0.640423 1
head 0.114532 1.65389 0.00223112 -0.101617 -0.697336 -0.0253834 0.70905 1
