tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.115774 1.66414 -0.0098747 -0.0572655 -0.698446 -0.00506996 0.71335 1
hip -0.0426669 1.15713 -0.0271609 0.478019 0.498939 0.454688 0.561976 1
lHand -0.0552204 1.40804 -0.770729 0.14024 -0.0643264 -0.630828 0.760428 1
lForeArm -0.0681994 1.40985 -0.426499 0.680477 0.421098 0.599689 0.000880262 1
rHand -0.00790119 1.39266 0.776576 -0.661558 -0.731723 0.137193 0.0900025 1
rForeArm -0.0558553 1.41507 0.423205 -0.60303 0.195103 -0.613484 0.471092 1
lFoot -0.0262403 0.236012 -0.133443 -0.057775 -0.0385812 -0.730578 0.679286 1
rFoot -0.0202382 0.22651 0.151132 -0.805667 -0.589668 -0.0511689 0.0239616 1
lKnee 0.0534728 0.595142 -0.0822853 -0.0642765 -0.709101 -0.0587113 0.699713 1
rKnee 0.0795479 0.612494 0.0932879 -0.345193 -0.616021 0.268468 0.655198 1
head 0.115788 1.66407 -0.0098424 -0.0575988 -0.698552 -0.00520984 0.713218 1
hip -0.042645 1.15707 -0.027267 0.477967 0.498932 0.454708 0.562009 1
lHand -0.0552576 1.40815 -0.770741 0.140054 -0.0643857 -0.631262 0.760097 1
lForeArm -0.0680707 1.40982 -0.426753 0.680375 0.420525 0.600206 0.00119292 1
rHand -0.00794864 1.39348 0.776736 -0.659612 -0.733439 0.138978 0.0875519 1
rForeArm -0.0560167 1.41504 0.423385 -0.603152 0.195597 -0.613484 0.47073 1
lFoot -0.0262048 0.23596 -0.13347 -0.0576784 -0.0386456 -0.730584 0.679284 1
rFoot -0.0202463 0.22656 0.151097 -0.805667 -0.589674 -0.0512096 0.0237231 1
lKnee 0.0534158 0.595135 -0.0821979 -0.0642457 -0.709065 -0.0586414 0.699758 1
rKnee 0.0794961 0.612439 0.0932987 -0.345181 -0.616045 0.268477 0.655178 1
head 0.115808 1.664 -0.00978994 -0.0579946 -0.698618 -0.00532372 0.71312 1
hip -0.0426233 1.157 -0.0273727 0.477915 0.498925 0.454729 0.562043 1
lHand -0.0551395 1.4082 -0.770763 0.140319 -0.0644335 -0.632033 0.759403 1
lForeArm -0.0681303 1.40984 -0.426726 0.680494 0.420068 0.60039 0.00143919 1
rHand -0.00776863 1.39399 0.776833 -0.657582 -0.73535 0.139642 0.085716 1
rForeArm -0.0561028 1.41489 0.423425 -0.603346 0.196091 -0.613414 0.470366 1
lFoot -0.0261884 0.235953 -0.133482 -0.0577043 -0.0386772 -0.730607 0.679255 1
rFoot -0.0202513 0.226577 0.151091 -0.805647 -0.589701 -0.0511938 0.0237768 1
lKnee 0.0533063 0.595045 -0.0821285 -0.064276 -0.709165 -0.058749 0.699644 1
rKnee 0.0794535 0.612437 0.0933256 -0.345319 -0.616145 0.268363 0.655059 1
head 0.115852 1.66394 -0.00976253 -0.0584394 -0.69866 -0.00541874 0.713042 1
hip -0.0426013 1.15694 -0.0274787 0.477864 0.498918 0.454749 0.562076 1
lHand -0.0550199 1.40816 -0.770744 0.14076 -0.0642183 -0.633076 0.75847 1
lForeArm -0.0681276 1.40988 -0.42666 0.680758 0.419896 0.60021 0.00224091 1
