tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.10384 1.65528 -0.0081861 -0.0788448 -0.698451 -0.0390849 0.710227 1
hip -0.0820079 1.15792 -0.0187428 0.450087 0.522307 0.461173 0.558513 1
lHand -0.0192137 1.40906 -0.773309 0.18491 -0.0660294 -0.570299 0.797626 1
lForeArm -0.058166 1.40736 -0.419674 -0.671873 -0.380562 -0.635385 0.00680918 1
rHand 0.0368404 1.39069 0.774807 -0.659569 -0.724684 0.16641 0.110044 1
rForeArm -0.0528715 1.41794 0.438218 -0.607637 0.286965 -0.600439 0.433475 1
lFoot -0.0606999 0.237471 -0.124132 -0.0474386 -0.0528335 -0.737273 0.671853 1
rFoot -0.0552199 0.231327 0.163204 -0.807072 -0.588038 -0.0525041 0.00949876 1
lKnee 0.0355899 0.58952 -0.072395 0.174373 -0.765243 -0.294262 0.545351 1
rKnee 0.0501435 0.610734 0.099894 -0.358213 -0.595742 0.278822 0.662595 1
head 0.103891 1.65525 -0.00821328 -0.0789195 -0.698407 -0.0391648 0.710258 1
hip -0.0819073 1.1579 -0.0187285 0.450166 0.522079 0.461065 0.558751 1
lHand -0.019141 1.4088 -0.773235 0.18488 -0.0660568 -0.570133 0.79775 1
lForeArm -0.0580614 1.40711 -0.419723 -0.671851 -0.380973 -0.635161 0.00689184 1
rHand 0.0368714 1.39096 0.774832 -0.659934 -0.724224 0.16733 0.109489 1
rForeArm -0.0528939 1.41805 0.438234 -0.607352 0.287513 -0.600732 0.433105 1
lFoot -0.0607061 0.237457 -0.124134 -0.0474874 -0.0527491 -0.737287 0.671841 1
rFoot -0.055234 0.231458 0.163329 -0.807082 -0.588025 -0.0524732 0.00959398 1
lKnee 0.0356774 0.589554 -0.0723956 0.17439 -0.765292 -0.294216 0.545301 1
rKnee 0.0501435 0.610729 0.09993 -0.358212 -0.595687 0.278823 0.662646 1
head 0.1039 1.65523 -0.00821972 -0.0790356 -0.698473 -0.039165 0.71018 1
hip -0.0818307 1.15786 -0.0187769 0.450146 0.522064 0.46102 0.558818 1
lHand -0.0192223 1.40851 -0.773173 0.184339 -0.0662161 -0.569854 0.798061 1
lForeArm -0.0580826 1.407 -0.419618 -0.671922 -0.381266 -0.634908 0.00700869 1
rHand 0.036952 1.3912 0.774831 -0.660334 -0.723741 0.168127 0.109046 1
rForeArm -0.0528719 1.41815 0.438256 -0.607317 0.287853 -0.600866 0.432743 1
lFoot -0.0606585 0.237465 -0.124078 -0.0474701 -0.0526466 -0.737319 0.671815 1
