tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.099406 1.66387 -0.00552702 -0.0484557 -0.696079 -0.0038708 0.716318 1
hip -0.0751691 1.15684 -0.0208671 0.444999 0.523529 0.464782 0.558455 1
lHand -0.00102401 1.39354 -0.769987 0.185564 -0.114596 -0.617325 0.755873 1
lForeArm -0.0543544 1.40114 -0.419023 0.662791 0.406797 0.628563 0.0115416 1
rHand -0.0162432 1.39615 0.772433 -0.689872 -0.702984 0.136905 0.105583 1
rForeArm -0.0809407 1.41877 0.425505 -0.6006 0.217327 -0.622149 0.452746 1
lFoot -0.0637798 0.232343 -0.122999 -0.0395706 -0.0673547 -0.737233 0.671108 1
rFoot -0.0742431 0.230783 0.148882 -0.813037 -0.577597 -0.0730662 0.00370056 1
lKnee 0.0190339 0.578947 -0.0733042 -0.0913496 -0.722717 -0.0771802 0.680719 1
rKnee 0.0404825 0.604962 0.095215 -0.365398 -0.612513 0.266892 0.648137 1
head 0.0995154 1.66387 -0.00559521 -0.0486291 -0.696033 -0.00374758 0.716351 1
hip -0.0751634 1.15685 -0.0208142 0.445078 0.523526 0.464746 0.558423 1
lHand -0.000931263 1.39329 -0.769935 0.184928 -0.115115 -0.617681 0.755659 1
lForeArm -0.054353 1.40109 -0.418941 0.662599 0.406743 0.628805 0.0113029 1
rHand -0.016134 1.39649 0.772454 -0.690958 -0.701643 0.138782 0.10495 1
rForeArm -0.0810094 1.41876 0.42561 -0.600213 0.217586 -0.622405 0.452783 1
lFoot -0.063849 0.232433 -0.122962 -0.0395755 -0.0673691 -0.737188 0.671154 1
rFoot -0.0742331 0.230769 0.148866 -0.813038 -0.577579 -0.0731987 0.00371262 1
lKnee 0.018892 0.578794 -0.0732228 -0.0912846 -0.722783 -0.077217 0.680654 1
rKnee 0.0404408 0.605008 0.0953302 -0.365325 -0.612456 0.266904 0.648227 1
head 0.0995531 1.66384 -0.00556469 -0.0486711 -0.695956 -0.00382043 0.716423 1
hip -0.0751173 1.15673 -0.020978 0.445233 0.523476 0.464313 0.558708 1
lHand -0.000840664 1.39317 -0.769902 0.184765 -0.115395 -0.618089 0.755323 1
lForeArm -0.0539019 1.40083 -0.419408 0.662667 0.406919 0.628618 0.0113696 1
rHand -0.0157776 1.39697 0.771961 -0.692349 -0.699823 0.141814 0.103871 1
rForeArm -0.0809603 1.41876 0.425637 -0.599871 0.218042 -0.622774 0.452509 1
lFoot -0.0638404 0.232458 -0.12295 -0.0396152 -0.0673091 -0.737213 0.671132 1
rFoot -0.074307 0.230711 0.148938 -0.812991 -0.577648 -0.0731773 0.00378615 1
lKnee 0.0188084 0.578715 -0.0731335 -0.0912275 -0.722781 -0.0771903 0.680666 1
rKnee 0.0404186 0.605033 0.0953698 -0.365333 -0.612434 0.26677 0.648298 1
head 0.0996177 1.66381 -0.00559521 -0.0487531 -0.695944 -0.00388905 0.716429 1
hip -0.0751963 1.15677 -0.0206597 0.445187 0.523447 0.464437 0.558668 1
lHand -0.000703812 1.39288 -0.769845 0.184907 -0.1157 -0.618689 0.75475 1
lForeArm -0.053915 1.40084 -0.4193 0.66287 0.407025 0.628331 0.0116159 1
rHand -0.0137196 1.39729 0.770606 -0.691344 -0.698477 0.149442 0.108814 1
rForeArm -0.0810087 1.41876 0.425712 -0.600122 0.217954 -0.622603 0.452454 1
lFoot -0.0637848 0.23243 -0.122849 -0.0395351 -0.0672489 -0.737251 0.6711 1
rFoot -0.0743136 0.230698 0.148911 -0.812998 -0.57763 -0.0732369 0.00380578 1
lKnee 0.0187085 0.5786 -0.0730604 -0.0912816 -0.722597 -0.0773258 0.68084 1
rKnee 0.0403376 0.605074 0.0954356 -0.365329 -0.612459 0.266748 0.648286 1
head 0.0996556 1.66377 -0.00557756 -0.0489076 -0.695848 -0.00391102 0.716512 1
hip -0.0749764 1.15676 -0.0209136 0.444906 0.523334 0.464629 0.558838 1
lHand -0.000616074 1.39275 -0.769706 0.185392 -0.116015 -0.618918 0.754394 1
lForeArm -0.0537164 1.4008 -0.419389 0.663066 0.406956 0.628157 0.0122183 1
rHand -0.0148439 1.39798 0.771239 -0.692705 -0.698221 0.148577 0.102822 1
rForeArm -0.0809157 1.41882 0.425708 -0.600565 0.218193 -0.622514 0.451873 1
lFoot -0.0637522 0.232422 -0.122844 -0.0393871 -0.067287 -0.737229 0.67113 1
rFoot -0.0742476 0.230769 0.14888 -0.813021 -0.5776 -0.073209 0.00390243 1
lKnee 0.0190592 0.57879 -0.0732954 -0.0912813 -0.722581 -0.077363 0.680852 1
rKnee 0.0403047 0.605104 0.0954814 -0.365328 -0.612465 0.266708 0.648297 1
head 0.0997453 1.66375 -0.00561142 -0.0490229 -0.695769 -0.00389288 0.71658 1
hip -0.074966 1.15677 -0.0208668 0.444793 0.523288 0.464745 0.558874 1
lHand -0.000562668 1.39251 -0.769656 0.185412 -0.116698 -0.618679 0.75448 1
lForeArm -0.0536494 1.40079 -0.419401 0.663424 0.406755 0.627898 0.0127431 1
rHand -0.0139022 1.39817 0.770773 -0.691595 -0.699204 0.149018 0.102978 1
rForeArm -0.0808222 1.41887 0.425681 -0.600395 0.218228 -0.622635 0.451916 1
lFoot -0.0637417 0.232395 -0.122803 -0.0394784 -0.0672784 -0.737245 0.671107 1
rFoot -0.0742397 0.230746 0.14889 -0.813021 -0.577592 -0.0732766 0.00379794 1
lKnee 0.018996 0.578712 -0.073205 -0.0913031 -0.722672 -0.0773748 0.680751 1
rKnee 0.0402985 0.605048 0.095515 -0.365214 -0.612565 0.266671 0.648282 1
head 0.0997591 1.66376 -0.00562108 -0.049207 -0.695705 -0.00386117 0.71663 1
hip -0.0750127 1.15682 -0.0206063 0.444801 0.523286 0.464858 0.558776 1
lHand -0.000481129 1.39243 -0.769623 0.185362 -0.117209 -0.61853 0.754536 1
lForeArm -0.0536599 1.4008 -0.41934 0.663635 0.40679 0.627646 0.0130971 1
rHand -0.0135531 1.39842 0.770613 -0.691301 -0.699277 0.150006 0.10302 1
rForeArm -0.0807834 1.41896 0.42569 -0.60018 0.218175 -0.622954 0.451788 1
lFoot -0.0637369 0.232403 -0.122778 -0.0394648 -0.0672664 -0.737275 0.671076 1
rFoot -0.0742409 0.230758 0.148881 -0.813002 -0.577598 -0.0734417 0.00385441 1
lKnee 0.0189266 0.578647 -0.0731261 -0.0912779 -0.722731 -0.0773566 0.680694 1
rKnee 0.0402794 0.605054 0.0955586 -0.365184 -0.612574 0.266732 0.648265 1
head 0.0998116 1.66384 -0.00559044 -0.0493922 -0.695557 -0.00377235 0.716761 1
hip -0.0751214 1.15689 -0.0203202 0.44498 0.523585 0.464751 0.558442 1
lHand -0.000453472 1.39216 -0.769626 0.184204 -0.117677 -0.618273 0.754957 1
lForeArm -0.0535312 1.40061 -0.419401 0.663372 0.406502 0.62811 0.0130818 1
rHand -0.0137966 1.39804 0.770811 -0.691421 -0.69922 0.148279 0.10508 1
rForeArm -0.0806546 1.41885 0.425758 -0.600303 0.21831 -0.622814 0.451752 1
lFoot -0.0638111 0.232557 -0.122871 -0.0394045 -0.0672586 -0.737233 0.671127 1
rFoot -0.074254 0.230758 0.148903 -0.812979 -0.577641 -0.0733599 0.00384279 1
lKnee 0.0189707 0.578709 -0.0731518 -0.0913223 -0.722649 -0.0775694 0.680751 1
rKnee 0.0402217 0.605048 0.0955967 -0.365345 -0.612611 0.266531 0.648221 1
head 0.100075 1.66381 -0.00554585 -0.0496528 -0.695374 -0.00360469 0.716922 1
hip -0.0750976 1.15693 -0.0200546 0.445546 0.523917 0.464222 0.55812 1
lHand -0.000537872 1.39189 -0.769434 0.183687 -0.115871 -0.617842 0.755714 1
lForeArm -0.0536499 1.40033 -0.418533 0.66244 0.408083 0.628104 0.0112378 1
rHand -0.0138006 1.3974 0.770946 -0.69355 -0.697288 0.145677 0.107498 1
rForeArm -0.0802677 1.41887 0.425839 -0.601145 0.218496 -0.622399 0.451114 1
lFoot -0.0637815 0.232571 -0.122695 -0.0393021 -0.0671698 -0.737265 0.671107 1
rFoot -0.0743394 0.230683 0.148951 -0.812873 -0.577774 -0.0734871 0.0038292 1
lKnee 0.0187814 0.578439 -0.072932 -0.0912206 -0.722664 -0.0774112 0.680767 1
rKnee 0.0402358 0.605029 0.0958161 -0.365364 -0.612659 0.266516 0.648172 1
head 0.100082 1.66376 -0.00548124 -0.0497353 -0.695349 -0.00357043 0.716941 1
hip -0.0750818 1.15694 -0.0200262 0.445627 0.523613 0.464052 0.558482 1
lHand -0.000547409 1.39187 -0.769426 0.183955 -0.114931 -0.617184 0.75633 1
lForeArm -0.0534682 1.40029 -0.41849 0.662333 0.408843 0.62773 0.0108447 1
rHand -0.0136909 1.39732 0.770962 -0.693518 -0.69733 0.145691 0.107416 1
rForeArm -0.0800781 1.4189 0.425752 -0.601133 0.218676 -0.622351 0.451109 1
lFoot -0.0638211 0.232552 -0.122693 -0.0392735 -0.0671779 -0.737239 0.671136 1
rFoot -0.0742571 0.230704 0.148941 -0.812908 -0.577718 -0.0735301 0.00392148 1
lKnee 0.0187035 0.578352 -0.0728431 -0.0911542 -0.722776 -0.0774393 0.680654 1
rKnee 0.0402274 0.605069 0.0958487 -0.365417 -0.612674 0.266405 0.648174 1
head 0.100138 1.66373 -0.00544906 -0.0498284 -0.695363 -0.00368745 0.71692 1
hip -0.0750623 1.15689 -0.0200515 0.445387 0.522586 0.46431 0.55942 1
lHand -0.000486374 1.39182 -0.769396 0.183627 -0.114383 -0.61609 0.757384 1
lForeArm -0.0534177 1.40028 -0.418374 0.662492 0.408954 0.627491 0.010802 1
rHand -0.0136249 1.39754 0.77103 -0.69279 -0.698038 0.146417 0.10652 1
rForeArm -0.0798893 1.41892 0.425757 -0.60105 0.218645 -0.622346 0.451241 1
lFoot -0.0638125 0.232524 -0.122757 -0.0392298 -0.0672289 -0.737219 0.671155 1
rFoot -0.0742145 0.230651 0.148915 -0.812918 -0.577692 -0.0736317 0.00385827 1
lKnee 0.0190439 0.578569 -0.0728648 -0.0912371 -0.722883 -0.0775523 0.680515 1
rKnee 0.0401704 0.604987 0.0958526 -0.365418 -0.612722 0.266264 0.648185 1
head 0.10023 1.66374 -0.00536251 -0.0498077 -0.695415 -0.00390243 0.716869 1
hip -0.0750279 1.15693 -0.0199981 0.445339 0.522267 0.4643 0.559764 1
lHand -0.000360489 1.39152 -0.769428 0.182392 -0.114962 -0.614239 0.759096 1
lForeArm -0.052949 1.4 -0.418896 0.662529 0.408133 0.627971 0.0116316 1
rHand -0.0138025 1.39763 0.771332 -0.69177 -0.699334 0.146181 0.104966 1
rForeArm -0.0795112 1.41887 0.425777 -0.600563 0.220001 -0.622933 0.450419 1
lFoot -0.0637167 0.232533 -0.122829 -0.039153 -0.0671773 -0.737276 0.671103 1
rFoot -0.074213 0.230658 0.148902 -0.812886 -0.577736 -0.0736312 0.00399862 1
lKnee 0.0194311 0.578924 -0.0728998 -0.0912359 -0.722966 -0.0777681 0.680403 1
rKnee 0.0401196 0.605042 0.0958948 -0.365357 -0.612734 0.266295 0.648196 1
head 0.100255 1.66376 -0.00533783 -0.0497721 -0.695412 -0.00393191 0.716875 1
hip -0.0750062 1.15693 -0.0199616 0.445363 0.522075 0.464271 0.559948 1
lHand -0.000159025 1.39133 -0.76952 0.18226 -0.115437 -0.614144 0.759133 1
lForeArm -0.0529218 1.39982 -0.418868 0.662499 0.40781 0.628207 0.0119236 1
rHand -0.0138876 1.39761 0.77151 -0.691823 -0.699544 0.145385 0.104323 1
rForeArm -0.0794163 1.41874 0.425857 -0.600746 0.220493 -0.622912 0.449964 1
lFoot -0.0636947 0.232519 -0.122936 -0.0391714 -0.0671493 -0.737271 0.67111 1
rFoot -0.0742288 0.230669 0.148853 -0.812892 -0.577734 -0.07358 0.00400978 1
lKnee 0.0195165 0.579024 -0.0729637 -0.091258 -0.722965 -0.0777301 0.680406 1
rKnee 0.0401406 0.605039 0.0958712 -0.365301 -0.612724 0.266291 0.648238 1
head 0.100283 1.66377 -0.00528908 -0.0497602 -0.695419 -0.00378516 0.71687 1
hip -0.0749609 1.15708 -0.0199795 0.444261 0.523612 0.465282 0.558548 1
lHand 6.03199e-05 1.39108 -0.769529 0.182595 -0.11538 -0.614028 0.759155 1
lForeArm -0.0528886 1.39962 -0.418821 0.662385 0.407707 0.628392 0.012034 1
rHand -0.0138798 1.39744 0.771682 -0.691681 -0.699894 0.144906 0.103575 1
rForeArm -0.0792704 1.41857 0.425844 -0.600872 0.220576 -0.622743 0.44999 1
lFoot -0.0637212 0.232513 -0.12295 -0.0391311 -0.06719 -0.73733 0.671044 1
rFoot -0.0742798 0.23063 0.148881 -0.812882 -0.577738 -0.0736589 0.00403571 1
lKnee 0.0194576 0.578972 -0.0728743 -0.0912366 -0.72297 -0.0776669 0.680411 1
rKnee 0.0401468 0.605056 0.0958935 -0.365266 -0.61271 0.266272 0.64828 1
head 0.1004 1.66376 -0.00525045 -0.0496324 -0.695434 -0.00366516 0.716865 1
hip -0.0749078 1.1571 -0.0199335 0.444437 0.523476 0.465158 0.558637 1
lHand 0.000386953 1.39088 -0.769486 0.183195 -0.114908 -0.613292 0.759676 1
lForeArm -0.0525978 1.39908 -0.419026 0.662244 0.407634 0.628584 0.0122512 1
rHand -0.0138309 1.39737 0.771722 -0.691217 -0.700292 0.145399 0.103294 1
rForeArm -0.0791094 1.41829 0.425863 -0.600777 0.220357 -0.622676 0.450317 1
lFoot -0.0637915 0.232613 -0.122978 -0.0391172 -0.0671582 -0.737316 0.671062 1
rFoot -0.0743415 0.230679 0.148898 -0.812867 -0.577748 -0.0737456 0.00411071 1
lKnee 0.0192163 0.578852 -0.0728682 -0.0912473 -0.72295 -0.0776594 0.680431 1
rKnee 0.0400825 0.605098 0.0959044 -0.365337 -0.612691 0.26618 0.648295 1
head 0.100503 1.66379 -0.0051651 -0.0497542 -0.695404 -0.00349769 0.716886 1
hip -0.0748675 1.1571 -0.0199101 0.444772 0.523401 0.464876 0.558677 1
lHand 0.000695705 1.39053 -0.76946 0.183786 -0.114116 -0.611538 0.761066 1
lForeArm -0.0527568 1.39892 -0.418534 0.662047 0.407825 0.628662 0.0125281 1
rHand -0.01351 1.39717 0.771676 -0.690508 -0.700827 0.146141 0.10336 1
rForeArm -0.0789502 1.41799 0.425864 -0.600615 0.220273 -0.622582 0.450703 1
lFoot -0.0637846 0.232664 -0.122972 -0.0391458 -0.0670325 -0.73733 0.671058 1
rFoot -0.0743511 0.230657 0.148949 -0.812821 -0.57781 -0.0737658 0.00412157 1
lKnee 0.0191116 0.578781 -0.0727777 -0.091339 -0.722872 -0.0777424 0.680491 1
rKnee 0.0400355 0.605078 0.0959709 -0.365342 -0.612675 0.266054 0.648359 1
head 0.100626 1.6638 -0.00512791 -0.0496041 -0.695373 -0.00335638 0.716927 1
hip -0.0748215 1.15712 -0.0199072 0.444933 0.523313 0.46473 0.558752 1
