tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.126243 1.65627 -0.00327086 -0.0735336 -0.712068 -0.0486864 0.696549 1
hip -0.0486906 1.15841 -0.0249052 0.454745 0.516267 0.457271 0.563541 1
lHand 0.00981236 1.43825 -0.777845 0.216204 -0.0624496 -0.647942 0.727686 1
lForeArm -0.0368838 1.41849 -0.422869 -0.680356 -0.329977 -0.654356 0.0070368 1
rHand 0.0443411 1.41353 0.772615 -0.699458 -0.6792 0.181875 0.127931 1
rForeArm -0.0451391 1.42872 0.443009 -0.604962 0.309424 -0.621572 0.389777 1
lFoot -0.00739551 0.23743 -0.142804 0.000211432 -0.08934 -0.735608 0.671491 1
rFoot -0.0385365 0.228442 0.139893 0.808387 0.578741 0.105538 0.020776 1
lKnee 0.0618658 0.565413 -0.07198 0.162612 -0.804586 -0.303135 0.484054 1
rKnee 0.0740533 0.607026 0.110713 -0.415436 -0.715364 0.175522 0.533722 1
head 0.126357 1.6562 -0.00320363 -0.0736772 -0.712134 -0.0489842 0.696446 1
hip -0.0489883 1.15851 -0.0245352 0.45548 0.515693 0.456701 0.563935 1
lHand 0.0100064 1.43842 -0.777841 0.216354 -0.0626315 -0.64684 0.728606 1
lForeArm -0.0367217 1.41851 -0.422943 -0.680397 -0.330045 -0.654275 0.00739156 1
rHand 0.0445402 1.41364 0.772712 -0.699972 -0.67854 0.182584 0.127616 1
rForeArm -0.0450916 1.42868 0.443055 -0.60454 0.309585 -0.621864 0.389839 1
lFoot -0.00739431 0.237433 -0.14281 0.000172633 -0.0894238 -0.735579 0.671511 1
rFoot -0.0384521 0.228544 0.139846 0.808421 0.578688 0.105537 0.0209083 1
lKnee 0.0618436 0.565385 -0.0720068 0.162487 -0.804586 -0.303106 0.484114 1
rKnee 0.0741155 0.607031 0.110659 -0.415619 -0.715287 0.175366 0.533734 1
head 0.126478 1.65617 -0.00316572 -0.073847 -0.712278 -0.0491091 0.696273 1
hip -0.048974 1.15849 -0.0245521 0.455674 0.515813 0.456484 0.563844 1
lHand 0.0101423 1.43841 -0.77766 0.216135 -0.0628997 -0.646142 0.729267 1
lForeArm -0.0366721 1.4185 -0.422899 -0.680323 -0.329777 -0.654487 0.00740415 1
rHand 0.0446904 1.41375 0.772765 -0.700116 -0.678259 0.183267 0.127342 1
rForeArm -0.0448105 1.42852 0.442931 -0.60433 0.309996 -0.621981 0.38965 1
lFoot -0.00717211 0.237484 -0.142812 0 -0.0893491 -0.735602 0.671495 1
rFoot -0.038384 0.228526 0.139866 0.808443 0.578666 0.105499 0.0208501 1
lKnee 0.061934 0.565317 -0.0719781 0.162421 -0.804622 -0.303192 0.484023 1
rKnee 0.0741382 0.607071 0.110604 -0.415662 -0.715239 0.175356 0.533769 1
head 0.126531 1.65615 -0.003093 -0.074103 -0.712375 -0.049072 0.696149 1
hip -0.0490236 1.15858 -0.024369 0.455724 0.516275 0.456573 0.563309 1
lHand 0.0101376 1.43829 -0.77771 0.214815 -0.0633721 -0.64657 0.729236 1
lForeArm -0.0363636 1.4184 -0.423092 -0.680212 -0.329363 -0.654815 0.00701718 1
rHand 0.0448463 1.41386 0.772815 -0.700179 -0.678193 0.183856 0.126495 1
rForeArm -0.044769 1.42851 0.443022 -0.604222 0.310395 -0.62199 0.389486 1
lFoot -0.00705576 0.237673 -0.142932 0 -0.0892273 -0.735539 0.671581 1
rFoot -0.0384727 0.228519 0.139885 0.808427 0.578693 0.105482 0.0208369 1
lKnee 0.0616279 0.56508 -0.0718281 0.162441 -0.804699 -0.303152 0.483911 1
rKnee 0.0741217 0.607133 0.110548 -0.415714 -0.715212 0.175273 0.533792 1
head 0.126631 1.65614 -0.00303626 -0.0742543 -0.71249 -0.0491957 0.696006 1
hip -0.0490067 1.15856 -0.0244095 0.455805 0.516733 0.456545 0.562846 1
lHand 0.0102654 1.4383 -0.777717 0.21451 -0.0632913 -0.647118 0.728847 1
lForeArm -0.0362873 1.41845 -0.422997 -0.68021 -0.329123 -0.65494 0.00679714 1
rHand 0.0449476 1.41404 0.772786 -0.700676 -0.677699 0.184615 0.125276 1
rForeArm -0.0446923 1.42848 0.443113 -0.604131 0.310859 -0.621959 0.389306 1
lFoot -0.00724363 0.23752 -0.142819 0 -0.0893359 -0.735567 0.671536 1
rFoot -0.0384483 0.228499 0.13985 0.808419 0.5787 0.105489 0.0208976 1
lKnee 0.0618932 0.565316 -0.0719681 0.162399 -0.80475 -0.303094 0.483877 1
rKnee 0.0742559 0.606946 0.111112 -0.41554 -0.715262 0.175371 0.533827 1
head 0.126766 1.6561 -0.00295663 -0.0742816 -0.712506 -0.0492601 0.695982 1
hip -0.0492051 1.15869 -0.0242929 0.45579 0.516851 0.45647 0.56281 1
lHand 0.0103598 1.43815 -0.777717 0.214532 -0.0630171 -0.648037 0.728047 1
lForeArm -0.0362635 1.41857 -0.422889 -0.680376 -0.329317 -0.654676 0.00623515 1
rHand 0.0450938 1.41421 0.772701 -0.701398 -0.676791 0.18596 0.124157 1
