tag time posX posY posZ rotX rotY rotZ rotW
head 1019.46 -0.0436681 -0.0449141 0.998036 0.663293 -0.0156951 -0.0150004 -0.0156951
hip 1019.46 -0.079543 -0.0377798 0.996115 0.53464 -0.0204968 -0.020906 -0.0204968
lHand 1019.46 0.133105 0.153872 0.979084 0.55968 0.341977 -0.513324 0.341977
rHand 1019.46 -0.312162 0.130628 0.941005 0.64161 -0.404176 0.501357 -0.404176
lFoot 1019.46 0.492405 -0.211208 0.844351 -0.982317 -0.00694396 -0.0488266 -0.00694396
rFoot 1019.46 -0.874465 0.0252547 0.48443 -0.986749 -0.0167613 0.0227255 -0.0167613
head 1019.47 -0.0436671 -0.0448906 0.998037 0.663272 -0.0155819 -0.0150063 -0.0155819
hip 1019.47 -0.0795461 -0.0379567 0.996108 0.53446 -0.0204026 -0.0209965 -0.0204026
lHand 1019.47 0.134642 0.154284 0.97881 0.563607 0.338693 -0.51222 0.338693
rHand 1019.47 -0.312091 0.130635 0.941028 0.641556 -0.404217 0.501522 -0.404217
lFoot 1019.47 0.492521 -0.211204 0.844284 -0.982311 -0.00697605 -0.0487612 -0.00697605
rFoot 1019.47 -0.874484 0.025369 0.48439 -0.986733 -0.0166796 0.0227791 -0.0166796
head 1019.48 -0.0436062 -0.044902 0.998039 0.663209 -0.0155804 -0.0150562 -0.0155804
hip 1019.48 -0.0794758 -0.0381412 0.996107 0.534329 -0.0204067 -0.0209777 -0.0204067
lHand 1019.48 0.135621 0.15517 0.978534 0.568797 0.334682 -0.511609 0.334682
rHand 1019.48 -0.31213 0.130656 0.941012 0.641696 -0.404228 0.501487 -0.404228
lFoot 1019.48 0.492979 -0.210935 0.844084 -0.982296 -0.00709931 -0.048778 -0.00709931
rFoot 1019.48 -0.874555 0.0252053 0.48427 -0.98673 -0.0164391 0.0228277 -0.0164391
head 1019.49 -0.0435082 -0.0449239 0.998042 0.663119 -0.0155664 -0.0151658 -0.0155664
hip 1019.49 -0.0793688 -0.0382875 0.99611 0.534319 -0.0203886 -0.0209775 -0.0203886
lHand 1019.49 0.137226 0.156199 0.978147 0.574924 0.329877 -0.509331 0.329877
rHand 1019.49 -0.312191 0.130613 0.940998 0.641758 -0.404116 0.501557 -0.404116
lFoot 1019.49 0.492976 -0.211204 0.844019 -0.982294 -0.00712243 -0.0487179 -0.00712243
rFoot 1019.49 -0.874577 0.0256311 0.484209 -0.986711 -0.016381 0.0229047 -0.016381
head 1019.5 -0.0434941 -0.0448794 0.998045 0.663093 -0.0155982 -0.0151833 -0.0155982
hip 1019.5 -0.0793405 -0.0384065 0.996107 0.53428 -0.0204144 -0.0210188 -0.0204144
lHand 1019.5 0.138402 0.157309 0.977803 0.579353 0.324659 -0.509853 0.324659
