tag time posX posY posZ rotX rotY rotZ rotW
head 1536.12 0.0540221 -0.0386013 0.997793 0.667608 0.00138622 0.0351522 0.00138622
hip 1536.12 0.126132 -0.0118524 0.991943 0.553117 -0.0142733 0.0300857 -0.0142733
lHand 1536.12 0.391415 -0.193007 0.899746 0.652661 0.429268 -0.435624 0.429268
rHand 1536.12 -0.102499 -0.173072 0.979561 -0.0519415 -0.456867 0.816899 -0.456867
lFoot 1536.12 0.947445 -0.0116128 0.319708 -0.977243 -0.0840661 -0.0509291 -0.0840661
rFoot 1536.12 -0.164163 0.0160575 0.986303 -0.973862 0.0130098 0.0614355 0.0130098
head 1536.14 0.0539076 -0.0387206 0.997795 0.667844 0.00150501 0.0350832 0.00150501
hip 1536.14 0.126142 -0.0122096 0.991937 0.552721 -0.0143678 0.030029 -0.0143678
lHand 1536.14 0.391236 -0.193247 0.899772 0.652523 0.42925 -0.435851 0.42925
rHand 1536.14 -0.102582 -0.173441 0.979487 -0.0522899 -0.456379 0.817128 -0.456379
lFoot 1536.14 0.947367 -0.0113917 0.319946 -0.97719 -0.0839572 -0.0511044 -0.0839572
rFoot 1536.14 -0.163973 0.0164617 0.986327 -0.973788 0.0131825 0.0615234 0.0131825
head 1536.15 0.0538516 -0.0388638 0.997792 0.668095 0.00169341 0.0349043 0.00169341
hip 1536.15 0.126144 -0.0125941 0.991932 0.552462 -0.0145412 0.0300335 -0.0145412
lHand 1536.15 0.391161 -0.193437 0.899764 0.652434 0.429294 -0.435934 0.429294
rHand 1536.15 -0.102477 -0.173676 0.979456 -0.0525295 -0.455955 0.817275 -0.455955
lFoot 1536.15 0.947204 -0.0113272 0.320431 -0.977112 -0.0841139 -0.0510713 -0.0841139
rFoot 1536.15 -0.163983 0.0168632 0.986319 -0.973735 0.0131614 0.0615973 0.0131614
head 1536.16 0.0537486 -0.0389541 0.997794 0.668322 0.0019264 0.034781 0.0019264
hip 1536.16 0.126155 -0.0129495 0.991926 0.552081 -0.0146747 0.0299954 -0.0146747
lHand 1536.16 0.391066 -0.193615 0.899767 0.652421 0.429224 -0.436007 0.429224
rHand 1536.16 -0.102465 -0.173903 0.979417 -0.0528321 -0.4556 0.817354 -0.4556
lFoot 1536.16 0.947094 -0.011017 0.320767 -0.977057 -0.0840851 -0.0512252 -0.0840851
rFoot 1536.16 -0.163775 0.0182198 0.986329 -0.973679 0.0133257 0.0615408 0.0133257
head 1536.17 0.0536873 -0.0390454 0.997794 0.668615 0.00190715 0.034797 0.00190715
hip 1536.17 0.126131 -0.0133354 0.991924 0.551595 -0.0147305 0.0300384 -0.0147305
lHand 1536.17 0.390736 -0.193488 0.899937 0.652695 0.429175 -0.43563 0.429175
rHand 1536.17 -0.10227 -0.174249 0.979376 -0.0535326 -0.45509 0.817394 -0.45509
lFoot 1536.17 0.946956 -0.010802 0.321182 -0.977 -0.0840859 -0.0512842 -0.0840859
rFoot 1536.17 -0.162934 0.0187284 0.986459 -0.973617 0.0134068 0.0615809 0.0134068
head 1536.18 0.0536688 -0.0391566 0.997791 0.668991 0.00180425 0.0349706 0.00180425
hip 1536.18 0.126006 -0.0135423 0.991937 0.551143 -0.0147947 0.0302214 -0.0147947
lHand 1536.18 0.390568 -0.193609 0.899985 0.652871 0.429084 -0.435441 0.429084
rHand 1536.18 -0.101996 -0.17459 0.979344 -0.0545163 -0.454338 0.817535 -0.454338
lFoot 1536.18 0.946874 -0.0105431 0.321432 -0.97693 -0.084156 -0.051357 -0.084156
