tag time posX posY posZ rotX rotY rotZ rotW
head 1586.46 0.060266 -0.0337765 0.997611 0.683633 -0.0119388 0.0246788 -0.0119388
hip 1586.46 0.132693 -0.00707712 0.991132 0.539759 -0.0101402 0.0348614 -0.0101402
lHand 1586.46 0.40833 -0.156929 0.899244 0.546397 0.57381 -0.507838 0.57381
rHand 1586.46 -0.129591 -0.127199 0.983375 0.0226859 -0.468539 0.840157 -0.468539
lFoot 1586.46 0.93378 0.0942764 0.345206 -0.976923 -0.0800598 -0.0426825 -0.0800598
rFoot 1586.46 -0.124248 -0.0954327 0.987651 -0.975256 -0.00975352 0.0663099 -0.00975352
head 1586.47 0.0602046 -0.0336321 0.997619 0.683923 -0.0118011 0.0245282 -0.0118011
hip 1586.47 0.13282 -0.0072429 0.991114 0.539349 -0.0102856 0.0347288 -0.0102856
lHand 1586.47 0.40828 -0.157148 0.899229 0.546443 0.573731 -0.508035 0.573731
rHand 1586.47 -0.129406 -0.127049 0.983419 0.0219113 -0.467998 0.840101 -0.467998
lFoot 1586.47 0.933767 0.0943326 0.345225 -0.976929 -0.0800048 -0.042623 -0.0800048
rFoot 1586.47 -0.12543 -0.0946786 0.987574 -0.975294 -0.00962473 0.0663085 -0.00962473
head 1586.48 0.0601652 -0.0335434 0.997625 0.684193 -0.0115762 0.0243643 -0.0115762
hip 1586.48 0.132534 -0.00656546 0.991157 0.538792 -0.0105406 0.0343621 -0.0105406
lHand 1586.48 0.40824 -0.15732 0.899217 0.546556 0.573567 -0.508253 0.573567
rHand 1586.48 -0.129014 -0.12707 0.983468 0.0211467 -0.467573 0.839986 -0.467573
lFoot 1586.48 0.933812 0.0943202 0.345106 -0.976958 -0.0799515 -0.042656 -0.0799515
rFoot 1586.48 -0.125216 -0.0953368 0.987538 -0.975325 -0.00952306 0.0663465 -0.00952306
head 1586.49 0.060128 -0.033403 0.997632 0.684449 -0.0114787 0.024366 -0.0114787
hip 1586.49 0.132673 -0.00667486 0.991137 0.538403 -0.0108786 0.0342363 -0.0108786
lHand 1586.49 0.408109 -0.156901 0.899349 0.546765 0.573291 -0.508549 0.573291
rHand 1586.49 -0.128634 -0.126855 0.983545 0.0200462 -0.467128 0.839744 -0.467128
lFoot 1586.49 0.933824 0.0941206 0.34513 -0.976982 -0.0799062 -0.0425911 -0.0799062
rFoot 1586.49 -0.12533 -0.0947885 0.987576 -0.975382 -0.0095296 0.0662961 -0.0095296
head 1586.5 0.0600729 -0.0332615 0.99764 0.684733 -0.011459 0.02429 -0.011459
hip 1586.5 0.132735 -0.00675489 0.991129 0.538158 -0.0108824 0.0340856 -0.0108824
lHand 1586.5 0.40798 -0.157054 0.899381 0.546784 0.573241 -0.508829 0.573241
