tag time posX posY posZ rotX rotY rotZ rotW
head 400.542 0.083321 0.287631 0.95411 0.700642 -0.0485767 0.0108444 -0.0485767
hip 400.542 0.130768 0.475819 0.869768 0.540311 0.0155311 0.0231424 0.0155311
lHand 400.542 0.514759 0.327885 0.792158 0.121712 0.414979 -0.891594 0.414979
rHand 400.542 -0.187357 0.39527 0.899255 -0.0354903 -0.411881 0.910092 -0.411881
lFoot 400.542 0.499524 0.856097 0.132564 -0.985196 0.0409054 -0.0647466 0.0409054
rFoot 400.542 0.0885645 0.987809 0.128019 -0.985266 -0.0291856 0.0358621 -0.0291856
head 400.553 0.0831078 0.287739 0.954096 0.700528 -0.0487928 0.0111054 -0.0487928
hip 400.553 0.130495 0.476113 0.869648 0.540612 0.0158822 0.0236283 0.0158822
lHand 400.553 0.51451 0.329 0.791858 0.121777 0.416927 -0.890683 0.416927
rHand 400.553 -0.187597 0.395482 0.899112 -0.033808 -0.411931 0.910149 -0.411931
lFoot 400.553 0.499488 0.8561 0.132686 -0.985205 0.0410187 -0.0646856 0.0410187
rFoot 400.553 0.0884202 0.98782 0.128035 -0.985272 -0.0293469 0.0357977 -0.0293469
head 400.565 0.0829348 0.287851 0.954077 0.70043 -0.0488982 0.0113668 -0.0488982
hip 400.565 0.130275 0.476435 0.869505 0.540827 0.0159927 0.0235158 0.0159927
lHand 400.565 0.51438 0.330345 0.791382 0.121636 0.418871 -0.889781 0.418871
rHand 400.565 -0.187643 0.395859 0.898936 -0.0315903 -0.411326 0.910506 -0.411326
lFoot 400.565 0.499618 0.856024 0.132682 -0.985188 0.041223 -0.0649529 0.041223
rFoot 400.565 0.0883915 0.987834 0.127948 -0.985286 -0.0295351 0.035802 -0.0295351
head 400.576 0.0827507 0.287988 0.954052 0.700321 -0.0491308 0.0114834 -0.0491308
hip 400.576 0.130069 0.476752 0.869361 0.540804 0.0157724 0.0231302 0.0157724
lHand 400.576 0.51437 0.331537 0.79089 0.121677 0.420746 -0.888866 0.420746
rHand 400.576 -0.187952 0.396328 0.898664 -0.0289114 -0.410812 0.910842 -0.410812
lFoot 400.576 0.499567 0.856086 0.132472 -0.985174 0.0414003 -0.065182 0.0414003
rFoot 400.576 0.0883641 0.987842 0.127907 -0.985278 -0.0296216 0.0357592 -0.0296216
head 400.587 0.0825716 0.288091 0.954036 0.700086 -0.0492885 0.0116679 -0.0492885
hip 400.587 0.130041 0.476878 0.869296 0.540628 0.0153421 0.0226247 0.0153421
lHand 400.587 0.514377 0.332825 0.790344 0.12185 0.422377 -0.888053 0.422377
rHand 400.587 -0.188105 0.39646 0.898574 -0.0253169 -0.409948 0.911349 -0.409948
lFoot 400.587 0.499507 0.856114 0.132521 -0.98518 0.041199 -0.0651701 0.041199
rFoot 400.587 0.0884751 0.987854 0.127736 -0.985301 -0.029516 0.0356661 -0.029516
head 400.602 0.0824342 0.28822 0.95401 0.699863 -0.0494395 0.0116176 -0.0494395
hip 400.602 0.129775 0.477105 0.869212 0.540188 0.0155047 0.0229099 0.0155047
lHand 400.602 0.51443 0.333949 0.789835 0.121877 0.424008 -0.887278 0.424008
rHand 400.602 -0.188466 0.396856 0.898324 -0.023056 -0.409692 0.911543 -0.409692
lFoot 400.602 0.499548 0.856086 0.132546 -0.985188 0.0413032 -0.0651571 0.0413032
rFoot 400.602 0.0883717 0.987872 0.127673 -0.985292 -0.0295567 0.0355487 -0.0295567
head 400.61 0.0822464 0.288434 0.953961 0.699627 -0.0494851 0.0116322 -0.0494851
hip 400.61 0.129548 0.477177 0.869206 0.539882 0.0159288 0.0235197 0.0159288
lHand 400.61 0.514426 0.335156 0.789326 0.121847 0.425193 -0.886752 0.425193
rHand 400.61 -0.188727 0.397527 0.897972 -0.0215183 -0.410344 0.911331 -0.410344
lFoot 400.61 0.499506 0.856141 0.13235 -0.985174 0.0416663 -0.0655262 0.0416663
rFoot 400.61 0.0883442 0.987881 0.127617 -0.985289 -0.0297611 0.0352872 -0.0297611
