tag time posX posY posZ rotX rotY rotZ rotW
head 3162.21 -0.0177658 0.0302377 0.999385 0.681076 -0.00872248 0.0349186 -0.00872248
hip 3162.21 -0.01471 0.0819655 0.996527 0.538113 0.00247613 0.0197298 0.00247613
lHand 3162.21 0.446035 -0.211402 0.869691 0.488316 0.308717 -0.693838 0.308717
rHand 3162.21 -0.354527 -0.30507 0.88388 0.660327 -0.346199 0.475274 -0.346199
lFoot 3162.21 0.868835 0.185287 0.459124 -0.985638 -0.0575188 -0.0665643 -0.0575188
rFoot 3162.21 -0.870494 0.134372 0.473481 -0.987217 0.0591617 0.0437444 0.0591617
head 3162.22 -0.0178092 0.0302011 0.999385 0.681072 -0.00842594 0.0348011 -0.00842594
hip 3162.22 -0.0147384 0.0820611 0.996518 0.538235 0.0024298 0.0196828 0.0024298
lHand 3162.22 0.446004 -0.211349 0.86972 0.488151 0.308833 -0.693955 0.308833
rHand 3162.22 -0.352111 -0.306222 0.884446 0.664705 -0.342645 0.468761 -0.342645
lFoot 3162.22 0.868807 0.18518 0.45922 -0.985636 -0.0575303 -0.0666004 -0.0575303
rFoot 3162.22 -0.87011 0.135808 0.473777 -0.987227 0.0590511 0.0437274 0.0590511
head 3162.23 -0.0178385 0.0301634 0.999386 0.681074 -0.00810968 0.0346622 -0.00810968
hip 3162.23 -0.0147459 0.0819856 0.996524 0.538318 0.0025481 0.0197279 0.0025481
lHand 3162.23 0.445959 -0.211313 0.869751 0.487695 0.309159 -0.694249 0.309159
rHand 3162.23 -0.349928 -0.308167 0.884637 0.66802 -0.338101 0.462683 -0.338101
lFoot 3162.23 0.868845 0.184961 0.459236 -0.985646 -0.0574233 -0.0666299 -0.0574233
rFoot 3162.23 -0.870199 0.135976 0.473565 -0.987238 0.0589286 0.0438137 0.0589286
head 3162.24 -0.0179 0.0301602 0.999385 0.681069 -0.0078778 0.0346875 -0.0078778
hip 3162.24 -0.0147932 0.0820075 0.996522 0.538266 0.0025863 0.0198175 0.0025863
lHand 3162.24 0.445911 -0.211291 0.869781 0.487495 0.309305 -0.694358 0.309305
rHand 3162.24 -0.347564 -0.311825 0.884288 0.67044 -0.33001 0.455728 -0.33001
lFoot 3162.24 0.868545 0.185507 0.459582 -0.985638 -0.0574135 -0.0666345 -0.0574135
rFoot 3162.24 -0.870189 0.136205 0.473518 -0.987256 0.0588233 0.0437626 0.0588233
head 3162.25 -0.0179424 0.0301381 0.999385 0.681012 -0.0076997 0.0346405 -0.0076997
hip 3162.25 -0.0148487 0.0821749 0.996507 0.538216 0.00263929 0.0199299 0.00263929
lHand 3162.25 0.445815 -0.21123 0.869846 0.487513 0.309302 -0.694438 0.309302
rHand 3162.25 -0.347565 -0.314299 0.883411 0.668015 -0.323553 0.455462 -0.323553
lFoot 3162.25 0.868524 0.185551 0.459606 -0.985632 -0.0575328 -0.0666969 -0.0575328
rFoot 3162.25 -0.870029 0.136376 0.473763 -0.987255 0.0589745 0.0436096 0.0589745
head 3162.27 -0.0179545 0.0301575 0.999384 0.68101 -0.00757393 0.0346385 -0.00757393
hip 3162.27 -0.0148341 0.0820721 0.996516 0.538209 0.00269835 0.0200421 0.00269835
lHand 3162.27 0.445966 -0.211195 0.869776 0.487287 0.30951 -0.694672 0.30951
rHand 3162.27 -0.348139 -0.315423 0.882784 0.663637 -0.319737 0.459015 -0.319737
lFoot 3162.27 0.868457 0.186082 0.459517 -0.985646 -0.0576799 -0.0665983 -0.0576799
rFoot 3162.27 -0.869903 0.136563 0.47394 -0.987253 0.0591778 0.043509 0.0591778
head 3162.28 -0.0179885 0.0301521 0.999383 0.681109 -0.00755057 0.0345378 -0.00755057
hip 3162.28 -0.0148456 0.0821011 0.996513 0.538247 0.00265056 0.0201804 0.00265056
lHand 3162.28 0.44579 -0.211246 0.869855 0.487218 0.309483 -0.694867 0.309483
rHand 3162.28 -0.348494 -0.316374 0.882304 0.660185 -0.317389 0.462068 -0.317389
lFoot 3162.28 0.869093 0.185145 0.458693 -0.985643 -0.0576471 -0.0666512 -0.0576471
rFoot 3162.28 -0.87001 0.136413 0.473786 -0.987244 0.0593274 0.0435026 0.0593274
head 3162.29 -0.0179934 0.0301285 0.999384 0.68111 -0.00758961 0.0345411 -0.00758961
hip 3162.29 -0.0148705 0.0821622 0.996508 0.538376 0.00258695 0.0200622 0.00258695
