tag time posX posY posZ rotX rotY rotZ rotW
head 2350.15 0.11289 0.201561 0.972949 0.656927 -0.0028496 -0.0144051 -0.0028496
hip 2350.15 0.181686 0.359213 0.915399 0.554334 -0.020083 -0.0374776 -0.020083
lHand 2350.15 0.444604 0.369129 0.816132 -0.0220957 0.227015 -0.950586 0.227015
rHand 2350.15 -0.0899725 0.427747 0.89941 0.126029 -0.252467 0.94539 -0.252467
lFoot 2350.15 0.650992 0.747451 0.132391 0.981079 0.0128752 0.0738141 0.0128752
rFoot 2350.15 0.0374937 0.978245 0.204034 -0.993331 -0.0528587 0.0884896 -0.0528587
head 2350.16 0.112863 0.201611 0.972941 0.656902 -0.00293256 -0.0145428 -0.00293256
hip 2350.16 0.181659 0.359275 0.915381 0.554158 -0.0201155 -0.0378211 -0.0201155
lHand 2350.16 0.445207 0.368184 0.81623 -0.0214129 0.226941 -0.950407 0.226941
rHand 2350.16 -0.0890437 0.427945 0.899408 0.124681 -0.252707 0.945618 -0.252707
lFoot 2350.16 0.651093 0.747357 0.132417 0.981075 0.0123618 0.0738395 0.0123618
rFoot 2350.16 0.0374339 0.978245 0.20405 -0.993329 -0.0530182 0.0885007 -0.0530182
head 2350.17 0.112834 0.201588 0.97295 0.657002 -0.00301168 -0.0146192 -0.00301168
hip 2350.17 0.18184 0.358985 0.915459 0.553815 -0.020369 -0.0382253 -0.020369
lHand 2350.17 0.445418 0.368066 0.816168 -0.020966 0.227032 -0.950229 0.227032
rHand 2350.17 -0.0883841 0.428184 0.899359 0.12353 -0.252571 0.945915 -0.252571
lFoot 2350.17 0.651039 0.747417 0.132348 0.981092 0.0121557 0.0737266 0.0121557
rFoot 2350.17 0.0373931 0.978248 0.204038 -0.993333 -0.052861 0.0885672 -0.052861
head 2350.18 0.112792 0.201618 0.972948 0.657004 -0.00304042 -0.0147932 -0.00304042
hip 2350.18 0.181847 0.358976 0.91546 0.553532 -0.0206109 -0.0386807 -0.0206109
lHand 2350.18 0.44556 0.367981 0.816129 -0.0206573 0.227073 -0.950103 0.227073
rHand 2350.18 -0.0867624 0.42848 0.899376 0.120866 -0.252157 0.946613 -0.252157
lFoot 2350.18 0.651121 0.747343 0.132364 0.981071 0.0124473 0.0737538 0.0124473
rFoot 2350.18 0.0374783 0.978251 0.20401 -0.993353 -0.052668 0.0885326 -0.052668
head 2350.19 0.112727 0.201661 0.972947 0.657046 -0.00308392 -0.0149092 -0.00308392
hip 2350.19 0.181865 0.358971 0.915459 0.553357 -0.0207696 -0.0389839 -0.0207696
lHand 2350.19 0.44572 0.367148 0.816417 -0.0206497 0.227014 -0.950065 0.227014
rHand 2350.19 -0.085827 0.428621 0.899399 0.118531 -0.251597 0.947094 -0.251597
lFoot 2350.19 0.651146 0.747313 0.132409 0.981071 0.0123751 0.0738003 0.0123751
rFoot 2350.19 0.0375165 0.978219 0.204156 -0.993372 -0.0523844 0.0884715 -0.0523844
head 2350.21 0.112781 0.201576 0.972958 0.657165 -0.00326249 -0.0151068 -0.00326249
hip 2350.21 0.182107 0.358608 0.915553 0.553355 -0.0208413 -0.039163 -0.0208413
lHand 2350.21 0.445673 0.367071 0.816477 -0.0207159 0.226692 -0.950138 0.226692
rHand 2350.21 -0.0855468 0.42842 0.899521 0.118202 -0.251612 0.947098 -0.251612
lFoot 2350.21 0.651144 0.747324 0.132357 0.981079 0.0121423 0.0738985 0.0121423
rFoot 2350.21 0.037344 0.978236 0.204109 -0.993369 -0.0524207 0.0885638 -0.0524207
head 2350.22 0.11273 0.201659 0.972947 0.657302 -0.00337765 -0.0153443 -0.00337765
hip 2350.22 0.182169 0.358696 0.915506 0.553463 -0.0211404 -0.039428 -0.0211404
lHand 2350.22 0.445873 0.366401 0.816669 -0.0206313 0.226352 -0.950173 0.226352
rHand 2350.22 -0.0857216 0.428673 0.899384 0.11797 -0.251854 0.94708 -0.251854
lFoot 2350.22 0.65106 0.747379 0.132462 0.981082 0.0121929 0.073895 0.0121929
rFoot 2350.22 0.0375087 0.978202 0.204238 -0.993387 -0.0525178 0.0883532 -0.0525178
head 2350.23 0.112745 0.201707 0.972935 0.657573 -0.00357374 -0.015512 -0.00357374
hip 2350.23 0.182194 0.358918 0.915414 0.553941 -0.0214253 -0.0397363 -0.0214253
lHand 2350.23 0.445731 0.366368 0.816761 -0.0206688 0.225802 -0.950353 0.225802
rHand 2350.23 -0.0852912 0.428753 0.899386 0.116911 -0.252007 0.94714 -0.252007
lFoot 2350.23 0.651047 0.74738 0.132516 0.981102 0.012015 0.0739064 0.012015
rFoot 2350.23 0.037335 0.978218 0.204196 -0.993387 -0.052726 0.0883383 -0.052726
head 2350.24 0.112709 0.201771 0.972926 0.657733 -0.00367973 -0.0156838 -0.00367973
hip 2350.24 0.182463 0.358678 0.915455 0.554072 -0.0216969 -0.0399897 -0.0216969
lHand 2350.24 0.445556 0.36627 0.8169 -0.0207934 0.225392 -0.950511 0.225392
rHand 2350.24 -0.0851907 0.428982 0.899287 0.11653 -0.251676 0.947215 -0.251676
lFoot 2350.24 0.650977 0.747477 0.132313 0.981122 0.0121468 0.0740867 0.0121468
rFoot 2350.24 0.0374521 0.978223 0.204149 -0.993394 -0.0526281 0.0882987 -0.0526281
head 2350.25 0.112684 0.2018 0.972923 0.657861 -0.00383768 -0.0158535 -0.00383768
hip 2350.25 0.182448 0.35877 0.915422 0.554188 -0.0219991 -0.0403597 -0.0219991
lHand 2350.25 0.445792 0.365739 0.81701 -0.0208376 0.225095 -0.950568 0.225095
rHand 2350.25 -0.0846262 0.429009 0.899327 0.114891 -0.251064 0.947544 -0.251064
lFoot 2350.25 0.650961 0.747494 0.132296 0.981115 0.0125026 0.0740639 0.0125026
rFoot 2350.25 0.0376706 0.97824 0.204029 -0.993421 -0.0523444 0.0882006 -0.0523444
head 2350.26 0.112697 0.201778 0.972926 0.658021 -0.00396764 -0.0161114 -0.00396764
