tag time posX posY posZ rotX rotY rotZ rotW
head 1480.18 0.0996733 0.0660458 0.992826 0.684871 -0.0177041 -0.00591439 -0.0177041
hip 1480.18 0.156003 0.149384 0.976395 0.521996 -0.0345442 0.00961304 -0.0345442
lHand 1480.18 0.502273 -0.100754 0.858819 0.351589 0.440957 -0.733948 0.440957
rHand 1480.18 -0.245863 -0.0994485 0.964189 -0.340304 0.427739 -0.698502 0.427739
lFoot 1480.18 0.80743 0.535228 0.248171 -0.965866 0.0565171 -0.0541278 0.0565171
rFoot 1480.18 -0.132037 0.882084 0.45221 -0.984154 -0.000989079 0.0752723 -0.000989079
head 1480.2 0.0996515 0.0659033 0.992838 0.685283 -0.0175973 -0.00583669 -0.0175973
hip 1480.2 0.155787 0.14955 0.976404 0.522037 -0.0342866 0.00991537 -0.0342866
lHand 1480.2 0.502041 -0.101031 0.858922 0.351705 0.440457 -0.734464 0.440457
rHand 1480.2 -0.245371 -0.100323 0.964224 -0.340911 0.427573 -0.697209 0.427573
lFoot 1480.2 0.807446 0.535227 0.248117 -0.965867 0.0565022 -0.0542266 0.0565022
rFoot 1480.2 -0.131903 0.882172 0.452078 -0.984157 -0.00100398 0.0751587 -0.00100398
head 1480.21 0.0996282 0.065744 0.99285 0.685681 -0.0176801 -0.00563937 -0.0176801
hip 1480.21 0.155767 0.149335 0.97644 0.522168 -0.0341259 0.0102955 -0.0341259
lHand 1480.21 0.501719 -0.101178 0.859093 0.352258 0.440022 -0.734658 0.440022
rHand 1480.21 -0.244953 -0.101177 0.964241 -0.34114 0.427275 -0.696036 0.427275
lFoot 1480.21 0.80744 0.535216 0.248162 -0.965842 0.0566305 -0.0542802 0.0566305
rFoot 1480.21 -0.131775 0.882269 0.451926 -0.984153 -0.00124787 0.0752704 -0.00124787
head 1480.22 0.0995544 0.0656372 0.992865 0.686093 -0.017693 -0.00562148 -0.017693
hip 1480.22 0.155664 0.149367 0.976452 0.522563 -0.0339548 0.0104807 -0.0339548
lHand 1480.22 0.501395 -0.101512 0.859243 0.35264 0.439683 -0.734803 0.439683
rHand 1480.22 -0.244281 -0.101525 0.964375 -0.340567 0.42688 -0.694937 0.42688
lFoot 1480.22 0.807342 0.535258 0.248391 -0.965864 0.0565815 -0.0541901 0.0565815
rFoot 1480.22 -0.132796 0.882092 0.451973 -0.984154 -0.00124128 0.0751542 -0.00124128
head 1480.23 0.0995677 0.0655124 0.992872 0.686507 -0.0177299 -0.00565301 -0.0177299
hip 1480.23 0.155342 0.149407 0.976497 0.522783 -0.0338565 0.0107415 -0.0338565
lHand 1480.23 0.501204 -0.101698 0.859332 0.352698 0.439369 -0.735218 0.439369
rHand 1480.23 -0.243122 -0.102105 0.964607 -0.339167 0.425754 -0.69396 0.425754
lFoot 1480.23 0.807398 0.535255 0.248216 -0.965885 0.0564699 -0.0542885 0.0564699
rFoot 1480.23 -0.132642 0.881999 0.4522 -0.984154 -0.0011674 0.0750348 -0.0011674
head 1480.24 0.0996003 0.0654512 0.992873 0.686952 -0.017696 -0.00579879 -0.017696
hip 1480.24 0.155316 0.149134 0.976543 0.522952 -0.0337139 0.0110158 -0.0337139
lHand 1480.24 0.501157 -0.101588 0.859373 0.352872 0.438941 -0.735531 0.438941
rHand 1480.24 -0.24179 -0.102557 0.964894 -0.33757 0.42492 -0.692479 0.42492
lFoot 1480.24 0.807386 0.535298 0.248161 -0.965892 0.0565867 -0.0543153 0.0565867
rFoot 1480.24 -0.132086 0.882194 0.451982 -0.984167 -0.00145505 0.075178 -0.00145505
head 1480.25 0.099591 0.0653918 0.992877 0.687378 -0.0176645 -0.00597846 -0.0176645
hip 1480.25 0.155198 0.149069 0.976572 0.523077 -0.0334276 0.0112163 -0.0334276
lHand 1480.25 0.500773 -0.101941 0.859555 0.353552 0.438603 -0.735311 0.438603
rHand 1480.25 -0.240444 -0.103127 0.965169 -0.335726 0.42428 -0.689815 0.42428
lFoot 1480.25 0.807427 0.535204 0.248231 -0.965937 0.0564666 -0.0541689 0.0564666
rFoot 1480.25 -0.13154 0.88225 0.452032 -0.984156 -0.00123206 0.0750505 -0.00123206
head 1480.26 0.0995954 0.0653194 0.992882 0.687836 -0.0176019 -0.00613305 -0.0176019
hip 1480.26 0.155226 0.149274 0.976536 0.523179 -0.0332525 0.0113468 -0.0332525
lHand 1480.26 0.500461 -0.102149 0.859712 0.354315 0.438198 -0.734975 0.438198
rHand 1480.26 -0.238884 -0.103972 0.965466 -0.333933 0.422838 -0.687393 0.422838
lFoot 1480.26 0.807399 0.535376 0.247949 -0.965955 0.056409 -0.0542778 0.056409
rFoot 1480.26 -0.131338 0.882407 0.451784 -0.984171 -0.00137934 0.0750952 -0.00137934
head 1480.27 0.099659 0.0651701 0.992885 0.688244 -0.017574 -0.00641076 -0.017574
hip 1480.27 0.155179 0.149224 0.976551 0.52316 -0.0331245 0.0114638 -0.0331245
lHand 1480.27 0.500359 -0.102371 0.859745 0.354768 0.437799 -0.734874 0.437799
rHand 1480.27 -0.237343 -0.104587 0.965779 -0.332383 0.422005 -0.685293 0.422005
lFoot 1480.27 0.807519 0.535294 0.247737 -0.965948 0.0565522 -0.0543094 0.0565522
rFoot 1480.27 -0.13141 0.882383 0.45181 -0.984181 -0.00150985 0.0750893 -0.00150985
head 1480.28 0.0998115 0.0650949 0.992875 0.688653 -0.0177228 -0.0066728 -0.0177228
hip 1480.28 0.155177 0.149165 0.97656 0.523123 -0.0331765 0.0115518 -0.0331765
lHand 1480.28 0.500214 -0.102604 0.859801 0.355332 0.437272 -0.734569 0.437272
rHand 1480.28 -0.236154 -0.104915 0.966035 -0.330768 0.421204 -0.684038 0.421204
lFoot 1480.28 0.807584 0.535175 0.247782 -0.965984 0.0564534 -0.0541377 0.0564534
rFoot 1480.28 -0.130827 0.882421 0.451905 -0.984208 -0.00129528 0.07493 -0.00129528
head 1480.3 0.0998469 0.0650145 0.992876 0.689069 -0.0176792 -0.006929 -0.0176792
hip 1480.3 0.155196 0.149278 0.97654 0.523004 -0.0331627 0.0115086 -0.0331627
lHand 1480.3 0.499966 -0.103042 0.859893 0.355883 0.436989 -0.733944 0.436989
rHand 1480.3 -0.235391 -0.105511 0.966157 -0.329766 0.420637 -0.682729 0.420637
lFoot 1480.3 0.807565 0.535258 0.247664 -0.96598 0.0563554 -0.054196 0.0563554
rFoot 1480.3 -0.130774 0.882394 0.451973 -0.984194 -0.00120226 0.0749036 -0.00120226
head 1480.31 0.0998947 0.0649365 0.992877 0.689363 -0.0177428 -0.00725542 -0.0177428
hip 1480.31 0.155198 0.149259 0.976542 0.522999 -0.0332662 0.0113988 -0.0332662
lHand 1480.31 0.499668 -0.103366 0.860027 0.356357 0.436819 -0.733415 0.436819
rHand 1480.31 -0.235204 -0.105531 0.9662 -0.329379 0.420568 -0.682204 0.420568
lFoot 1480.31 0.807501 0.535322 0.247735 -0.965973 0.0564951 -0.0542741 0.0564951
rFoot 1480.31 -0.130879 0.882273 0.452179 -0.984218 -0.00136007 0.0749587 -0.00136007
head 1480.32 0.100001 0.0648763 0.99287 0.689558 -0.0176716 -0.00761819 -0.0176716
hip 1480.32 0.155234 0.149213 0.976544 0.522793 -0.0334841 0.011114 -0.0334841
lHand 1480.32 0.499533 -0.103629 0.860074 0.356578 0.436679 -0.732861 0.436679
rHand 1480.32 -0.235372 -0.105464 0.966166 -0.329847 0.421013 -0.682079 0.421013
lFoot 1480.32 0.807515 0.535288 0.247763 -0.965981 0.0565704 -0.054208 0.0565704
rFoot 1480.32 -0.130914 0.882251 0.45221 -0.984229 -0.00142708 0.0749125 -0.00142708
head 1480.33 0.100089 0.0647901 0.992867 0.689789 -0.0177813 -0.00797731 -0.0177813
hip 1480.33 0.155179 0.149467 0.976514 0.522735 -0.0336296 0.0109687 -0.0336296
lHand 1480.33 0.499507 -0.103677 0.860084 0.35642 0.436669 -0.732594 0.436669
rHand 1480.33 -0.235567 -0.105493 0.966116 -0.330441 0.421219 -0.682074 0.421219
lFoot 1480.33 0.807501 0.535291 0.247803 -0.965991 0.0564284 -0.0541592 0.0564284
rFoot 1480.33 -0.130614 0.882334 0.452136 -0.984239 -0.00121079 0.0747176 -0.00121079
head 1480.34 0.100171 0.0647643 0.99286 0.689898 -0.0177431 -0.00832895 -0.0177431
hip 1480.34 0.155293 0.149355 0.976513 0.522773 -0.0337067 0.0109228 -0.0337067
lHand 1480.34 0.499825 -0.103556 0.859914 0.355656 0.43717 -0.732608 0.43717
rHand 1480.34 -0.236515 -0.105519 0.965881 -0.331683 0.421805 -0.682949 0.421805
lFoot 1480.34 0.807526 0.535338 0.247619 -0.965969 0.0564473 -0.054229 0.0564473
rFoot 1480.34 -0.130062 0.882521 0.45193 -0.98426 -0.00137392 0.0747378 -0.00137392
head 1480.35 0.100194 0.0647194 0.992861 0.689987 -0.0177182 -0.00858376 -0.0177182
hip 1480.35 0.155337 0.149355 0.976506 0.522665 -0.0338284 0.0108758 -0.0338284
lHand 1480.35 0.499865 -0.103537 0.859893 0.355027 0.437432 -0.732746 0.437432
rHand 1480.35 -0.238094 -0.105492 0.965496 -0.333696 0.42213 -0.684156 0.42213
lFoot 1480.35 0.807421 0.535423 0.247775 -0.965952 0.0565973 -0.0541534 0.0565973
rFoot 1480.35 -0.130756 0.882462 0.451844 -0.984253 -0.00138894 0.074773 -0.00138894
head 1480.36 0.100282 0.0646341 0.992858 0.690075 -0.017773 -0.00892428 -0.017773
hip 1480.36 0.155396 0.149268 0.97651 0.522555 -0.0340432 0.010823 -0.0340432
lHand 1480.36 0.5001 -0.103482 0.859762 0.354043 0.437982 -0.733146 0.437982
rHand 1480.36 -0.23935 -0.106613 0.965062 -0.336262 0.422074 -0.685168 0.422074
lFoot 1480.36 0.807403 0.535378 0.247933 -0.965931 0.0567525 -0.0541813 0.0567525
rFoot 1480.36 -0.130912 0.882145 0.452417 -0.984261 -0.00146942 0.0746637 -0.00146942
head 1480.37 0.100333 0.0644595 0.992864 0.690247 -0.0177735 -0.00916235 -0.0177735
hip 1480.37 0.155406 0.149261 0.976509 0.52245 -0.0341179 0.0106377 -0.0341179
lHand 1480.37 0.500251 -0.103486 0.859674 0.353352 0.438586 -0.733296 0.438586
rHand 1480.37 -0.240325 -0.106916 0.964787 -0.338832 0.421768 -0.68627 0.421768
lFoot 1480.37 0.807464 0.535233 0.248047 -0.965876 0.0567681 -0.0541771 0.0567681
rFoot 1480.37 -0.131153 0.882115 0.452406 -0.984259 -0.00129192 0.074726 -0.00129192
head 1480.39 0.10044 0.06441 0.992856 0.690328 -0.0178232 -0.00942301 -0.0178232
hip 1480.39 0.155448 0.149247 0.976505 0.522325 -0.0342731 0.0105965 -0.0342731
lHand 1480.39 0.500491 -0.103363 0.859549 0.352842 0.439092 -0.733512 0.439092
rHand 1480.39 -0.24166 -0.107209 0.96442 -0.342542 0.421447 -0.688013 0.421447
lFoot 1480.39 0.807524 0.535138 0.248056 -0.965871 0.0568359 -0.0543048 0.0568359
rFoot 1480.39 -0.131248 0.882073 0.452461 -0.984248 -0.00134844 0.0747572 -0.00134844
head 1480.4 0.100441 0.0644599 0.992853 0.690446 -0.0177759 -0.00958029 -0.0177759
hip 1480.4 0.155368 0.149502 0.976478 0.522145 -0.0344029 0.0105218 -0.0344029
lHand 1480.4 0.500652 -0.103176 0.859478 0.352622 0.43957 -0.733576 0.43957
rHand 1480.4 -0.242931 -0.106879 0.964138 -0.344868 0.421439 -0.689597 0.421439
lFoot 1480.4 0.807426 0.535372 0.247869 -0.965873 0.0567962 -0.0542761 0.0567962
rFoot 1480.4 -0.131418 0.882262 0.452043 -0.98426 -0.00124502 0.0746307 -0.00124502
head 1480.41 0.100487 0.0644542 0.992849 0.690495 -0.0178077 -0.00979799 -0.0178077
hip 1480.41 0.155431 0.149433 0.976479 0.521983 -0.0345438 0.0103792 -0.0345438
lHand 1480.41 0.500845 -0.102928 0.859395 0.352536 0.439881 -0.733651 0.439881
rHand 1480.41 -0.243917 -0.10649 0.963932 -0.34597 0.421934 -0.691912 0.421934
lFoot 1480.41 0.807346 0.535453 0.247956 -0.965853 0.0567665 -0.0542212 0.0567665
rFoot 1480.41 -0.131473 0.882307 0.45194 -0.984275 -0.00127666 0.0747181 -0.00127666
head 1480.42 0.100549 0.0644244 0.992844 0.690489 -0.0178108 -0.0098927 -0.0178108
hip 1480.42 0.155448 0.149422 0.976478 0.521816 -0.0346137 0.0101231 -0.0346137
lHand 1480.42 0.501013 -0.102835 0.859309 0.352521 0.440033 -0.73383 0.440033
rHand 1480.42 -0.245016 -0.105847 0.963724 -0.347248 0.422356 -0.693867 0.422356
lFoot 1480.42 0.807377 0.535406 0.247959 -0.965868 0.0568855 -0.0542165 0.0568855
rFoot 1480.42 -0.130882 0.882359 0.452009 -0.984277 -0.00118349 0.0745832 -0.00118349
