tag time posX posY posZ rotX rotY rotZ rotW
head 2409.85 0.177936 0.254997 0.950429 0.673422 -0.0171 -0.0263454 -0.0171
hip 2409.85 0.276096 0.416267 0.86631 0.551439 -0.0316629 -0.0504965 -0.0316629
lHand 2409.85 0.548903 0.374064 0.747517 0.0736012 0.248432 -0.912011 0.248432
rHand 2409.85 -0.00180131 0.509251 0.860616 0.157871 -0.258688 0.920933 -0.258688
lFoot 2409.85 0.673122 0.732638 0.100743 0.980576 0.0179194 0.0751512 0.0179194
rFoot 2409.85 0.301712 0.940065 0.158896 -0.990746 -0.0976651 0.0877229 -0.0976651
head 2409.86 0.177922 0.254964 0.950441 0.673422 -0.0174585 -0.0263802 -0.0174585
hip 2409.86 0.276091 0.416228 0.866331 0.551184 -0.0316893 -0.0506061 -0.0316893
lHand 2409.86 0.54893 0.37429 0.747384 0.0736046 0.249068 -0.911731 0.249068
rHand 2409.86 -0.00150572 0.509534 0.860449 0.157699 -0.259015 0.920932 -0.259015
lFoot 2409.86 0.673179 0.732581 0.10077 0.980571 0.0179602 0.0752286 0.0179602
rFoot 2409.86 0.301536 0.940123 0.158885 -0.990731 -0.0978042 0.087741 -0.0978042
head 2409.88 0.177998 0.255038 0.950406 0.673478 -0.0178759 -0.0264439 -0.0178759
hip 2409.88 0.276209 0.416011 0.866397 0.55111 -0.0318173 -0.0506539 -0.0318173
lHand 2409.88 0.548907 0.374532 0.74728 0.0733826 0.249659 -0.911487 0.249659
rHand 2409.88 -0.000992017 0.510012 0.860167 0.1574 -0.258674 0.921127 -0.258674
lFoot 2409.88 0.673336 0.732436 0.100776 0.980591 0.01777 0.0752127 0.01777
rFoot 2409.88 0.301956 0.939976 0.158959 -0.990742 -0.0976624 0.0877819 -0.0976624
head 2409.89 0.178 0.255087 0.950393 0.673568 -0.0183573 -0.0263749 -0.0183573
hip 2409.89 0.276196 0.416006 0.866404 0.551046 -0.0318165 -0.0507088 -0.0318165
lHand 2409.89 0.548966 0.374911 0.747047 0.0731081 0.250324 -0.911193 0.250324
rHand 2409.89 -0.000703845 0.510324 0.859982 0.156869 -0.257919 0.921432 -0.257919
lFoot 2409.89 0.673322 0.732436 0.100866 0.980569 0.0178377 0.075306 0.0178377
rFoot 2409.89 0.302 0.939962 0.158958 -0.99076 -0.0974267 0.0878424 -0.0974267
head 2409.9 0.178084 0.255021 0.950395 0.673626 -0.0188331 -0.02643 -0.0188331
hip 2409.9 0.276201 0.416018 0.866396 0.551097 -0.0317985 -0.0507197 -0.0317985
lHand 2409.9 0.548935 0.375075 0.746987 0.0730171 0.250844 -0.910929 0.250844
rHand 2409.9 0.000539971 0.510781 0.859711 0.155172 -0.257265 0.92211 -0.257265
lFoot 2409.9 0.673308 0.732456 0.10082 0.980582 0.0177805 0.0752853 0.0177805
rFoot 2409.9 0.302052 0.93992 0.159104 -0.990754 -0.0975513 0.0877645 -0.0975513
head 2409.91 0.17809 0.254951 0.950413 0.673648 -0.0191863 -0.0264916 -0.0191863
hip 2409.91 0.276379 0.415824 0.866432 0.551087 -0.0318734 -0.0508678 -0.0318734
lHand 2409.91 0.54903 0.375231 0.746838 0.0732472 0.251206 -0.910662 0.251206
rHand 2409.91 0.00180957 0.510965 0.8596 0.152522 -0.256446 0.922838 -0.256446
lFoot 2409.91 0.673284 0.732473 0.100855 0.980585 0.017878 0.0753968 0.017878
rFoot 2409.91 0.301812 0.939985 0.159176 -0.990724 -0.097832 0.0877706 -0.097832
head 2409.92 0.178109 0.254944 0.950411 0.673769 -0.0195666 -0.0265162 -0.0195666
hip 2409.92 0.276392 0.41584 0.86642 0.551154 -0.0320339 -0.05106 -0.0320339
lHand 2409.92 0.549061 0.37515 0.746856 0.0736135 0.251717 -0.910356 0.251717
rHand 2409.92 0.00267502 0.511273 0.859414 0.151178 -0.255779 0.923243 -0.255779
lFoot 2409.92 0.67323 0.732515 0.100911 0.980583 0.0181299 0.0752529 0.0181299
rFoot 2409.92 0.301879 0.939961 0.159194 -0.990722 -0.0978786 0.0877453 -0.0978786
head 2409.93 0.17809 0.254919 0.950421 0.673856 -0.0198822 -0.0264678 -0.0198822
hip 2409.93 0.2764 0.415833 0.866421 0.551171 -0.0320866 -0.0511274 -0.0320866
lHand 2409.93 0.549185 0.375228 0.746726 0.07438 0.25193 -0.910093 0.25193
rHand 2409.93 0.00309233 0.511456 0.859304 0.150393 -0.255059 0.923559 -0.255059
lFoot 2409.93 0.673196 0.732565 0.100781 0.980596 0.0179553 0.0752236 0.0179553
rFoot 2409.93 0.301708 0.940034 0.159087 -0.990722 -0.097849 0.0877705 -0.097849
head 2409.94 0.178102 0.254838 0.950441 0.67402 -0.0202761 -0.0264286 -0.0202761
hip 2409.94 0.276445 0.41576 0.866442 0.551243 -0.0321411 -0.0512269 -0.0321411
lHand 2409.94 0.549228 0.375367 0.746625 0.0748872 0.251993 -0.91 0.251993
rHand 2409.94 0.00357744 0.511654 0.859184 0.149201 -0.254498 0.923964 -0.254498
lFoot 2409.94 0.673262 0.732505 0.100773 0.980603 0.0176919 0.0753228 0.0176919
rFoot 2409.94 0.301617 0.940052 0.159151 -0.990724 -0.0978182 0.0877644 -0.0978182
head 2409.95 0.178141 0.254824 0.950437 0.674227 -0.0206433 -0.0264066 -0.0206433
hip 2409.95 0.276375 0.415837 0.866427 0.551414 -0.0320985 -0.0513523 -0.0320985
lHand 2409.95 0.54904 0.375354 0.746769 0.0747357 0.252298 -0.910018 0.252298
rHand 2409.95 0.0035278 0.511778 0.859111 0.149203 -0.254746 0.923807 -0.254746
lFoot 2409.95 0.673237 0.73252 0.100829 0.980605 0.0175988 0.0752441 0.0175988
rFoot 2409.95 0.30171 0.940034 0.159083 -0.990745 -0.0976263 0.0877598 -0.0976263
head 2409.96 0.178157 0.254791 0.950443 0.674443 -0.0209696 -0.0264023 -0.0209696
hip 2409.96 0.27633 0.415875 0.866423 0.551501 -0.0320488 -0.0514251 -0.0320488
lHand 2409.96 0.548848 0.37548 0.746847 0.0741157 0.252692 -0.910177 0.252692
rHand 2409.96 0.0033784 0.511959 0.859003 0.149585 -0.255092 0.92361 -0.255092
lFoot 2409.96 0.673184 0.732591 0.100667 0.980585 0.0177106 0.0753682 0.0177106
rFoot 2409.96 0.301684 0.940076 0.158887 -0.99075 -0.097617 0.0876803 -0.097617
head 2409.97 0.178199 0.254774 0.950439 0.674478 -0.0212611 -0.0265401 -0.0212611
hip 2409.97 0.276337 0.415836 0.86644 0.551478 -0.0319795 -0.0514789 -0.0319795
lHand 2409.97 0.548504 0.375838 0.74692 0.0733901 0.253006 -0.910401 0.253006
rHand 2409.97 0.00310496 0.512213 0.858853 0.150108 -0.255608 0.923301 -0.255608
lFoot 2409.97 0.673176 0.732598 0.100671 0.980591 0.0177187 0.0753178 0.0177187
rFoot 2409.97 0.301794 0.940037 0.158905 -0.990725 -0.0979022 0.0876755 -0.0979022
head 2409.99 0.178188 0.254682 0.950466 0.674377 -0.0214649 -0.026709 -0.0214649
hip 2409.99 0.276334 0.415819 0.866449 0.551374 -0.0320773 -0.0514899 -0.0320773
