tag time posX posY posZ rotX rotY rotZ rotW
head 2058.64 -0.0248405 -0.00788589 0.99966 0.615546 -0.0215575 0.054921 -0.0215575
hip 2058.64 -0.0470828 0.0176339 0.998735 0.552597 0.0298371 0.0461894 0.0298371
lHand 2058.64 0.380174 -0.434435 0.816538 0.298237 0.152541 -0.824644 0.152541
rHand 2058.64 -0.287167 -0.405142 0.867983 -0.287776 0.0127518 -0.821237 0.0127518
lFoot 2058.64 0.476121 0.27837 0.834158 -0.985145 -0.0185674 -0.00918463 -0.0185674
rFoot 2058.64 -0.804691 0.00707729 0.593652 -0.989602 0.000988349 0.0181362 0.000988349
head 2058.65 -0.0248736 -0.00783891 0.99966 0.615671 -0.0215477 0.0547663 -0.0215477
hip 2058.65 -0.0470723 0.017441 0.998739 0.552416 0.0298846 0.0460601 0.0298846
lHand 2058.65 0.380651 -0.434045 0.816523 0.298693 0.153104 -0.824797 0.153104
rHand 2058.65 -0.287272 -0.405105 0.867966 -0.287503 0.0125271 -0.821406 0.0125271
lFoot 2058.65 0.47628 0.277821 0.83425 -0.985177 -0.0184586 -0.00906658 -0.0184586
rFoot 2058.65 -0.804871 0.00679711 0.593411 -0.989623 0.000990525 0.0181641 0.000990525
head 2058.66 -0.0248924 -0.00782293 0.999659 0.615734 -0.0215369 0.0546097 -0.0215369
hip 2058.66 -0.0470547 0.0173759 0.998741 0.552264 0.0297496 0.0460706 0.0297496
lHand 2058.66 0.381043 -0.433721 0.816512 0.29894 0.1541 -0.824718 0.1541
rHand 2058.66 -0.287135 -0.405128 0.868 -0.287243 0.012475 -0.821672 0.012475
lFoot 2058.66 0.477365 0.278291 0.833473 -0.985182 -0.0176999 -0.00929716 -0.0176999
rFoot 2058.66 -0.804887 0.00721823 0.593384 -0.989631 0.00103737 0.0180495 0.00103737
head 2058.67 -0.0250062 -0.00776297 0.999657 0.615834 -0.0214517 0.054552 -0.0214517
hip 2058.67 -0.0471173 0.0175472 0.998735 0.552358 0.0296427 0.0459481 0.0296427
lHand 2058.67 0.381313 -0.433387 0.816564 0.29945 0.155 -0.824405 0.155
rHand 2058.67 -0.287356 -0.405036 0.86797 -0.28709 0.0122509 -0.821849 0.0122509
lFoot 2058.67 0.477392 0.278608 0.833351 -0.985164 -0.0177376 -0.00954014 -0.0177376
rFoot 2058.67 -0.804898 0.00757625 0.593365 -0.98962 0.00131862 0.018031 0.00131862
head 2058.68 -0.0250233 -0.007773 0.999657 0.615868 -0.0215284 0.0543729 -0.0215284
hip 2058.68 -0.0470928 0.0176716 0.998734 0.552739 0.0294883 0.0457542 0.0294883
lHand 2058.68 0.381229 -0.433551 0.816516 0.29977 0.15342 -0.824602 0.15342
rHand 2058.68 -0.287495 -0.405137 0.867877 -0.286843 0.0119234 -0.821991 0.0119234
lFoot 2058.68 0.477194 0.277572 0.83381 -0.98519 -0.0175946 -0.00930005 -0.0175946
rFoot 2058.68 -0.805026 0.00731015 0.593194 -0.98963 0.00137737 0.0179888 0.00137737
head 2058.7 -0.0250944 -0.00774075 0.999655 0.615996 -0.0214738 0.0540953 -0.0214738
hip 2058.7 -0.0470278 0.017824 0.998735 0.553339 0.0291622 0.0457191 0.0291622
lHand 2058.7 0.380883 -0.433822 0.816533 0.300377 0.15236 -0.824198 0.15236
rHand 2058.7 -0.287573 -0.405123 0.867858 -0.286822 0.0117714 -0.822149 0.0117714
lFoot 2058.7 0.476683 0.27799 0.833963 -0.985165 -0.0179058 -0.00953689 -0.0179058
rFoot 2058.7 -0.805137 0.007317 0.593044 -0.989652 0.00118591 0.0179459 0.00118591
head 2058.7 -0.0251659 -0.00774523 0.999653 0.616087 -0.0214528 0.0540191 -0.0214528
hip 2058.7 -0.0470929 0.0180825 0.998727 0.553772 0.029041 0.0459122 0.029041
lHand 2058.7 0.380438 -0.434278 0.816498 0.301491 0.152514 -0.82245 0.152514
rHand 2058.7 -0.287477 -0.405181 0.867863 -0.286787 0.0113855 -0.822206 0.0113855
lFoot 2058.7 0.476854 0.277528 0.83402 -0.985147 -0.0178385 -0.00975677 -0.0178385
rFoot 2058.7 -0.804971 0.00710456 0.593271 -0.989659 0.00109513 0.0179029 0.00109513
head 2058.71 -0.0251759 -0.00778049 0.999653 0.616131 -0.0215439 0.0538612 -0.0215439
hip 2058.71 -0.0471209 0.0179216 0.998728 0.554026 0.0292977 0.0459818 0.0292977
lHand 2058.71 0.379988 -0.434933 0.816359 0.301851 0.152665 -0.820992 0.152665
rHand 2058.71 -0.287472 -0.405395 0.867764 -0.286718 0.0112502 -0.82216 0.0112502
lFoot 2058.71 0.476604 0.276902 0.83437 -0.985162 -0.0176805 -0.0095385 -0.0176805
rFoot 2058.71 -0.80519 0.00700553 0.592975 -0.989669 0.00111985 0.0179409 0.00111985
head 2058.73 -0.0251997 -0.0078062 0.999652 0.616265 -0.0214891 0.0537104 -0.0214891
hip 2058.73 -0.0471262 0.0179413 0.998728 0.554235 0.0292724 0.0460411 0.0292724
lHand 2058.73 0.379637 -0.435431 0.816257 0.301498 0.1523 -0.820023 0.1523
rHand 2058.73 -0.287142 -0.405494 0.867827 -0.286963 0.01126 -0.822071 0.01126
lFoot 2058.73 0.477117 0.276882 0.834083 -0.985154 -0.0177794 -0.00972864 -0.0177794
rFoot 2058.73 -0.804949 0.00721515 0.5933 -0.989688 0.00129054 0.0178111 0.00129054
head 2058.74 -0.0252873 -0.00782303 0.99965 0.616249 -0.0213752 0.0535399 -0.0213752
hip 2058.74 -0.0470581 0.0179935 0.99873 0.554388 0.0291107 0.0458241 0.0291107
lHand 2058.74 0.379271 -0.435811 0.816225 0.301553 0.15198 -0.819189 0.15198
rHand 2058.74 -0.287098 -0.405523 0.867828 -0.287137 0.011061 -0.821943 0.011061
lFoot 2058.74 0.477531 0.2761 0.834106 -0.985179 -0.0174334 -0.00958145 -0.0174334
rFoot 2058.74 -0.804836 0.00690575 0.593457 -0.989687 0.00142641 0.0177704 0.00142641
head 2058.75 -0.025272 -0.00782662 0.99965 0.616302 -0.0213363 0.0531888 -0.0213363
hip 2058.75 -0.046934 0.0179899 0.998736 0.554671 0.0288723 0.045646 0.0288723
lHand 2058.75 0.378794 -0.436244 0.816214 0.301525 0.151816 -0.81847 0.151816
rHand 2058.75 -0.287033 -0.405614 0.867807 -0.286949 0.0108478 -0.821862 0.0108478
lFoot 2058.75 0.477927 0.276212 0.833842 -0.985164 -0.0173374 -0.00961989 -0.0173374
rFoot 2058.75 -0.804917 0.00701829 0.593346 -0.989692 0.00146696 0.0177613 0.00146696
head 2058.76 -0.0252867 -0.00785917 0.999649 0.61641 -0.0214876 0.0531224 -0.0214876
hip 2058.76 -0.04682 0.0180639 0.99874 0.554915 0.0285606 0.0454301 0.0285606
lHand 2058.76 0.378519 -0.436591 0.816157 0.301592 0.151492 -0.817895 0.151492
rHand 2058.76 -0.286831 -0.40567 0.867847 -0.286802 0.0106916 -0.821826 0.0106916
lFoot 2058.76 0.478968 0.275783 0.833387 -0.98514 -0.0173611 -0.00976437 -0.0173611
rFoot 2058.76 -0.804537 0.00753733 0.593855 -0.989689 0.00203505 0.0176813 0.00203505
head 2058.77 -0.025343 -0.00790357 0.999648 0.61654 -0.0216031 0.0530585 -0.0216031
hip 2058.77 -0.046792 0.018181 0.998739 0.555123 0.0285124 0.0456174 0.0285124
lHand 2058.77 0.378227 -0.436836 0.816161 0.301664 0.151415 -0.817385 0.151415
rHand 2058.77 -0.286694 -0.405719 0.86787 -0.286341 0.0104319 -0.821859 0.0104319
lFoot 2058.77 0.479463 0.275087 0.833332 -0.985127 -0.0172348 -0.00976226 -0.0172348
rFoot 2058.77 -0.804026 0.00746306 0.594548 -0.989679 0.00239784 0.0175386 0.00239784
head 2058.78 -0.0253428 -0.00797978 0.999647 0.616708 -0.0218551 0.0528923 -0.0218551
hip 2058.78 -0.0467851 0.0181398 0.99874 0.55512 0.0284441 0.0457247 0.0284441
