tag time posX posY posZ rotX rotY rotZ rotW
head 711.012 -0.01581 0.00457646 0.999865 0.613618 -0.0212534 -0.0287661 -0.0212534
hip 711.012 -0.048383 0.0469134 0.997726 0.521596 0.0123026 -0.0271385 0.0123026
lHand 711.012 0.36033 0.0476083 0.931609 0.41151 0.419513 -0.715368 0.419513
rHand 711.012 -0.354733 -0.0425581 0.933999 0.590618 -0.350432 0.59248 -0.350432
lFoot 711.012 0.683564 0.518643 0.513566 -0.982943 -0.021336 -0.0648221 -0.021336
rFoot 711.012 -0.941938 -0.0157268 0.335418 -0.988716 -0.00367585 0.0684285 -0.00367585
head 711.023 -0.0157115 0.00441402 0.999867 0.613322 -0.0214022 -0.0290295 -0.0214022
hip 711.023 -0.0481731 0.0467303 0.997745 0.522406 0.0125745 -0.0272671 0.0125745
lHand 711.023 0.360858 0.0476987 0.9314 0.417049 0.413792 -0.716579 0.413792
rHand 711.023 -0.354618 -0.042562 0.934042 0.590452 -0.35065 0.592612 -0.35065
lFoot 711.023 0.684236 0.51819 0.513128 -0.98298 -0.0214305 -0.0648777 -0.0214305
rFoot 711.023 -0.941927 -0.014842 0.335491 -0.988729 -0.00306125 0.0682935 -0.00306125
head 711.035 -0.0156133 0.00425664 0.999869 0.613024 -0.0214527 -0.0293378 -0.0214527
hip 711.035 -0.0478319 0.0468807 0.997755 0.522969 0.0121043 -0.0275493 0.0121043
lHand 711.035 0.360392 0.0464886 0.931642 0.423835 0.410766 -0.714225 0.410766
rHand 711.035 -0.354227 -0.0425936 0.934189 0.590335 -0.350847 0.59276 -0.350847
lFoot 711.035 0.684138 0.518053 0.513397 -0.982999 -0.0215298 -0.0646866 -0.0215298
rFoot 711.035 -0.941875 -0.0138602 0.335677 -0.988732 -0.00237982 0.0681631 -0.00237982
head 711.046 -0.0155492 0.00406937 0.999871 0.612723 -0.0215547 -0.0295714 -0.0215547
hip 711.046 -0.047314 0.0464233 0.997801 0.523231 0.0116283 -0.0280199 0.0116283
lHand 711.046 0.361619 0.0440534 0.931285 0.421609 0.410048 -0.713678 0.410048
rHand 711.046 -0.354057 -0.0426568 0.93425 0.590121 -0.351011 0.592953 -0.351011
lFoot 711.046 0.684001 0.51808 0.513553 -0.983032 -0.0218451 -0.0645101 -0.0218451
rFoot 711.046 -0.941702 -0.0134226 0.336179 -0.988721 -0.00192937 0.0682529 -0.00192937
head 711.057 -0.0154231 0.0038567 0.999874 0.612407 -0.0217666 -0.0297266 -0.0217666
hip 711.057 -0.0470173 0.0458236 0.997842 0.52329 0.0114939 -0.0283418 0.0114939
lHand 711.057 0.360918 0.0416867 0.931665 0.422725 0.407834 -0.713878 0.407834
rHand 711.057 -0.353937 -0.0426438 0.934297 0.589815 -0.351174 0.593287 -0.351174
lFoot 711.057 0.684211 0.517792 0.513563 -0.983017 -0.0219916 -0.0646861 -0.0219916
rFoot 711.057 -0.941661 -0.0137391 0.336281 -0.98873 -0.00189085 0.0683532 -0.00189085
head 711.07 -0.0153238 0.00368245 0.999876 0.612094 -0.0218669 -0.0298917 -0.0218669
hip 711.07 -0.0469449 0.0453375 0.997868 0.52285 0.0115091 -0.0285513 0.0115091
lHand 711.07 0.362202 0.0403836 0.931224 0.426686 0.404244 -0.713601 0.404244
rHand 711.07 -0.353745 -0.0426328 0.93437 0.589664 -0.351314 0.59348 -0.351314
lFoot 711.07 0.684487 0.517444 0.513546 -0.983052 -0.022159 -0.0646437 -0.022159
rFoot 711.07 -0.941612 -0.0143333 0.336394 -0.988719 -0.00224236 0.0686048 -0.00224236
head 711.079 -0.0152279 0.00352123 0.999878 0.612016 -0.0219322 -0.0300928 -0.0219322
hip 711.079 -0.0466636 0.0445368 0.997917 0.522632 0.0114825 -0.0288163 0.0114825
lHand 711.079 0.362868 0.0395911 0.930999 0.435815 0.399931 -0.712845 0.399931
rHand 711.079 -0.35342 -0.0428207 0.934484 0.589593 -0.351479 0.593539 -0.351479
lFoot 711.079 0.684267 0.517586 0.513695 -0.983031 -0.0224325 -0.0645942 -0.0224325
rFoot 711.079 -0.941473 -0.0148427 0.336761 -0.988706 -0.00249304 0.06876 -0.00249304
head 711.09 -0.0152054 0.00336724 0.999879 0.611792 -0.021811 -0.0302926 -0.021811
hip 711.09 -0.0464011 0.0436947 0.997967 0.52224 0.0114122 -0.0287617 0.0114122
lHand 711.09 0.364973 0.0389426 0.930203 0.442994 0.394897 -0.712602 0.394897
rHand 711.09 -0.353214 -0.0428884 0.934559 0.589554 -0.351684 0.593534 -0.351684
lFoot 711.09 0.684279 0.517448 0.513818 -0.983036 -0.0226687 -0.0644685 -0.0226687
rFoot 711.09 -0.941385 -0.0144299 0.337025 -0.988671 -0.00253695 0.068882 -0.00253695
head 711.101 -0.0152296 0.0033249 0.999879 0.611761 -0.0217057 -0.0303352 -0.0217057
hip 711.101 -0.0462682 0.0432206 0.997994 0.521965 0.0114569 -0.0286686 0.0114569
lHand 711.101 0.365486 0.0379372 0.930044 0.45243 0.391672 -0.711253 0.391672
rHand 711.101 -0.353197 -0.0428978 0.934565 0.589575 -0.351998 0.593446 -0.351998
