tag time posX posY posZ rotX rotY rotZ rotW
head 2378.94 0.242561 0.120631 0.962607 0.640648 -0.0170189 0.000475454 -0.0170189
hip 2378.94 0.383051 0.220906 0.896924 0.559621 -0.0151944 -0.0535157 -0.0151944
lHand 2378.94 0.700395 -0.133254 0.701207 0.286322 0.177683 -0.89088 0.177683
rHand 2378.94 0.109213 -0.075172 0.991172 -0.184101 0.264168 -0.873907 0.264168
lFoot 2378.94 0.932352 0.335997 0.133514 -0.977803 0.0942359 -0.0204656 0.0942359
rFoot 2378.94 0.836629 0.508618 0.203369 -0.980202 0.124093 0.0474367 0.124093
head 2378.95 0.24215 0.120763 0.962694 0.640754 -0.0170478 0.000565303 -0.0170478
hip 2378.95 0.383036 0.221015 0.896904 0.559708 -0.0159866 -0.0534314 -0.0159866
lHand 2378.95 0.700229 -0.132996 0.701421 0.287445 0.179054 -0.89014 0.179054
rHand 2378.95 0.109024 -0.0751946 0.991191 -0.184001 0.264068 -0.873445 0.264068
lFoot 2378.95 0.932571 0.335436 0.133395 -0.977575 0.0961307 -0.0207818 0.0961307
rFoot 2378.95 0.836911 0.508375 0.202817 -0.980226 0.124604 0.0467788 0.124604
head 2378.96 0.241765 0.12095 0.962767 0.640793 -0.0171138 0.000663669 -0.0171138
hip 2378.96 0.382791 0.221274 0.896944 0.559806 -0.0162724 -0.0533186 -0.0162724
lHand 2378.96 0.700047 -0.132631 0.701672 0.288353 0.180078 -0.889683 0.180078
rHand 2378.96 0.108822 -0.075076 0.991222 -0.18401 0.263883 -0.87297 0.263883
lFoot 2378.96 0.93286 0.334668 0.133301 -0.97743 0.0976363 -0.0211572 0.0976363
rFoot 2378.96 0.837434 0.507808 0.202077 -0.980235 0.125139 0.0463422 0.125139
head 2378.97 0.241321 0.121147 0.962854 0.640863 -0.0170519 0.000890984 -0.0170519
hip 2378.97 0.38252 0.221564 0.896988 0.560036 -0.0163744 -0.0531996 -0.0163744
lHand 2378.97 0.699985 -0.132178 0.701819 0.288651 0.180902 -0.889751 0.180902
rHand 2378.97 0.10868 -0.075059 0.991239 -0.184324 0.263856 -0.872357 0.263856
lFoot 2378.97 0.932873 0.334578 0.13344 -0.977377 0.0982465 -0.0214649 0.0982465
rFoot 2378.97 0.837675 0.507452 0.201974 -0.980203 0.125861 0.0460947 0.125861
head 2378.98 0.240962 0.121224 0.962934 0.640925 -0.0169947 0.000904985 -0.0169947
hip 2378.98 0.382416 0.221622 0.897018 0.560491 -0.0162951 -0.0534744 -0.0162951
lHand 2378.98 0.70004 -0.131553 0.701882 0.288299 0.18166 -0.890192 0.18166
rHand 2378.98 0.108687 -0.0749771 0.991244 -0.184761 0.263796 -0.871815 0.263796
lFoot 2378.98 0.932823 0.334643 0.133621 -0.977362 0.0983122 -0.0219445 0.0983122
rFoot 2378.98 0.837627 0.50759 0.201825 -0.980188 0.126164 0.0460996 0.126164
head 2378.99 0.240607 0.121348 0.963007 0.640944 -0.0169055 0.000903483 -0.0169055
hip 2378.99 0.382313 0.221864 0.897002 0.560668 -0.0167202 -0.0538281 -0.0167202
lHand 2378.99 0.700004 -0.131129 0.701997 0.287357 0.181842 -0.890873 0.181842
rHand 2378.99 0.108529 -0.0749271 0.991266 -0.184829 0.263408 -0.871536 0.263408
lFoot 2378.99 0.932224 0.336203 0.133888 -0.977676 0.0937336 -0.0216451 0.0937336
rFoot 2378.99 0.838105 0.507084 0.201111 -0.980197 0.126307 0.0455211 0.126307
head 2379 0.240197 0.12152 0.963088 0.641001 -0.0168841 0.000953457 -0.0168841
hip 2379 0.382503 0.221911 0.89691 0.560477 -0.0177782 -0.055053 -0.0177782
lHand 2379 0.699958 -0.130987 0.702069 0.286558 0.180575 -0.891769 0.180575
rHand 2379 0.108253 -0.0746599 0.991316 -0.184758 0.262907 -0.871455 0.262907
lFoot 2379 0.932052 0.336641 0.133984 -0.977778 0.0919206 -0.0215016 0.0919206
rFoot 2379 0.838396 0.506716 0.200827 -0.980249 0.126426 0.0451041 0.126426
head 2379.01 0.239837 0.121616 0.963165 0.641142 -0.0169575 0.000833793 -0.0169575
hip 2379.01 0.382631 0.222092 0.89681 0.560239 -0.0187267 -0.0558761 -0.0187267
lHand 2379.01 0.699767 -0.13105 0.702248 0.286477 0.180285 -0.89188 0.180285
rHand 2379.01 0.107936 -0.0745278 0.99136 -0.184927 0.262712 -0.87123 0.262712
lFoot 2379.01 0.931983 0.336831 0.133992 -0.977754 0.0917833 -0.0216999 0.0917833
