tag time posX posY posZ rotX rotY rotZ rotW
head 1019.5 0.0922115 -0.0484861 0.994558 0.650273 0.0151347 0.0108836 0.0151347
hip 1019.5 0.148797 -0.0697853 0.986402 0.563304 0.0132805 0.0108568 0.0132805
lHand 1019.5 0.533897 -0.227657 0.814326 -0.0183789 0.362405 -0.931611 0.362405
rHand 1019.5 -0.228763 -0.242312 0.942843 -0.0587785 -0.377783 0.923449 -0.377783
lFoot 1019.5 0.950394 -0.160037 0.266721 -0.983468 -0.0850348 -0.0323041 -0.0850348
rFoot 1019.5 0.169445 -0.56949 0.804344 -0.984064 0.0730441 0.0428845 0.0730441
head 1019.51 0.0921081 -0.0483774 0.994573 0.650411 0.0153468 0.0109837 0.0153468
hip 1019.51 0.148761 -0.0696602 0.986417 0.563204 0.0133127 0.0109137 0.0133127
lHand 1019.51 0.534093 -0.227148 0.814339 -0.0182135 0.362008 -0.931771 0.362008
rHand 1019.51 -0.229173 -0.242203 0.942771 -0.053699 -0.374779 0.925029 -0.374779
lFoot 1019.51 0.950544 -0.159748 0.266358 -0.983492 -0.0849889 -0.0322002 -0.0849889
rFoot 1019.51 0.170195 -0.569711 0.804029 -0.984032 0.0734913 0.0424893 0.0734913
head 1019.52 0.0920235 -0.0484136 0.994579 0.650638 0.0154837 0.0111076 0.0154837
hip 1019.52 0.148721 -0.0692679 0.98645 0.563325 0.013407 0.0110003 0.013407
lHand 1019.52 0.53401 -0.227105 0.814406 -0.0171165 0.362024 -0.931775 0.362024
rHand 1019.52 -0.229315 -0.241773 0.942847 -0.0487368 -0.369766 0.927291 -0.369766
lFoot 1019.52 0.950508 -0.159702 0.266512 -0.983517 -0.0848953 -0.0322946 -0.0848953
rFoot 1019.52 0.170091 -0.569912 0.803909 -0.984075 0.073172 0.0426273 0.073172
head 1019.54 0.0918943 -0.048387 0.994592 0.65097 0.0155178 0.0112656 0.0155178
hip 1019.54 0.148707 -0.0691338 0.986462 0.563675 0.0134719 0.0111903 0.0134719
lHand 1019.54 0.533941 -0.227214 0.814421 -0.0158853 0.362266 -0.931696 0.362266
rHand 1019.54 -0.229362 -0.240876 0.943065 -0.0492928 -0.366229 0.928579 -0.366229
lFoot 1019.54 0.950501 -0.159656 0.266566 -0.983532 -0.0849271 -0.0323696 -0.0849271
rFoot 1019.54 0.169433 -0.569589 0.804277 -0.984086 0.073064 0.0427371 0.073064
head 1019.55 0.0918233 -0.0483993 0.994598 0.651287 0.0153843 0.0114778 0.0153843
hip 1019.55 0.148537 -0.0687438 0.986515 0.563907 0.0134305 0.0113353 0.0134305
lHand 1019.55 0.53388 -0.227196 0.814465 -0.0155349 0.362416 -0.931647 0.362416
